,MOFname,vsa,surface_area
0,mof_unit_63365.cif,1625.8312412821708,832.9240608220263
1,mof_unit_63366.cif,2942.2436386384743,721.1622430333728
2,mof_unit_63367.cif,2351.798255244578,268.35152851859425
3,mof_unit_63368.cif,3474.773279146635,2195.619644048586
4,mof_unit_63369.cif,2803.597483877484,520.3757601935109
5,mof_unit_63370.cif,3729.8219451346763,2809.501544930465
6,mof_unit_63371.cif,3493.3863926083523,1747.9707861751408
7,mof_unit_63372.cif,2219.411205133072,631.9471424894858
8,mof_unit_63373.cif,3476.3599332424315,4215.881134226413
9,mof_unit_63374.cif,3604.6699642664425,4354.322841231886
10,mof_unit_63375.cif,1593.6646824789773,199.08465853746713
11,mof_unit_63376.cif,3064.161641537137,1556.757161836573
12,mof_unit_63377.cif,3752.639052417322,2668.927466203409
13,mof_unit_63378.cif,4126.650584504121,11306.790490075844
14,mof_unit_63379.cif,232.96413143132457,36.01267349070398
15,mof_unit_63380.cif,3991.882679401972,1543.272764441759
16,mof_unit_63381.cif,3035.183553900852,3693.5346011250276
17,mof_unit_63382.cif,3948.9685670209137,13276.664638558788
18,mof_unit_63383.cif,2350.1038032733586,2857.9905541316703
19,mof_unit_63384.cif,3124.599534633522,612.3968574681566
20,mof_unit_63385.cif,3208.928013759264,799.5914517497663
21,mof_unit_63386.cif,1570.2107823714307,306.7534193506688
22,mof_unit_63387.cif,3614.7217689997888,3908.2163278513685
23,mof_unit_63388.cif,3487.543924417682,1101.5832879206882
24,mof_unit_63389.cif,2563.1999593789246,2460.7951590536827
25,mof_unit_63390.cif,3068.470179659222,5044.593143968051
26,mof_unit_63391.cif,2431.1755932434726,638.979517533934
27,mof_unit_63392.cif,3463.4732111703042,1825.2824534156337
28,mof_unit_63393.cif,2647.414772207887,697.4027830597253
29,mof_unit_63394.cif,3220.7497696217356,6295.164570675657
30,mof_unit_63395.cif,3166.827144866604,858.3478124906359
31,mof_unit_63396.cif,3481.0778843988596,1792.0487888039977
32,mof_unit_63397.cif,4014.2887865305456,2066.4093923875603
33,mof_unit_63398.cif,901.4990840741243,289.6276537473583
34,mof_unit_63399.cif,3533.765165179256,1450.2623764989048
35,mof_unit_63400.cif,3281.6025109307134,1068.3557682642827
36,mof_unit_63401.cif,4000.1000522495287,1656.5984670533692
37,mof_unit_63402.cif,3379.675438838761,731.282827218244
38,mof_unit_63403.cif,3989.367680676019,2222.206603383909
39,mof_unit_63404.cif,3566.4391194858745,2953.7136586362108
40,mof_unit_63405.cif,3440.949798096998,3267.770947897656
41,mof_unit_63406.cif,3472.7764193056933,1127.1495202409155
42,mof_unit_63407.cif,3018.8025252555663,1524.2172284270916
43,mof_unit_63408.cif,3503.873254195507,3934.703018544763
44,mof_unit_63409.cif,2874.395733112012,748.2467426804307
45,mof_unit_63410.cif,3798.8196994202463,1392.1411468324227
46,mof_unit_63411.cif,3036.011362891027,5557.78259421868
47,mof_unit_63412.cif,2600.8156254141672,343.43593066060055
48,mof_unit_63413.cif,3028.3356884014447,1351.1098199183143
49,mof_unit_63414.cif,3389.021641078668,696.8696280828736
50,mof_unit_63415.cif,3894.3044103086254,12587.851199150227
51,mof_unit_63416.cif,3981.943156902747,1237.0786459728006
52,mof_unit_63417.cif,3767.1266503869438,9800.661385046446
53,mof_unit_63418.cif,3449.895192728706,2394.9352159292766
54,mof_unit_63419.cif,2950.6405669512988,1117.6352870001315
55,mof_unit_63420.cif,3785.0411014714355,6935.985317544394
56,mof_unit_63421.cif,3617.1592931480523,5371.221399993907
57,mof_unit_63422.cif,3524.1214449651634,11642.912277817666
58,mof_unit_63423.cif,3228.1719255129146,15342.986570577668
59,mof_unit_63424.cif,3299.281418140509,1033.1344949497409
60,mof_unit_63425.cif,2753.4468972260433,1888.3721668416383
61,mof_unit_63426.cif,3722.3556041540487,1469.3241014511
62,mof_unit_63427.cif,2115.2138796292493,1812.2825461566715
63,mof_unit_63428.cif,2264.3114242132524,1168.1697400541977
64,mof_unit_63429.cif,1009.4407124583012,309.97309471886706
65,mof_unit_63430.cif,3419.4890422713443,2537.277159948694
66,mof_unit_63431.cif,3327.025728098886,1255.4055712528773
67,mof_unit_63432.cif,4070.3883321465255,2560.6707500419025
68,mof_unit_63433.cif,3014.091688529312,2728.192353405525
69,mof_unit_63434.cif,2976.6077192502153,4090.933051473382
70,mof_unit_63435.cif,3673.233986786483,8229.311478210047
71,mof_unit_63436.cif,3177.1975134794975,1383.5597419858798
72,mof_unit_63437.cif,3422.629905793321,7524.899140634905
73,mof_unit_63438.cif,2917.9427579042426,549.7874747093284
