,MOFname,vsa,surface_area
0,mof_unit_59893.cif,600.8477347432961,112.55789893786992
1,mof_unit_59894.cif,1985.1958717143066,186.66488563189878
2,mof_unit_59895.cif,1421.5798974242084,478.97652921772135
3,mof_unit_59896.cif,23.312105266202924,3.735593996956264
4,mof_unit_59897.cif,936.6398976558721,407.2951583575474
5,mof_unit_59898.cif,1703.9486927423857,280.20799187022544
6,mof_unit_59899.cif,834.4696824644291,80.25425256584712
7,mof_unit_59900.cif,2510.448117060734,615.7243428714482
8,mof_unit_59901.cif,1333.294109455519,349.4765677361635
9,mof_unit_59902.cif,951.9745513977564,109.93461566504736
10,mof_unit_59903.cif,2262.946425585345,458.11270189642534
11,mof_unit_59904.cif,233.52180112508512,16.245588731146768
12,mof_unit_59905.cif,1232.5092808299482,276.24430253865523
13,mof_unit_59906.cif,2444.182128407469,740.541171454208
14,mof_unit_59907.cif,2261.0195338493086,628.1291979243011
15,mof_unit_59908.cif,1458.1000557283462,222.37319377234135
16,mof_unit_59909.cif,1892.901682671454,576.7030776229406
17,mof_unit_59910.cif,2565.4379290701477,477.5378604239547
18,mof_unit_59911.cif,2015.8292663673542,589.4753293702602
19,mof_unit_59912.cif,1498.7127269010848,310.678492225341
20,mof_unit_59913.cif,170.73540409087303,35.440777964044486
21,mof_unit_59914.cif,1605.6104105898849,410.962988200966
22,mof_unit_59915.cif,1133.031254521643,215.8679716919803
23,mof_unit_59916.cif,1990.8130032040954,1061.0311559880122
24,mof_unit_59917.cif,1372.951028602842,125.60901886947435
25,mof_unit_59918.cif,1824.7434370526155,302.8221873835992
26,mof_unit_59919.cif,366.50490611095034,182.3339001368267
27,mof_unit_59920.cif,1057.159958401469,160.9094870224242
28,mof_unit_59921.cif,1713.6195484422274,494.627796163051
29,mof_unit_59922.cif,2954.465181191111,868.716923357944
30,mof_unit_59923.cif,95.32936205723571,21.85880898459608
31,mof_unit_59924.cif,532.0035246194165,146.2881174011466
32,mof_unit_59925.cif,869.8524379449419,210.79565829525535
33,mof_unit_59926.cif,2411.703804008697,322.0410296675859
34,mof_unit_59927.cif,473.4119461925,91.80159105434669
35,mof_unit_59928.cif,288.7579764808448,72.97251517531669
36,mof_unit_59929.cif,788.824533335951,166.36716859439062
37,mof_unit_59930.cif,201.66777384826594,87.71149502997038
38,mof_unit_59931.cif,1148.6414132970451,279.21730319328645
39,mof_unit_59932.cif,916.6965920997586,147.95754874168995
40,mof_unit_59933.cif,2253.580954971458,1412.036730585494
41,mof_unit_59934.cif,1836.655661363538,943.4539250427244
42,mof_unit_59935.cif,3069.003931594837,631.5671542916638
43,mof_unit_59936.cif,1453.0275583604841,183.89913113223582
44,mof_unit_59937.cif,547.3230104967112,90.99502483964936
45,mof_unit_59938.cif,701.5756512403075,63.91731417431563
46,mof_unit_59939.cif,2119.3980058313773,740.1676439416777
47,mof_unit_59940.cif,2942.6423902972792,883.3393485543533
48,mof_unit_59941.cif,2678.1666853254405,2936.4844011169102
49,mof_unit_59942.cif,1765.1853504844248,452.33433282956577
50,mof_unit_59943.cif,2609.2137147338294,417.2221560323088
51,mof_unit_59944.cif,2237.4910552969036,192.73766591269683
52,mof_unit_59945.cif,656.4581993939896,167.16173549594757
53,mof_unit_59946.cif,100.14728830525728,13.473093944445607
54,mof_unit_59947.cif,2044.0323948601722,360.5493560879677
55,mof_unit_59948.cif,749.1025780366238,195.38212666159717
56,mof_unit_59949.cif,705.1958335514612,191.06708632003856
57,mof_unit_59950.cif,1316.6688164427387,576.9781963163935
58,mof_unit_59951.cif,1464.2841581554917,342.8905046228439
59,mof_unit_59952.cif,262.33405075613416,104.07427616267032
60,mof_unit_59953.cif,554.5680621208628,125.911635923424
61,mof_unit_59954.cif,1436.2277062017283,371.75543122048924
62,mof_unit_59955.cif,1559.3846863144138,430.309487531635
63,mof_unit_59956.cif,1212.0754222346675,199.57355161542236
64,mof_unit_59957.cif,998.1001636780103,464.67275576416574
65,mof_unit_59958.cif,923.1053063355287,65.7485406781115
66,mof_unit_59959.cif,1050.8021917271356,252.0922550098484
67,mof_unit_59960.cif,140.21221302969667,28.284355562873085
68,mof_unit_59961.cif,493.10286645683624,97.53450598789777
69,mof_unit_59962.cif,1403.0253763154706,1097.8054929096152
70,mof_unit_59963.cif,576.1858293640596,64.36960298546764
71,mof_unit_59964.cif,933.6906669709006,206.04236263692832
72,mof_unit_59965.cif,823.3041492906989,320.9246725721142
73,mof_unit_59966.cif,577.9002542752283,96.51940242365146
74,mof_unit_59967.cif,930.5517900518701,175.68560678542858
75,mof_unit_59968.cif,1516.964208046271,339.4676388957928
76,mof_unit_59969.cif,1130.836530092398,176.0126104523518
77,mof_unit_59970.cif,1213.195948056538,139.03137295097181
78,mof_unit_59971.cif,448.8363694786401,87.76263387518553
79,mof_unit_59972.cif,1499.9463026344272,496.46113224631415
80,mof_unit_59973.cif,2522.5090667053746,1994.7955547738677
81,mof_unit_59974.cif,2288.159844135505,860.8499386719762
82,mof_unit_59975.cif,1011.007801688479,209.23048227771778
83,mof_unit_59976.cif,607.1705190807277,134.57400746663123
84,mof_unit_59977.cif,1097.6116464807233,120.86828172777997
85,mof_unit_59978.cif,2374.2099573360574,389.9629806921185
86,mof_unit_59979.cif,1120.7545270423484,405.7029300856703
87,mof_unit_59980.cif,1142.7721630979813,186.2075545645377
88,mof_unit_59981.cif,2644.9651411201044,248.3253236261726
89,mof_unit_59982.cif,742.1338208633247,63.373670990389876
90,mof_unit_59983.cif,312.327455242341,69.39201375368653
91,mof_unit_59984.cif,706.8244225990472,242.08973187689855
92,mof_unit_59985.cif,464.20345340021856,75.48405828063638
93,mof_unit_59986.cif,501.702283000695,86.15442589227533
94,mof_unit_59987.cif,829.9232593154479,114.54374049490852
95,mof_unit_59988.cif,1498.5819539823813,297.1951284145109
96,mof_unit_59989.cif,1736.7716974420885,154.70766739417627
97,mof_unit_59990.cif,1422.0293969923014,636.9053642366068
98,mof_unit_59991.cif,2455.46815275847,845.2008409963739
99,mof_unit_59992.cif,2457.6420112438605,410.6101056645588
100,mof_unit_59993.cif,429.195455238591,72.73739523952936
101,mof_unit_59994.cif,824.1217710400404,271.2464417462278
102,mof_unit_59995.cif,1801.703610546325,160.66805091460688
103,mof_unit_59996.cif,1079.0950189958733,426.66610084985757
104,mof_unit_59997.cif,1077.937200992616,121.17574468839784
105,mof_unit_59998.cif,0.0,0.0
106,mof_unit_59999.cif,1166.7211976397996,593.3549324036609
107,mof_unit_60000.cif,2086.6077125606166,334.37839074386886
108,mof_unit_60001.cif,3904.663929948528,12774.392646894372
109,mof_unit_60002.cif,3506.4723863335425,1840.3629400996956
110,mof_unit_60003.cif,3933.7382255233547,1059.9557039996866
111,mof_unit_60004.cif,4032.559073660907,11436.875103521004
112,mof_unit_60005.cif,3614.28199273685,2925.470756388402
113,mof_unit_60006.cif,3892.638444732285,1267.9429402546555
114,mof_unit_60007.cif,3718.9946142465674,2583.15774875192
115,mof_unit_60008.cif,3690.5959231252377,2748.1018826883837
116,mof_unit_60009.cif,3246.191234668479,611.966176531276
117,mof_unit_60010.cif,3330.7127382805693,4984.041749441552
118,mof_unit_60011.cif,3490.7580967743393,2516.714061584161
119,mof_unit_60012.cif,1886.4019924906409,1711.222984715888
120,mof_unit_60013.cif,3521.974842941139,5079.307167878762
121,mof_unit_60014.cif,3448.9939077535573,4220.5620303112455
122,mof_unit_60015.cif,2768.100388195024,1414.9535202935717
123,mof_unit_60016.cif,3292.062469546987,1040.7937308259154
124,mof_unit_60017.cif,2156.161931986671,1116.9249807551366
125,mof_unit_60018.cif,773.9423949993317,195.4160794242009
126,mof_unit_60019.cif,3555.8914678757756,1874.4006890678322
127,mof_unit_60020.cif,3224.2592919228077,1383.193259494875
128,mof_unit_60021.cif,3676.5422515270993,8193.631428695522
129,mof_unit_60022.cif,3275.2757407356285,680.6564181764109
130,mof_unit_60023.cif,3113.50263195785,4753.147789844066
131,mof_unit_60024.cif,3429.317138809495,4618.826471670138
132,mof_unit_60025.cif,2920.9517557564527,2529.5374034820134
133,mof_unit_60026.cif,3264.262808809363,4811.325137780119
134,mof_unit_60027.cif,2907.280124055763,1332.1956540022609
135,mof_unit_60028.cif,3352.269238056358,1700.7080819583032
136,mof_unit_60029.cif,3619.127779093301,1349.739218441776
137,mof_unit_60030.cif,2267.5860405653166,440.99200211126896
138,mof_unit_60031.cif,4143.645438860069,11272.745008077367
139,mof_unit_60032.cif,3640.19487014354,6151.674490780282
140,mof_unit_60033.cif,3537.3286116897125,1869.735650171922
141,mof_unit_60034.cif,2928.1355094312567,34768.37630833085
142,mof_unit_60035.cif,3415.5886076229585,4161.463498294126
143,mof_unit_60036.cif,2962.3760057279337,3568.427453252766
144,mof_unit_60037.cif,2234.530356026431,1147.0235275356422
145,mof_unit_60038.cif,3710.556928388831,2805.5422051339233
146,mof_unit_60039.cif,3732.615472625604,2554.843986311012
147,mof_unit_60040.cif,3412.6355478510686,1744.6175726988133
148,mof_unit_60041.cif,3396.90846084923,1397.8540278296211
149,mof_unit_60042.cif,3956.135209542927,1212.3564339348873
150,mof_unit_60043.cif,2778.3356982532873,603.5157698152027
151,mof_unit_60044.cif,3221.2827636376546,15448.364365788928
152,mof_unit_60045.cif,3832.3907526644934,2787.6142668332413
153,mof_unit_60046.cif,2801.275352227279,563.6002140895353
154,mof_unit_60047.cif,3787.9944182737536,2621.720820565882
155,mof_unit_60048.cif,3840.510473773149,1636.1817590525152
156,mof_unit_60049.cif,3684.683921213779,1644.21056246368
157,mof_unit_60050.cif,4140.175790864714,9036.46751122014
158,mof_unit_60051.cif,4078.669669153571,1976.169147749307
159,mof_unit_60052.cif,1181.8257213099246,692.0205421229459
160,mof_unit_60053.cif,3801.4048907048946,774.459740963438
161,mof_unit_60054.cif,3622.8302256178144,1010.7468946604888
162,mof_unit_60055.cif,3174.984490880958,3558.2700009073055
163,mof_unit_60056.cif,3904.4328595395073,1665.4637053713852
164,mof_unit_60057.cif,2540.672690582461,610.3567307608604
165,mof_unit_60058.cif,3399.320246497612,8858.819993959696
166,mof_unit_60059.cif,3719.035459843403,752.7401265245446
167,mof_unit_60060.cif,878.4917827396251,140.84429653596783
168,mof_unit_60061.cif,2933.4605774959523,809.7493988960672
169,mof_unit_60062.cif,3641.2759542859194,3060.63828610552
170,mof_unit_60063.cif,3784.285787045491,1497.4664570260313
171,mof_unit_60064.cif,3012.8263296324108,1233.8676272631587
172,mof_unit_60065.cif,2658.087948317311,539.056362832936
173,mof_unit_60066.cif,3221.275854862418,1055.0117764991403
174,mof_unit_60067.cif,4159.416092509831,8226.587679680273
175,mof_unit_60068.cif,3142.105105879852,1061.4075659118018
176,mof_unit_60069.cif,3880.282609370853,18909.855109007036
177,mof_unit_60070.cif,2651.3235269824927,1356.7810009854247
178,mof_unit_60071.cif,4256.179602596968,2990.157209413337
179,mof_unit_60072.cif,2347.011880124948,1047.1567220112745
180,mof_unit_60073.cif,2715.8922454199515,825.6715229644149
181,mof_unit_60074.cif,3957.6512786844496,3591.8175106250314
182,mof_unit_60075.cif,3320.400343396502,15757.529387899433
183,mof_unit_60076.cif,3618.8611003678643,7963.3568576516345
184,mof_unit_60077.cif,3725.268360921694,942.7683195699678
185,mof_unit_60078.cif,3651.813374186279,1945.1306945663114
186,mof_unit_60079.cif,3237.8317550523516,843.0375481490937
187,mof_unit_60080.cif,3846.0417626340736,12997.151285810982
188,mof_unit_60081.cif,3561.453785240511,1887.5466206949245
189,mof_unit_60082.cif,2187.1815294525995,1174.331086544289
190,mof_unit_60083.cif,3819.2499476807084,1625.6222723827866
191,mof_unit_60084.cif,3567.14934960612,2927.4064534143004
192,mof_unit_60085.cif,2933.9820035259895,2845.963054621994
193,mof_unit_60086.cif,3362.2608705645384,1357.3659718207086
194,mof_unit_60087.cif,3594.534251682658,7118.801620228759
195,mof_unit_60088.cif,544.433284900704,108.25807175873626
196,mof_unit_60089.cif,3999.338515266976,13217.25610360338
197,mof_unit_60090.cif,3066.3588414440637,1175.7206271121393
198,mof_unit_60091.cif,3112.0224720104875,786.3242232303174
199,mof_unit_60092.cif,3402.8210203721114,9883.641595986994
200,mof_unit_60093.cif,3698.9466443599595,1557.7220407590644
201,mof_unit_60094.cif,173.53036074460877,31.130501847745016
202,mof_unit_60095.cif,2545.6505494870175,1307.5966803609629
203,mof_unit_60096.cif,3975.8904502678283,1497.242148881361
204,mof_unit_60097.cif,3120.1449429116406,527.7820962902754
205,mof_unit_60098.cif,3793.923742006432,8591.0499271174
206,mof_unit_60099.cif,3476.528556329359,511.69452809880795
207,mof_unit_60100.cif,799.8775942924206,100.12642045807428
208,mof_unit_60101.cif,3219.1070945961415,1280.370174442776
209,mof_unit_60102.cif,3826.7597984318436,1507.4169569554333
210,mof_unit_60103.cif,3896.661917504205,10064.81354666497
211,mof_unit_60104.cif,3769.649253332161,1229.6256399463705
212,mof_unit_60105.cif,4053.6296038555797,13413.304620186263
213,mof_unit_60106.cif,3490.022420931591,5282.402559526988
214,mof_unit_60107.cif,2002.1736465953506,347.06266533051763
215,mof_unit_60108.cif,3263.390935201489,1681.9971959364952
216,mof_unit_60109.cif,3948.853402020364,1530.4223168824947
217,mof_unit_60110.cif,3275.514122430084,2763.9682073588156
218,mof_unit_60111.cif,3428.7317891316475,3765.9004763297335
219,mof_unit_60112.cif,3335.6090915145446,1395.8982984381678
220,mof_unit_60113.cif,3393.983869418715,1400.843840717339
221,mof_unit_60114.cif,3322.5468414515085,4691.302345029218
222,mof_unit_60115.cif,3005.742888643941,962.1193223737055
223,mof_unit_60116.cif,3467.273750024644,8364.887933334921
224,mof_unit_60117.cif,3715.6078386387676,1922.5052867087575
225,mof_unit_60118.cif,3315.196762690151,1672.0675656070887
226,mof_unit_60119.cif,3898.573404660696,7119.11011520256
