,MOFname,vsa,surface_area
0,mof_unit_60761.cif,3460.8902161398833,6821.810260226149
1,mof_unit_60762.cif,3347.2940633155054,1696.0794855371742
2,mof_unit_60763.cif,4039.018846339863,2251.4634672270354
3,mof_unit_60764.cif,2455.985926268836,1263.6299607978779
4,mof_unit_60765.cif,3085.054322145366,1368.8071527518518
5,mof_unit_60766.cif,3611.841787225299,4950.3260184327955
6,mof_unit_60767.cif,3800.2032123838526,4520.20640404875
7,mof_unit_60768.cif,3553.8316402852915,2177.731784616181
8,mof_unit_60769.cif,2664.389574356354,2680.609803640624
9,mof_unit_60770.cif,2969.3040333153995,1244.866057258446
10,mof_unit_60771.cif,3269.94611852899,7714.03499256142
11,mof_unit_60772.cif,3299.217214777357,5638.112546601103
12,mof_unit_60773.cif,3609.7722448578334,1174.431810717153
13,mof_unit_60774.cif,2792.679708876643,2429.152274439715
14,mof_unit_60775.cif,3423.7347931363447,845.6398989900655
15,mof_unit_60776.cif,3868.44888892327,3136.3927145623124
16,mof_unit_60777.cif,3145.6481453641723,8366.75327910572
17,mof_unit_60778.cif,2927.3413323983036,676.7843031291003
18,mof_unit_60779.cif,3845.5173074185095,18651.09627343495
19,mof_unit_60780.cif,3850.985268082822,2718.8661146399268
20,mof_unit_60781.cif,1685.2010103965704,849.7106428036958
21,mof_unit_60782.cif,3024.5269867748443,3617.6656521912323
22,mof_unit_60783.cif,72.04792298972365,10.894415004118688
23,mof_unit_60784.cif,3880.519252559493,6735.833466265696
24,mof_unit_60785.cif,3456.5945771428756,1826.167028517511
25,mof_unit_60786.cif,3038.63130191453,466.57438221773594
26,mof_unit_60787.cif,3735.808014276431,736.6701245483996
27,mof_unit_60788.cif,3397.117085897972,9036.40077436738
28,mof_unit_60789.cif,3622.414203784552,1010.3703559313999
29,mof_unit_60790.cif,3693.5679378262707,8227.562856743481
30,mof_unit_60791.cif,3731.0103540212244,5378.641746023107
31,mof_unit_60792.cif,3156.8938650348728,2357.5064318508576
32,mof_unit_60793.cif,3385.9713373015816,4129.390601902502
33,mof_unit_60794.cif,3893.813543126191,8670.265413643127
34,mof_unit_60795.cif,2818.554452899921,1446.5927889343973
35,mof_unit_60796.cif,2373.53270392809,353.8996835773945
36,mof_unit_60797.cif,2097.35464322836,260.53024301016205
37,mof_unit_60798.cif,3528.0048120529223,2109.4842656325695
38,mof_unit_60799.cif,3912.6256894718713,2466.157031474492
39,mof_unit_60800.cif,3436.746419726989,3731.7491305128406
40,mof_unit_60801.cif,3983.550022138493,1538.4201818892066
41,mof_unit_60802.cif,2919.3481757533486,1473.213892669477
42,mof_unit_60803.cif,1095.7695055822483,233.29387406184028
43,mof_unit_60804.cif,2461.084609894185,4101.641636559647
44,mof_unit_60805.cif,4176.415360149568,9311.741806186286
45,mof_unit_60806.cif,3766.688404547366,553.795801360117
46,mof_unit_60807.cif,3620.274431677614,1634.487334771615
47,mof_unit_60808.cif,3686.9192382397987,3818.082597341238
48,mof_unit_60809.cif,3990.520467386973,3726.2145490358953
49,mof_unit_60810.cif,2362.342580251333,1213.8378032560006
50,mof_unit_60811.cif,3477.2311548799835,2599.7456202858616
51,mof_unit_60812.cif,3134.9423304989195,3765.7685671373965
52,mof_unit_60813.cif,320.5846258416084,87.00786466936422
53,mof_unit_60814.cif,3407.878871311183,498.5457281976217
54,mof_unit_60815.cif,2802.981066596626,9049.961298835377
55,mof_unit_60816.cif,3794.030307077819,1936.0368111349667
56,mof_unit_60817.cif,3909.9793649487106,2086.047272866053
