,MOFname,Phi_HEA,poreV_OSE,Phi_void,Phi_acc
0,mof_unit_15905,60.476190476190474,0.8643433836539196,54.93167042732239,41.51812195777893
1,mof_unit_15907,57.49999999999999,0.5876868043048654,60.791248083114624,47.42424190044403
2,mof_unit_15908,51.11607142857143,0.626756039258895,49.17963147163391,30.87019920349121
3,mof_unit_15910,52.85714285714286,0.5517503593644059,53.09007167816162,36.86171472072601
4,mof_unit_15911,57.81818181818181,0.7491421764394656,56.13813400268555,45.024776458740234
5,mof_unit_15913,48.0,0.4950583273244655,55.22947907447815,41.82288348674774
6,mof_unit_15914,24.166666666666668,0.15777527193579738,58.06354284286499,42.620593309402466
7,mof_unit_15915,56.56250000000001,0.606719248136334,53.09007167816162,36.86171472072601
8,mof_unit_15916,57.85714285714286,0.5517503593644059,53.09007167816162,36.86171472072601
9,mof_unit_15917,27.500000000000004,0.15539944792941462,56.13813400268555,45.024776458740234
10,mof_unit_15919,50.79365079365079,0.4368314032101117,53.09007167816162,36.86171472072601
11,mof_unit_15920,44.907407407407405,0.37835333024647533,32.27840960025787,14.01788741350174
12,mof_unit_15921,70.47619047619048,1.1157033662889242,58.06354284286499,42.620593309402466
13,mof_unit_15922,52.00892857142857,0.5623921256004234,56.13813400268555,45.024776458740234
14,mof_unit_15923,60.5,0.9813429979868035,60.791248083114624,47.42424190044403
15,mof_unit_15924,67.5,0.909448614217285,56.160539388656616,41.99226200580597
16,mof_unit_15925,70.60606060606061,1.3963794358778119,50.63016414642334,31.85950517654419
17,mof_unit_15926,62.03703703703704,0.5904819046438474,60.791248083114624,47.42424190044403
18,mof_unit_15927,65.0,0.9495137422269516,53.09007167816162,36.86171472072601
19,mof_unit_15928,38.0,0.1022834543343813,55.39059638977051,33.14512372016907
20,mof_unit_15929,57.03703703703704,0.7071297081784788,58.06354284286499,42.620593309402466
21,mof_unit_15930,39.285714285714285,0.27031901410250797,49.61794912815094,33.02564024925232
22,mof_unit_15931,44.13265306122449,0.24440720628163412,32.27840960025787,14.01788741350174
23,mof_unit_15932,54.44444444444444,0.4496056955827949,58.06354284286499,42.620593309402466
24,mof_unit_15933,41.090909090909086,0.4122451817388434,65.52083492279053,55.33109903335571
25,mof_unit_15934,55.00000000000001,0.41259895787916895,58.06354284286499,42.620593309402466
26,mof_unit_15935,39.375,0.26585939417370613,34.89384055137634,13.957536220550537
27,mof_unit_15936,61.0,0.6406705528781906,58.06354284286499,42.620593309402466
28,mof_unit_15937,42.410714285714285,0.34663273750883455,49.17963147163391,30.87019920349121
29,mof_unit_15938,66.3265306122449,1.1361251423705472,73.86252284049988,65.81631898880005
30,mof_unit_15939,60.5,0.7795308154952156,46.07438147068024,25.2229243516922
31,mof_unit_15940,44.0,0.42209717793486096,49.17963147163391,30.87019920349121
32,mof_unit_15941,53.333333333333336,0.5989153451793483,57.749998569488525,42.568182945251465
33,mof_unit_15942,57.14285714285714,0.7062497793469904,34.89384055137634,13.957536220550537
34,mof_unit_15943,56.94444444444444,0.9583830165518811,68.70178580284119,58.65892767906189
35,mof_unit_15944,42.0,0.4253249199637713,70.10957598686218,62.90990114212036
36,mof_unit_15945,48.57142857142857,0.4375065313877133,57.749998569488525,42.568182945251465
37,mof_unit_15946,41.81818181818181,0.44419436788947425,60.44744253158569,44.85795497894287
38,mof_unit_15947,51.5625,0.5071909440486834,49.17963147163391,30.87019920349121
39,mof_unit_15948,45.83333333333333,0.4783986690747151,61.12388372421265,46.978288888931274
40,mof_unit_15949,34.375,0.21316668548301226,47.461628913879395,25.58441460132599
41,mof_unit_15950,55.714285714285715,0.643786300385226,36.81722581386566,18.077731132507324
42,mof_unit_15951,62.857142857142854,0.8405719218792429,68.79186630249023,56.53730630874634
43,mof_unit_15952,46.666666666666664,0.2895925551654299,65.52083492279053,55.33109903335571
44,mof_unit_15953,29.818181818181817,0.15057193094733484,60.97301244735718,46.619316935539246
45,mof_unit_15954,35.714285714285715,0.15467480707078046,64.38233852386475,51.98949575424194
46,mof_unit_15955,45.0,0.40172878689502084,57.63888955116272,42.45876669883728
47,mof_unit_15956,63.18181818181819,0.892434793500859,65.5335009098053,53.916460275650024
48,mof_unit_15957,47.0,0.38438793959903794,57.63888955116272,42.45876669883728
49,mof_unit_15958,31.428571428571427,0.3055671982157148,68.70178580284119,58.65892767906189
50,mof_unit_15959,54.44444444444444,0.6498834842880626,68.70178580284119,58.65892767906189
51,mof_unit_15960,38.857142857142854,0.19470284623644746,57.20919966697693,40.4296875
52,mof_unit_15961,67.68707482993197,1.0427359536210299,57.20919966697693,40.4296875
53,mof_unit_15962,32.53968253968254,0.08929781823541014,65.5335009098053,53.916460275650024
54,mof_unit_15963,24.285714285714285,0.021344013366673603,73.86252284049988,65.81631898880005
55,mof_unit_15964,67.22222222222223,0.8892572558333653,34.89384055137634,13.957536220550537
56,mof_unit_15965,29.910714285714285,0.08085410066303386,73.86252284049988,65.81631898880005
57,mof_unit_15966,46.111111111111114,0.3791398586312265,73.86252284049988,65.81631898880005
58,mof_unit_15967,50.0,0.38950793557599234,68.70178580284119,58.65892767906189
59,mof_unit_15968,65.0,1.0712159950907165,60.44744253158569,44.85795497894287
60,mof_unit_15969,57.77777777777777,0.7789989818460751,73.86252284049988,65.81631898880005
61,mof_unit_15970,64.0625,0.9114835981727044,73.86252284049988,65.81631898880005
62,mof_unit_15971,52.67857142857143,0.47306270539815704,55.410557985305786,37.81524896621704
63,mof_unit_15972,22.5,0.0454964324727349,53.79132032394409,38.32644522190094
64,mof_unit_15973,58.88888888888889,0.8033533158510382,42.14005470275879,18.112045526504517
65,mof_unit_15974,62.38095238095238,0.8358225794450229,60.92914938926697,44.382500648498535
66,mof_unit_15975,35.0,0.3482258164300763,73.86252284049988,65.81631898880005
67,mof_unit_15976,49.2063492063492,0.3868202715911182,73.86252284049988,65.81631898880005
68,mof_unit_15977,47.5,0.4905850346868078,52.73772478103638,37.2578501701355
69,mof_unit_15978,49.28571428571429,0.43979751236543135,52.73772478103638,37.2578501701355
70,mof_unit_15979,38.285714285714285,0.2652181837504686,60.411518812179565,45.97750902175903
71,mof_unit_15980,50.71428571428571,0.5087511207313102,73.86252284049988,65.81631898880005
72,mof_unit_15981,31.785714285714285,0.23942472881293944,67.9172694683075,56.766074895858765
73,mof_unit_15982,66.66666666666666,1.2784042653373724,72.39862084388733,63.72613310813904
74,mof_unit_15983,63.095238095238095,0.9009925470716509,50.71614384651184,29.61154580116272
75,mof_unit_15984,53.57142857142857,0.4578318981218709,73.86252284049988,65.81631898880005
76,mof_unit_15985,32.142857142857146,0.21781870509957185,59.37036871910095,44.93827223777771
77,mof_unit_15986,50.0,0.5240831981755699,73.86252284049988,65.81631898880005
78,mof_unit_15987,53.17460317460318,0.6817055886711434,60.92914938926697,44.382500648498535
79,mof_unit_15988,51.02040816326531,0.44325330217894054,58.79132151603699,42.51033067703247
80,mof_unit_15989,42.857142857142854,0.3074854711346903,34.988513588905334,11.857769638299942
81,mof_unit_15990,43.0,0.4234109920359137,60.92914938926697,44.382500648498535
82,mof_unit_15991,65.3061224489796,1.0251176994155498,50.227272510528564,32.01048970222473
83,mof_unit_15992,55.00000000000001,0.5136463520978846,54.700857400894165,38.034188747406006
84,mof_unit_15993,43.0,0.2529402244375169,58.79132151603699,42.51033067703247
85,mof_unit_15994,45.703125,0.3173815186918207,50.227272510528564,32.01048970222473
86,mof_unit_15995,56.666666666666664,0.6911177064307175,50.34013390541077,28.17176878452301
87,mof_unit_15996,49.0,0.3284503618047098,55.466991662979126,38.18840682506561
88,mof_unit_15997,38.392857142857146,0.32674019166423496,54.700857400894165,38.034188747406006
89,mof_unit_15998,62.34567901234568,0.7038063655211022,40.942761301994324,21.13804668188095
90,mof_unit_15999,40.816326530612244,0.34839475393609437,72.39862084388733,63.72613310813904
91,mof_unit_16000,53.92857142857142,0.5667722117277072,68.89204382896423,59.928977489471436
92,mof_unit_16001,29.25170068027211,0.13659974334007455,68.89204382896423,59.928977489471436
93,mof_unit_16002,54.166666666666664,0.6836833497436194,58.79132151603699,42.51033067703247
94,mof_unit_16003,53.57142857142857,0.5427757934826989,64.38233852386475,51.98949575424194
95,mof_unit_16004,30.0,0.09636562637969734,50.227272510528564,32.01048970222473
96,mof_unit_16005,61.0,0.8716367728708211,62.75861859321594,49.294671416282654
97,mof_unit_16006,47.73662551440329,0.5069951736660746,70.42768597602844,60.94250679016113
98,mof_unit_16007,38.666666666666664,0.3406695792940498,50.227272510528564,32.01048970222473
99,mof_unit_16008,45.370370370370374,0.26774234473190905,76.84076428413391,70.41257619857788
100,mof_unit_16009,45.83333333333333,0.39901192285335374,50.227272510528564,32.01048970222473
101,mof_unit_16010,49.2063492063492,0.49533004980732614,72.91077375411987,65.08716344833374
102,mof_unit_16011,56.99999999999999,0.5375985111085025,69.19117569923401,58.536094427108765
103,mof_unit_16012,37.5,0.4244585265629167,72.39862084388733,63.72613310813904
104,mof_unit_16013,50.79365079365079,0.4159494543828834,72.39862084388733,63.72613310813904
105,mof_unit_16014,42.70833333333333,0.38895101982004027,69.19117569923401,58.536094427108765
106,mof_unit_16015,55.23809523809524,0.6722187603516261,68.89204382896423,59.928977489471436
107,mof_unit_16016,34.375,0.2884372643094798,50.227272510528564,32.01048970222473
108,mof_unit_16017,63.26530612244898,0.7320220615109377,72.39862084388733,63.72613310813904
109,mof_unit_16018,62.5,0.858347222557121,76.84076428413391,70.41257619857788
110,mof_unit_16019,30.5,0.16208183565675688,72.39862084388733,63.72613310813904
111,mof_unit_16020,61.42857142857143,0.9060531306184371,40.942761301994324,21.13804668188095
112,mof_unit_16021,58.88888888888889,0.6562597642783208,72.39862084388733,63.72613310813904
