,MOFname,Phi_HEA,poreV_OSE,Phi_void,Phi_acc
0,mof_unit_42743,62.38095238095238,0.23737652832643338,42.66917407512665,25.67015290260315
1,mof_unit_42744,58.62708719851577,0.7080760131880715,43.58123540878296,29.668191075325012
2,mof_unit_42745,29.166666666666668,0.2706319021930058,57.345038652420044,42.98553764820099
3,mof_unit_42746,42.06349206349206,0.3424295719786205,62.689393758773804,50.852274894714355
4,mof_unit_42747,46.03174603174603,0.3937475024991733,48.85583519935608,31.760841608047485
5,mof_unit_42748,39.58333333333333,0.3335619474849584,66.26861691474915,57.71787166595459
6,mof_unit_42749,54.46428571428571,0.6924112499335232,66.26861691474915,57.71787166595459
7,mof_unit_42750,51.49572649572649,0.4030667687724129,34.69080030918121,17.49064326286316
8,mof_unit_42751,38.333333333333336,0.3423807761584568,66.26861691474915,57.71787166595459
9,mof_unit_42752,56.74603174603175,0.6179868238564824,60.769230127334595,47.78929650783539
10,mof_unit_42753,67.41071428571429,1.093889489675203,62.689393758773804,50.852274894714355
11,mof_unit_42754,44.285714285714285,0.28299309780690834,68.67897510528564,60.04261374473572
12,mof_unit_42755,19.047619047619047,0.0010395598728397822,68.9809799194336,58.94021987915039
13,mof_unit_42756,53.0,0.41336698008594824,66.26861691474915,57.71787166595459
14,mof_unit_42757,70.0,0.9774666114627822,66.26861691474915,57.71787166595459
15,mof_unit_42758,62.272727272727266,1.0823513452267577,57.345038652420044,42.98553764820099
16,mof_unit_42759,53.0,0.4074322034144095,66.26861691474915,57.71787166595459
17,mof_unit_42760,44.285714285714285,0.23737652832643338,75.40590763092041,69.53908205032349
18,mof_unit_42761,45.83333333333333,0.399405261618923,48.85583519935608,31.760841608047485
19,mof_unit_42762,53.93586005830904,0.28299309780690834,68.9809799194336,58.94021987915039
20,mof_unit_42763,66.42857142857143,1.0752814098117183,57.592976093292236,41.85950458049774
21,mof_unit_42765,28.4375,0.07458530764214034,57.57754445075989,45.14394402503967
22,mof_unit_42766,65.0,0.9860050054573758,48.85583519935608,31.760841608047485
23,mof_unit_42767,53.06122448979592,0.6768402741742818,54.63492274284363,40.04761874675751
24,mof_unit_42768,35.51020408163265,0.29861728263454856,51.67355537414551,31.198346614837646
25,mof_unit_42769,45.67901234567901,0.3707138708765406,68.9809799194336,58.94021987915039
