,MOFname,Phi_HEA,poreV_OSE,Phi_void,Phi_acc
0,mof_unit_61629,77.77777777777779,1.911531589646639,83.50769281387329,78.40339541435242
1,mof_unit_61639,78.91156462585033,1.4477600840894314,83.50769281387329,78.40339541435242
2,mof_unit_61643,79.55729166666666,2.2012403225258055,83.46872925758362,78.5053551197052
3,mof_unit_61656,85.71428571428571,2.7512839955525163,89.43224549293518,86.46709322929382
4,mof_unit_61658,85.9313725490196,3.340513818529773,83.86554718017578,78.6619246006012
5,mof_unit_61659,84.54861111111111,2.964541781516317,82.22044110298157,76.01509094238281
6,mof_unit_61660,83.07291666666666,2.4347972183279745,83.86554718017578,78.6619246006012
7,mof_unit_61662,55.35714285714286,0.5553005828846925,89.43224549293518,86.46709322929382
8,mof_unit_61663,76.62037037037037,1.7971039790956782,82.35651850700378,76.64485573768616
9,mof_unit_61664,86.17788461538461,3.313745555256361,83.86554718017578,78.6619246006012
10,mof_unit_61674,69.921875,1.5364731557732278,89.43224549293518,86.46709322929382
11,mof_unit_61676,81.4795918367347,2.724587143509142,82.22044110298157,76.01509094238281
12,mof_unit_61679,91.81699346405229,6.2236096357349036,81.94525241851807,75.67976117134094
13,mof_unit_61681,70.37037037037037,1.295358777698446,81.71156644821167,75.64566135406494
14,mof_unit_61685,76.0,1.7746332327478274,86.78049445152283,83.36254954338074
15,mof_unit_61686,84.81481481481481,3.564811556053391,81.4191222190857,76.61281228065491
16,mof_unit_61687,89.6694214876033,4.6173955196831535,81.94525241851807,75.67976117134094
17,mof_unit_61688,74.30555555555556,1.5001187615310854,81.94525241851807,75.67976117134094
18,mof_unit_61689,71.91358024691358,1.623768047409666,81.94525241851807,75.67976117134094
19,mof_unit_61690,78.75,2.3763619998354852,86.78049445152283,83.36254954338074
20,mof_unit_61691,76.27551020408163,1.5250049168169946,81.94525241851807,75.67976117134094
21,mof_unit_61692,71.30681818181817,1.200865626708255,75.11791586875916,67.2250509262085
22,mof_unit_61693,75.20833333333333,1.7223003167633046,89.45669531822205,87.48231530189514
23,mof_unit_61694,86.55270655270655,3.291363241990654,73.99448752403259,67.4012839794159
24,mof_unit_61695,73.49537037037037,1.5988522306532351,81.4191222190857,76.61281228065491
25,mof_unit_61696,81.63992869875223,1.994051568357598,83.8205635547638,80.40754795074463
26,mof_unit_61697,75.39682539682539,1.6447329302917018,86.78049445152283,83.36254954338074
27,mof_unit_61698,29.166666666666668,0.12045511089416613,81.94525241851807,75.67976117134094
28,mof_unit_61699,76.25,1.7986256665572913,81.4191222190857,76.61281228065491
29,mof_unit_61700,62.797619047619044,1.0262407894501708,81.94525241851807,75.67976117134094
30,mof_unit_61701,75.76530612244898,1.5882421142181455,81.4191222190857,76.61281228065491
31,mof_unit_61704,82.53968253968253,2.313120169847361,76.38248801231384,69.8321282863617
32,mof_unit_61705,76.73469387755102,1.4544544906748402,81.4191222190857,76.61281228065491
33,mof_unit_61706,75.85034013605441,1.1660170254319835,81.4191222190857,76.61281228065491
34,mof_unit_61707,66.74107142857143,0.9725170686139485,68.99033188819885,58.7432861328125
35,mof_unit_61708,71.42857142857143,1.411310833946367,81.4191222190857,76.61281228065491
36,mof_unit_61709,69.44444444444444,1.3232142397121782,41.004160046577454,17.64705926179886
37,mof_unit_61710,73.86363636363636,1.729947935392001,86.45280599594116,83.11983346939087
38,mof_unit_61711,69.52380952380952,0.8781346546093127,89.45669531822205,87.48231530189514
39,mof_unit_61712,24.404761904761905,0.09880406602902811,86.45280599594116,83.11983346939087
40,mof_unit_61713,76.22222222222223,1.5284877160287555,80.78001141548157,75.30946135520935
41,mof_unit_61714,78.63756613756614,2.085405417063257,78.32045555114746,69.78422403335571
42,mof_unit_61715,63.69047619047619,0.7039526202580039,83.8205635547638,80.40754795074463
43,mof_unit_61716,74.15458937198068,1.3304757010246062,80.78001141548157,75.30946135520935
44,mof_unit_61717,77.55102040816327,1.787266490842097,86.45280599594116,83.11983346939087
45,mof_unit_61718,79.76190476190477,2.694083035553691,76.90513730049133,70.12316584587097
46,mof_unit_61719,50.0,0.6473865955599425,39.38409984111786,8.510428667068481
47,mof_unit_61720,76.0204081632653,1.5508090837348985,86.45280599594116,83.11983346939087
48,mof_unit_61721,83.59375,3.1959678935321056,86.45280599594116,83.11983346939087
49,mof_unit_61722,73.78472222222221,1.511048436458103,86.45280599594116,83.11983346939087
50,mof_unit_61723,79.50617283950618,2.179008816178789,86.45280599594116,83.11983346939087
51,mof_unit_61724,35.35714285714286,0.1949650879816639,86.45280599594116,83.11983346939087
52,mof_unit_61725,31.0,0.26918880180008764,86.45280599594116,83.11983346939087
53,mof_unit_61726,42.1875,0.31084631735036433,86.45280599594116,83.11983346939087
54,mof_unit_61727,72.31040564373897,1.4916166879635233,86.45280599594116,83.11983346939087
55,mof_unit_61729,71.51515151515152,1.2377233130056036,86.45280599594116,83.11983346939087
56,mof_unit_61730,79.59183673469387,2.5964792692963465,86.45280599594116,83.11983346939087
57,mof_unit_61731,76.19047619047619,1.9850541112520792,86.45280599594116,83.11983346939087
58,mof_unit_61734,71.42857142857143,1.2161795830813629,86.45280599594116,83.11983346939087
59,mof_unit_61735,65.84821428571429,0.8719765438013523,86.45280599594116,83.11983346939087
60,mof_unit_61737,65.0,0.7583225300983608,78.11569571495056,71.79861664772034
61,mof_unit_61738,83.38192419825073,2.184672433141072,86.90393567085266,83.69101285934448
62,mof_unit_61740,76.32653061224491,1.456089801199111,73.38557839393616,65.65046906471252
63,mof_unit_61743,76.5625,1.820246864059408,80.18359541893005,74.90030527114868
64,mof_unit_61744,70.98214285714286,1.3171929820042323,92.9186999797821,91.655033826828
65,mof_unit_61746,87.18181818181819,3.5979578541002453,92.9186999797821,91.655033826828
66,mof_unit_61748,77.44107744107744,1.7930952140741914,85.01684665679932,80.40241599082947
67,mof_unit_61749,83.92857142857143,2.7876196903789787,77.37475037574768,72.03000783920288
68,mof_unit_61750,68.59375,1.1859346409824363,73.637855052948,66.8308675289154
69,mof_unit_61751,59.59821428571429,0.5299742855029781,92.9186999797821,91.655033826828
70,mof_unit_61753,92.99242424242425,5.1805417892126915,92.9186999797821,91.655033826828
71,mof_unit_61754,79.59183673469387,1.7096591300109285,83.67302417755127,79.14848923683167
72,mof_unit_61755,72.75132275132276,1.2794965867610475,77.37475037574768,72.03000783920288
73,mof_unit_61756,73.75,1.1823590480055723,84.85745191574097,81.51933550834656
74,mof_unit_61757,67.06349206349206,1.1350007770312498,92.9186999797821,91.655033826828
75,mof_unit_61758,90.66840277777779,4.839308211923564,85.01684665679932,80.40241599082947
76,mof_unit_61760,68.359375,1.5284907059049062,83.67302417755127,79.14848923683167
77,mof_unit_61761,64.16666666666667,0.9341804452276636,83.67302417755127,79.14848923683167
78,mof_unit_61762,67.5,1.0248772299190387,84.85745191574097,81.51933550834656
79,mof_unit_61763,75.26041666666666,1.8625874724079388,90.51186442375183,88.1727933883667
80,mof_unit_61764,77.77777777777779,1.4800212038405127,83.61030220985413,79.25233840942383
81,mof_unit_61766,76.953125,2.0880645083767626,83.40336084365845,79.52848076820374
82,mof_unit_61767,88.04407713498622,4.148868899684386,50.7563054561615,35.179123282432556
83,mof_unit_61768,77.63888888888889,2.1279756213897048,80.88976740837097,75.46654343605042
84,mof_unit_61769,81.63265306122449,2.1692013532468803,74.54642653465271,66.04840755462646
85,mof_unit_61772,59.42857142857143,0.5765575602255122,77.37475037574768,72.03000783920288
86,mof_unit_61773,75.0,2.3176180186333997,38.904958963394165,11.756198108196259
87,mof_unit_61774,72.1938775510204,0.9785219761598513,77.37475037574768,72.03000783920288
88,mof_unit_61775,79.58333333333333,1.876553734661178,80.88976740837097,75.46654343605042
89,mof_unit_61776,74.78991596638656,1.2335658374156417,80.88976740837097,75.46654343605042
90,mof_unit_61777,79.36507936507937,1.9529732236683717,77.37475037574768,72.03000783920288
91,mof_unit_61778,79.16666666666666,2.342162881228013,87.30490207672119,83.34892392158508
92,mof_unit_61780,75.0,2.2438737678276586,81.97639584541321,78.41342687606812
93,mof_unit_61781,71.0204081632653,1.211227034060601,77.16212868690491,70.3000545501709
94,mof_unit_61782,74.28571428571429,1.2797257110592133,87.30490207672119,83.34892392158508
95,mof_unit_61790,22.023809523809522,0.09700577740685751,67.46731996536255,55.91195821762085
96,mof_unit_61791,72.09821428571429,1.2601125733126597,67.46731996536255,55.91195821762085
97,mof_unit_61792,67.89115646258503,0.8690038489310434,78.78673076629639,72.35422134399414
98,mof_unit_61793,82.29166666666666,2.653888991864837,56.714874505996704,40.103304386138916
99,mof_unit_61794,58.16326530612245,0.5235502439511245,56.714874505996704,40.103304386138916
100,mof_unit_61796,78.86904761904762,2.3362473072492174,82.56434202194214,76.46585702896118
101,mof_unit_61797,73.21428571428571,1.0449541601031083,56.714874505996704,40.103304386138916
102,mof_unit_61798,73.33333333333333,1.4270991451299793,50.7563054561615,35.179123282432556
103,mof_unit_61799,85.4043392504931,2.708521181522675,74.95205402374268,64.46658372879028
104,mof_unit_61802,79.6103896103896,2.1940052876447806,78.78673076629639,72.35422134399414
