,MOFname,Phi_HEA,poreV_OSE,Phi_void,Phi_acc
0,mof_unit_40756,58.333333333333336,0.6748642392163574,59.5818817615509,44.99481916427612
1,mof_unit_40757,46.30681818181818,0.3975786839786562,48.804715275764465,23.451177775859833
2,mof_unit_40758,35.0,0.6819410396889513,60.87659001350403,44.7167694568634
3,mof_unit_40759,61.25000000000001,0.6819410396889513,60.87659001350403,44.7167694568634
4,mof_unit_40760,73.57142857142858,1.0881926534017643,60.87659001350403,44.7167694568634
5,mof_unit_40761,56.00000000000001,0.2600131319101126,60.87659001350403,44.7167694568634
6,mof_unit_40762,27.142857142857142,0.21925481074466113,69.22431588172913,59.75890755653381
7,mof_unit_40763,41.0,0.4300158075697308,60.87659001350403,44.7167694568634
8,mof_unit_40764,65.05102040816327,1.103288843812856,64.16573524475098,51.39468312263489
9,mof_unit_40765,67.14285714285714,0.6819410396889513,60.87659001350403,44.7167694568634
10,mof_unit_40766,40.0,0.6819410396889513,60.87659001350403,44.7167694568634
11,mof_unit_40767,55.35714285714286,0.570889763459821,60.87659001350403,44.7167694568634
12,mof_unit_40768,61.0,0.6819410396889513,34.469208121299744,11.80977001786232
13,mof_unit_40769,50.0,0.6819410396889513,60.87659001350403,44.7167694568634
14,mof_unit_40770,43.75,0.6819410396889513,60.87659001350403,44.7167694568634
15,mof_unit_40771,37.95918367346939,0.3107851236996672,56.712961196899414,38.25056254863739
16,mof_unit_40772,50.0,0.5611615987672188,60.58080792427063,48.472222685813904
17,mof_unit_40773,59.523809523809526,0.6819410396889513,60.87659001350403,44.7167694568634
18,mof_unit_40774,54.629629629629626,0.6819410396889513,60.87659001350403,44.7167694568634
19,mof_unit_40775,51.24999999999999,0.6819410396889513,60.87659001350403,44.7167694568634
20,mof_unit_40776,69.54545454545455,0.6819410396889513,60.87659001350403,44.7167694568634
21,mof_unit_40777,60.317460317460316,0.6819410396889513,60.87659001350403,44.7167694568634
22,mof_unit_40779,57.407407407407405,0.5583362576732545,57.702404260635376,38.59198987483978
