,MOFname,Phi_HEA,poreV_OSE,Phi_void,Phi_acc
0,mof_unit_5965,68.36734693877551,1.070212894648963,74.22352433204651,66.0996675491333
1,mof_unit_5966,59.166666666666664,0.7058790044478411,62.5174880027771,48.409900069236755
2,mof_unit_5968,34.0,0.25084579027509135,62.5174880027771,48.409900069236755
3,mof_unit_5969,41.269841269841265,0.2936962300119357,62.5174880027771,48.409900069236755
4,mof_unit_5970,62.22222222222222,0.6812430751829834,62.5174880027771,48.409900069236755
5,mof_unit_5971,37.65432098765432,0.14920952481712327,58.60983729362488,43.907323479652405
6,mof_unit_5974,33.33333333333333,0.19254945503641896,62.5174880027771,48.409900069236755
7,mof_unit_5975,49.0,0.4669016780404809,62.5174880027771,48.409900069236755
8,mof_unit_5976,23.6734693877551,0.1717241109857621,52.2874116897583,30.497455596923828
9,mof_unit_5977,60.0,0.7571331865604818,62.5174880027771,48.409900069236755
10,mof_unit_5978,60.0,0.7412374309300797,62.5174880027771,48.409900069236755
11,mof_unit_5979,37.5,0.7412374309300797,62.5174880027771,48.409900069236755
12,mof_unit_5981,67.61904761904762,0.9329378635683577,62.5174880027771,48.409900069236755
13,mof_unit_5982,68.88888888888889,1.137038465823226,62.5174880027771,48.409900069236755
14,mof_unit_5983,55.00000000000001,0.6806039968056151,62.5174880027771,48.409900069236755
15,mof_unit_5984,53.90946502057613,0.542424437505782,67.99378991127014,58.27323794364929
16,mof_unit_5985,54.285714285714285,0.6293990115377959,69.82630491256714,60.317617654800415
17,mof_unit_5986,44.44444444444444,0.36718308146396106,59.917354583740234,46.91115617752075
18,mof_unit_5987,52.36363636363637,0.49768849379841745,67.23901033401489,55.47924041748047
19,mof_unit_5988,28.214285714285715,0.20011159998261022,63.84943127632141,52.357953786849976
20,mof_unit_5989,52.85714285714286,0.5240868726852216,62.5174880027771,48.409900069236755
21,mof_unit_5990,23.333333333333332,0.07993495147354161,67.2637939453125,53.51747274398804
22,mof_unit_5991,67.14285714285714,0.9831573799078518,65.67095518112183,53.93306016921997
23,mof_unit_5992,60.0,0.7714584754928953,65.80047607421875,54.9980103969574
24,mof_unit_5993,53.333333333333336,0.5759880804470022,65.67095518112183,53.93306016921997
25,mof_unit_5994,50.0,0.4277488798229133,59.917354583740234,46.91115617752075
26,mof_unit_5995,64.95726495726495,1.0392875400266524,65.19061326980591,52.851903438568115
27,mof_unit_5997,42.0,0.3849021247687644,65.67095518112183,53.93306016921997
28,mof_unit_5998,47.85714285714286,0.5370411922479504,65.67095518112183,53.93306016921997
29,mof_unit_5999,68.57142857142857,1.320282569174106,57.984960079193115,43.492063879966736
30,mof_unit_6000,61.98979591836735,0.9519429791476803,59.80113744735718,48.92045557498932
31,mof_unit_6001,55.35714285714286,0.5715684878989212,63.58899474143982,47.844505310058594
32,mof_unit_6002,54.0,0.4753684979595956,44.00826394557953,22.871901094913483
33,mof_unit_6003,26.190476190476193,0.012272767480573833,61.487603187561035,48.8223135471344
34,mof_unit_6004,33.0,0.23926526230284037,64.72640633583069,53.591400384902954
35,mof_unit_6005,56.00000000000001,0.5528224099696242,44.00826394557953,22.871901094913483
36,mof_unit_6006,52.22222222222223,0.5542560678579291,57.984960079193115,43.492063879966736
37,mof_unit_6007,57.09090909090909,0.8287756577635258,57.984960079193115,43.492063879966736
38,mof_unit_6008,49.166666666666664,0.5364362669875172,48.9138126373291,27.815821766853333
39,mof_unit_6009,54.0,0.44412543613425937,63.84943127632141,52.357953786849976
40,mof_unit_6010,58.333333333333336,0.7271224766168674,57.984960079193115,43.492063879966736
41,mof_unit_6011,63.26530612244898,1.0759004599558142,63.58899474143982,47.844505310058594
42,mof_unit_6012,61.224489795918366,0.7162247114995199,67.2637939453125,53.51747274398804
43,mof_unit_6013,48.333333333333336,0.4476804718112276,67.2637939453125,53.51747274398804
44,mof_unit_6014,62.272727272727266,0.9498174795923744,67.2637939453125,53.51747274398804
45,mof_unit_6015,29.795918367346943,0.21494833236764077,60.594528913497925,45.01783549785614
46,mof_unit_6016,34.0,0.1666881311583817,34.132230281829834,10.764462500810623
47,mof_unit_6018,41.0,0.30434546870113227,51.13821029663086,32.65969753265381
48,mof_unit_6019,61.904761904761905,0.7763946329215763,67.2637939453125,53.51747274398804
49,mof_unit_6020,56.00000000000001,0.6670936530473034,65.19061326980591,52.851903438568115
50,mof_unit_6021,40.74074074074074,0.3120431126893399,43.803417682647705,18.803419172763824
51,mof_unit_6022,41.14285714285714,0.27609404863152076,48.5321968793869,22.34848439693451
52,mof_unit_6023,55.55555555555556,0.5545944069331894,53.99535298347473,34.97096300125122
53,mof_unit_6024,50.0,0.41752915807807445,71.7910885810852,64.13517594337463
54,mof_unit_6025,24.0,-0.13421687543331529,71.7910885810852,64.13517594337463
55,mof_unit_6026,59.0,0.48198870272404315,59.80113744735718,48.92045557498932
56,mof_unit_6027,59.183673469387756,0.7646229692103431,67.20678806304932,56.93851113319397
57,mof_unit_6028,37.95918367346939,0.36845002947159516,60.594528913497925,45.01783549785614
58,mof_unit_6029,42.26190476190476,0.39867491656069437,54.74073886871338,38.078704476356506
59,mof_unit_6030,52.34375,0.7420501156575238,44.90169286727905,27.56693661212921
60,mof_unit_6031,42.36111111111111,0.28583877334139945,71.7910885810852,64.13517594337463
61,mof_unit_6032,61.458333333333336,0.7789734752931222,46.42113149166107,25.543153285980225
62,mof_unit_6033,61.75213675213676,0.8490940481733796,58.19264054298401,44.025975465774536
63,mof_unit_6034,50.71428571428571,0.3854718983230981,67.20678806304932,56.93851113319397
64,mof_unit_6035,36.25,0.20951412520766177,71.7910885810852,64.13517594337463
65,mof_unit_6036,48.148148148148145,0.3177436036645239,60.594528913497925,45.01783549785614
66,mof_unit_6037,60.18518518518518,0.8878740736458052,60.594528913497925,45.01783549785614
67,mof_unit_6038,35.41666666666667,0.16404031378826628,60.594528913497925,45.01783549785614
68,mof_unit_6039,50.0,0.534057062801373,54.74073886871338,38.078704476356506
69,mof_unit_6040,43.20987654320987,0.36525840520634345,51.33410096168518,31.873220205307007
70,mof_unit_6041,64.16666666666667,0.7242932087754261,53.99535298347473,34.97096300125122
71,mof_unit_6042,55.00000000000001,0.6704674559565291,59.31168794631958,45.642855763435364
72,mof_unit_6043,22.61904761904762,0.14176240441643306,51.33410096168518,31.873220205307007
73,mof_unit_6044,68.02721088435374,1.1406553092894696,58.19264054298401,44.025975465774536
74,mof_unit_6045,47.5,0.46266443492610193,46.42113149166107,25.543153285980225
75,mof_unit_6046,45.55555555555556,0.5418839254334926,62.17532753944397,47.31466472148895
76,mof_unit_6047,37.0,0.2851982350419402,46.42113149166107,25.543153285980225
77,mof_unit_6048,34.18181818181818,0.18901116663580217,67.1646773815155,55.25093078613281
78,mof_unit_6049,48.57142857142857,0.4961720719829445,72.32733368873596,64.33519721031189
79,mof_unit_6050,59.44444444444444,0.7900254033761248,51.33410096168518,31.873220205307007
80,mof_unit_6051,53.06122448979592,0.6793804656674467,72.19834923744202,61.2217903137207
81,mof_unit_6052,58.5,0.8486611843358397,57.3375403881073,42.71840453147888
82,mof_unit_6053,53.57142857142857,0.6560991067758438,65.8944308757782,55.85044026374817
83,mof_unit_6054,54.285714285714285,0.5641537190004373,57.3375403881073,42.71840453147888
84,mof_unit_6055,43.05555555555556,0.39332273627703707,43.803417682647705,18.803419172763824
85,mof_unit_6056,40.833333333333336,0.3440656094352295,57.3375403881073,42.71840453147888
86,mof_unit_6057,53.57142857142857,0.7272783346450395,67.1646773815155,55.25093078613281
87,mof_unit_6058,52.721088435374156,0.46510170575151316,64.28253054618835,51.70825719833374
88,mof_unit_6059,32.53968253968254,0.3208865721525368,64.28253054618835,51.70825719833374
89,mof_unit_6060,35.714285714285715,0.2184657690792329,67.1646773815155,55.25093078613281
90,mof_unit_6061,65.625,0.675970726337628,57.47328996658325,42.22489297389984
91,mof_unit_6062,44.675925925925924,0.2713545717390389,61.49425506591797,49.91789758205414
92,mof_unit_6063,63.13131313131313,1.0513373976366354,55.25162220001221,37.84090876579285
93,mof_unit_6064,61.66666666666667,0.8139123507006455,72.32733368873596,64.33519721031189
94,mof_unit_6065,50.18181818181818,0.41137515422855186,62.84457445144653,51.414954662323
95,mof_unit_6066,61.66666666666667,0.7265991613139424,67.1646773815155,55.25093078613281
96,mof_unit_6067,65.71428571428571,0.8234586126359709,67.1646773815155,55.25093078613281
97,mof_unit_6068,53.57142857142857,0.5213778127821881,67.1646773815155,55.25093078613281
98,mof_unit_6069,56.00000000000001,0.23163165508439254,67.1646773815155,55.25093078613281
99,mof_unit_6070,60.909090909090914,1.065795836114345,60.710227489471436,47.48782515525818
100,mof_unit_6071,42.676767676767675,0.3718743270117782,57.09710717201233,40.867769718170166
101,mof_unit_6072,22.5,0.08278993491506062,57.32648968696594,41.73509180545807
102,mof_unit_6073,33.33333333333333,0.2020120899394897,63.04752230644226,51.28099322319031
103,mof_unit_6074,30.158730158730158,0.12979042463906953,68.38732361793518,56.76071047782898
104,mof_unit_6075,70.47619047619048,1.114475461022152,64.28253054618835,51.70825719833374
105,mof_unit_6076,65.0,1.0973954364457852,47.99586832523346,26.074379682540894
106,mof_unit_6077,49.333333333333336,0.4984854231848708,57.47328996658325,42.22489297389984
107,mof_unit_6078,57.67195767195767,0.6996005008368491,69.78780031204224,60.106098651885986
108,mof_unit_6079,51.0,0.423331285178611,57.61111378669739,40.92424213886261
109,mof_unit_6080,60.303030303030305,0.8365650215505092,55.49280047416687,36.84385418891907
110,mof_unit_6081,51.5625,0.5268118830109957,57.32648968696594,41.73509180545807
111,mof_unit_6082,50.55555555555556,0.3790034736919782,45.07752060890198,16.605758666992188
112,mof_unit_6083,37.5,0.30880366298379963,62.84457445144653,51.414954662323
113,mof_unit_6084,39.0,0.1990796851962966,55.25162220001221,37.84090876579285
114,mof_unit_6085,49.0,0.6170266119284692,68.38732361793518,56.76071047782898
115,mof_unit_6086,45.0,0.37936633117223184,60.42424440383911,45.67171633243561
116,mof_unit_6087,59.523809523809526,0.6571729036185374,61.634987592697144,49.91953372955322
117,mof_unit_6088,47.5,0.5446395314813851,61.634987592697144,49.91953372955322
118,mof_unit_6089,54.285714285714285,0.6240494489341187,65.22817611694336,55.12896776199341
119,mof_unit_6090,50.45454545454545,0.43499253686346295,65.36756157875061,53.226107358932495
120,mof_unit_6091,71.82539682539682,1.3475365439030218,71.46865129470825,65.35272002220154
121,mof_unit_6092,62.973760932944614,0.5764436200762241,65.22817611694336,55.12896776199341
122,mof_unit_6093,47.14285714285714,0.5420834488318874,51.796478033065796,36.68730556964874
123,mof_unit_6094,44.166666666666664,0.330872598282908,65.36756157875061,53.226107358932495
124,mof_unit_6095,59.523809523809526,0.8001397881430002,71.46865129470825,65.35272002220154
125,mof_unit_6096,29.142857142857142,0.17652449530264586,71.46865129470825,65.35272002220154
126,mof_unit_6097,46.666666666666664,0.4299066540973398,71.46865129470825,65.35272002220154
127,mof_unit_6098,37.142857142857146,0.1584842798675704,63.0883514881134,52.20872163772583
128,mof_unit_6099,63.8095238095238,1.014157984928935,63.0883514881134,52.20872163772583
129,mof_unit_6100,53.125,0.5639511735375923,69.12250518798828,58.23646783828735
130,mof_unit_6101,56.79012345679012,0.5759019752113427,63.31980228424072,49.80519413948059
131,mof_unit_6102,38.88888888888889,0.14791278108417966,71.46865129470825,65.35272002220154
132,mof_unit_6103,53.125,0.5885952909720356,53.28512191772461,36.55991852283478
133,mof_unit_6104,55.833333333333336,0.556155471889333,48.62493872642517,27.911895513534546
134,mof_unit_6105,47.0,0.44627070050435946,65.22817611694336,55.12896776199341
135,mof_unit_6106,58.57142857142858,0.6754945255765102,71.46865129470825,65.35272002220154
136,mof_unit_6107,58.58585858585859,0.7398668009745162,58.11998248100281,43.15634071826935
137,mof_unit_6108,53.80952380952381,0.5272509759689035,71.46865129470825,65.35272002220154
138,mof_unit_6109,31.0,0.13484496461262732,71.46865129470825,65.35272002220154
139,mof_unit_6110,41.0,0.3710847869208837,57.594627141952515,42.98331439495087
140,mof_unit_6111,51.5625,0.548714252294364,71.46865129470825,65.35272002220154
141,mof_unit_6112,55.55555555555556,0.7487925455305718,62.407487630844116,48.149698972702026
142,mof_unit_6113,44.285714285714285,0.34165789358038584,48.811984062194824,26.621901988983154
143,mof_unit_6114,42.5,0.4207989218106256,71.46865129470825,65.35272002220154
144,mof_unit_6115,55.55555555555556,0.3918601096507168,75.52369236946106,69.3738579750061
145,mof_unit_6116,38.0,0.2278879165636605,59.607523679733276,42.63518452644348
