,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,"CCOc1c(O)c(ccc1C(=O)[O-])C(=O)[O-].CCOc1c(ccc(c1OCC)C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])O)O.[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.ERROR,nbo.cat0;mof_unit_23437",,['[Cr][O]([Cr])[Cr]'],"['CCOc1c(O)c(ccc1C(=O)[O-])C(=O)[O-]', 'CCOc1c(ccc(c1OCC)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])O)O', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",CCOc1c(O)c(ccc1C(=O)[O-])C(=O)[O-].CCOc1c(ccc(c1OCC)C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])O)O.[O-]C(=O)c1ccc(cc1)C(=O)[O-],"ERROR,nbo",0,mof_unit_23437
1,CCCOc1cc(C(=O)[O-])c(cc1c1ccc(cc1OCCC)C(=O)[O-])OCCC.CCCOc1nccc(c1)c1ccncc1OCCC.[Cu][Cu].[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-] MOFid-v1.rna.cat0;mof_unit_23438,Cu.BUPJNFNQBLUENW.KVQIYXARPMXKMR.ZOJBMYYUXCBGCL.MOFkey-v1.rna,['[Cu][Cu]'],"['CCCOc1cc(C(=O)[O-])c(cc1c1ccc(cc1OCCC)C(=O)[O-])OCCC', 'CCCOc1nccc(c1)c1ccncc1OCCC', '[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-]']",CCCOc1cc(C(=O)[O-])c(cc1c1ccc(cc1OCCC)C(=O)[O-])OCCC.CCCOc1nccc(c1)c1ccncc1OCCC.[Cu][Cu].[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-],rna,0,mof_unit_23438
2,"CCCOC(=CC(=O)[O-])C=CC(=O)[O-].N=CC=N.[Cu][Cu].[O-]C(=O)c1cc2ccc3c4c2c(c1)c(cc4cc(c3N(=O)=O)C(=O)[O-])N(=O)=O MOFid-v1.ERROR,pcu.cat0;mof_unit_23439",Ba.NTBHHOBUXSQZCD.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CCCOC(=CC(=O)[O-])C=CC(=O)[O-]', 'N=CC=N', '[O-]C(=O)c1cc2ccc3c4c2c(c1)c(cc4cc(c3N(=O)=O)C(=O)[O-])N(=O)=O']",CCCOC(=CC(=O)[O-])C=CC(=O)[O-].N=CC=N.[Cu][Cu].[O-]C(=O)c1cc2ccc3c4c2c(c1)c(cc4cc(c3N(=O)=O)C(=O)[O-])N(=O)=O,"ERROR,pcu",0,mof_unit_23439
3,[O-]C(=O)c1c(O)c(c2ccc(cc2)c2c(O)c(C(=O)[O-])c(c(c2O)C(=O)[O-])O)c(c(c1O)C(=O)[O-])O.[O-]C(=O)c1cc(C(=O)[O-])c2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)c(cc1C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;mof_unit_23440,V.PBLSGOXYOUCEPD.RUTDWPVKCHPEMQ.MOFkey-v1.pcu,['[Zn][Zn]'],"['[O-]C(=O)c1c(O)c(c2ccc(cc2)c2c(O)c(C(=O)[O-])c(c(c2O)C(=O)[O-])O)c(c(c1O)C(=O)[O-])O', '[O-]C(=O)c1cc(C(=O)[O-])c2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)c(cc1C(=O)[O-])C(=O)[O-]']",[O-]C(=O)c1c(O)c(c2ccc(cc2)c2c(O)c(C(=O)[O-])c(c(c2O)C(=O)[O-])O)c(c(c1O)C(=O)[O-])O.[O-]C(=O)c1cc(C(=O)[O-])c2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)c(cc1C(=O)[O-])C(=O)[O-].[Zn][Zn],pcu,0,mof_unit_23440
4,CCc1cnc2c(n1)ccc(c2C#N)CC.N#Cc1cc(C(=O)[O-])c(cc1N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])C#N.N#Cc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_23441,Zn.JLKFBNKIMGKQRP.UGXHUJHCVYQRBJ.XBLURBVDPQGOFU.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CCc1cnc2c(n1)ccc(c2C#N)CC', 'N#Cc1cc(C(=O)[O-])c(cc1N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])C#N', 'N#Cc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-]']",CCc1cnc2c(n1)ccc(c2C#N)CC.N#Cc1cc(C(=O)[O-])c(cc1N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])C#N.N#Cc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-].[Zn][Zn],ERROR,0,mof_unit_23441
5,"CCOP(=O)(c1cc(c2c3c1cc1ccc4c5c1c3c1c(c2)ccc2c1c5c1c(c4)c(cc(c1c2)P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O].CNCCOP(=O)(c1cc2c(c(c1)P(=O)(OCC)[O])cc(cc2P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba] MOFid-v1.rna,bcu.cat0;mof_unit_23442",Cu.BUPJNFNQBLUENW.KVQIYXARPMXKMR.ZOJBMYYUXCBGCL.MOFkey-v1.rna,['[Ba]'],"['CCOP(=O)(c1cc(c2c3c1cc1ccc4c5c1c3c1c(c2)ccc2c1c5c1c(c4)c(cc(c1c2)P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O]', 'CNCCOP(=O)(c1cc2c(c(c1)P(=O)(OCC)[O])cc(cc2P(=O)(OCC)[O])P(=O)(OCC)[O])[O]']",CCOP(=O)(c1cc(c2c3c1cc1ccc4c5c1c3c1c(c2)ccc2c1c5c1c(c4)c(cc(c1c2)P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O].CNCCOP(=O)(c1cc2c(c(c1)P(=O)(OCC)[O])cc(cc2P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba],"rna,bcu",0,mof_unit_23442
6,C[NH]=C(C#CC(=O)[O-])[CH]C#CC(=O)[O-].Clc1cnc2c(c1Cl)c1cncc(c1c(c2Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)c1ccc2c(c1)c1c(Cl)ccc(c1c(c2)Cl)C(=O)[O-] MOFid-v1.pcu.cat0;mof_unit_23443,Zn.JLKFBNKIMGKQRP.UGXHUJHCVYQRBJ.XBLURBVDPQGOFU.MOFkey-v1.pcu,['[Cu][Cu]'],"['C[NH]=C(C#CC(=O)[O-])[CH]C#CC(=O)[O-]', 'Clc1cnc2c(c1Cl)c1cncc(c1c(c2Cl)Cl)Cl', '[O-]C(=O)c1ccc2c(c1)c1c(Cl)ccc(c1c(c2)Cl)C(=O)[O-]']",C[NH]=C(C#CC(=O)[O-])[CH]C#CC(=O)[O-].Clc1cnc2c(c1Cl)c1cncc(c1c(c2Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)c1ccc2c(c1)c1c(Cl)ccc(c1c(c2)Cl)C(=O)[O-],pcu,0,mof_unit_23443
7,CCC[C]([CH]C(=O)[O-])C=CC(=O)[O-].CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2CCC)(O)CCC.OC1C[C]2[C]1N=CC(=N2)O.[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_23444,Cu.BUPJNFNQBLUENW.KVQIYXARPMXKMR.ZOJBMYYUXCBGCL.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CCC[C]([CH]C(=O)[O-])C=CC(=O)[O-]', 'CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2CCC)(O)CCC', 'OC1C[C]2[C]1N=CC(=N2)O']",CCC[C]([CH]C(=O)[O-])C=CC(=O)[O-].CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2CCC)(O)CCC.OC1C[C]2[C]1N=CC(=N2)O.[Zn][Zn],ERROR,0,mof_unit_23444
8,CCOc1c(C#Cc2c(OCC)c(OCC)c(c(c2OCC)OCC)C(=O)[O-])c(OCC)c(c(c1OCC)C(=O)[O-])OCC.CCOc1cncc(c1C#Cc1c(OCC)cncc1OCC)OCC.[Cu][Cu].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-] MOFid-v1.pcu.cat0;mof_unit_23445,Ba.NTBHHOBUXSQZCD.MOFkey-v1.pcu,['[Cu][Cu]'],"['CCOc1c(C#Cc2c(OCC)c(OCC)c(c(c2OCC)OCC)C(=O)[O-])c(OCC)c(c(c1OCC)C(=O)[O-])OCC', 'CCOc1cncc(c1C#Cc1c(OCC)cncc1OCC)OCC', '[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]']",CCOc1c(C#Cc2c(OCC)c(OCC)c(c(c2OCC)OCC)C(=O)[O-])c(OCC)c(c(c1OCC)C(=O)[O-])OCC.CCOc1cncc(c1C#Cc1c(OCC)cncc1OCC)OCC.[Cu][Cu].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-],pcu,0,mof_unit_23445
9,COc1c(C(=O)[O-])c(O)c(c2c1c1c(O)ccc(c1c(c2)O)C(=O)[O-])O.COc1ccc2c(n1)ccc1c2C(=[N]=C([C]1O)OC)OC.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_23446,Zn.JLKFBNKIMGKQRP.UGXHUJHCVYQRBJ.XBLURBVDPQGOFU.MOFkey-v1.ERROR,['[Cu][Cu]'],"['COc1c(C(=O)[O-])c(O)c(c2c1c1c(O)ccc(c1c(c2)O)C(=O)[O-])O', 'COc1ccc2c(n1)ccc1c2C(=[N]=C([C]1O)OC)OC', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",COc1c(C(=O)[O-])c(O)c(c2c1c1c(O)ccc(c1c(c2)O)C(=O)[O-])O.COc1ccc2c(n1)ccc1c2C(=[N]=C([C]1O)OC)OC.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-],ERROR,0,mof_unit_23446
