,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,O=Cc1c(C(=O)[O-])c(O)c2c(c1O)c(O)c(c1c2c(O)c(O)c2c1c(O)c(c(c2O)C=O)C(=O)[O-])O.[O-]C(=O)C#CC#CC(=O)[O-].[O].[V] MOFid-v1.nbo.cat0;mof_unit_pretest_1026,Ni.DEXHEJDGBHZDCO.MIUNSPMHCGAHKA.SXILOWMIQHKVLR.MOFkey-v1.nbo,"['[O]', '[V]']","['O=Cc1c(C(=O)[O-])c(O)c2c(c1O)c(O)c(c1c2c(O)c(O)c2c1c(O)c(c(c2O)C=O)C(=O)[O-])O', '[O-]C(=O)C#CC#CC(=O)[O-]']",O=Cc1c(C(=O)[O-])c(O)c2c(c1O)c(O)c(c1c2c(O)c(O)c2c1c(O)c(c(c2O)C=O)C(=O)[O-])O.[O-]C(=O)C#CC#CC(=O)[O-].[O].[V],nbo,0,mof_unit_pretest_1026
1,[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(c(c1)N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1C)C(=O)[O-] MOFid-v1.nbo.cat0;mof_unit_pretest_1027,Ni.DEXHEJDGBHZDCO.MIUNSPMHCGAHKA.SXILOWMIQHKVLR.MOFkey-v1.nbo,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(c(c1)N(=O)=O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1C)C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(c(c1)N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1C)C(=O)[O-],nbo,0,mof_unit_pretest_1027
2,Nc1ncc(nc1)N.[Cu][Cu].[O-]C(=O)c1cc(c(cc1c1ccccc1C(=O)O)C(=O)[O-])c1ccccc1C(=O)O.[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.nbo.cat0;mof_unit_pretest_1028,V.KRVLVSAXJCDUBW.MXOZZOMLRYFYHL.NPAADQDMOBOYQM.UIWOSDOVOOZNRC.MOFkey-v1.nbo,['[Cu][Cu]'],"['Nc1ncc(nc1)N', '[O-]C(=O)c1cc(c(cc1c1ccccc1C(=O)O)C(=O)[O-])c1ccccc1C(=O)O', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",Nc1ncc(nc1)N.[Cu][Cu].[O-]C(=O)c1cc(c(cc1c1ccccc1C(=O)O)C(=O)[O-])c1ccccc1C(=O)O.[O-]C(=O)c1ccc(cc1)C(=O)[O-],nbo,0,mof_unit_pretest_1028
3,CCCOc1cc(ccc1C(=O)[O-])c1ccc(c(c1)Cl)C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-] MOFid-v1.nbo.cat0;mof_unit_pretest_1029,Ni.DEXHEJDGBHZDCO.MIUNSPMHCGAHKA.SXILOWMIQHKVLR.MOFkey-v1.nbo,['[Cr][O]([Cr])[Cr]'],"['CCCOc1cc(ccc1C(=O)[O-])c1ccc(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",CCCOc1cc(ccc1C(=O)[O-])c1ccc(c(c1)Cl)C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],nbo,0,mof_unit_pretest_1029
4,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1c(O)c(Cl)c2c(c1O)c1ccc(c(c1cc2)C(=O)[O-])O.[O].[V] MOFid-v1.nbo.cat0;mof_unit_pretest_1030,Cu.BDSKCOABXWOQBJ.DISIUAUSKYEEBT.JRFRQWMWNZGAPM.OKEUUDXETVQWBS.SJLRWKXWKJIJJT.XTJWAARRWCUXNI.MOFkey-v1.nbo,"['[O]', '[V]']","['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1c(O)c(Cl)c2c(c1O)c1ccc(c(c1cc2)C(=O)[O-])O']",[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1c(O)c(Cl)c2c(c1O)c1ccc(c(c1cc2)C(=O)[O-])O.[O].[V],nbo,0,mof_unit_pretest_1030
5,N=N.[O-]C(=O)C#CC12CCC(CC1)(C(C2)I)C#CC(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][Zn] MOFid-v1.nbo.cat0;mof_unit_pretest_1031,V.KRVLVSAXJCDUBW.MXOZZOMLRYFYHL.NPAADQDMOBOYQM.UIWOSDOVOOZNRC.MOFkey-v1.nbo,['[Zn][Zn]'],"['N=N', '[O-]C(=O)C#CC12CCC(CC1)(C(C2)I)C#CC(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]']",N=N.[O-]C(=O)C#CC12CCC(CC1)(C(C2)I)C#CC(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][Zn],nbo,0,mof_unit_pretest_1031
6,COc1cc(Cl)cc(c1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.COc1cc(Cl)cc(c1Cl)c1c(Cl)c(C(=O)[O-])c(c(c1C(=O)[O-])Cl)c1cc(Cl)c(cc1Cl)Cl.COc1cc(OC)cc(c1)c1cc(C(=O)[O-])c(c(c1C(=O)[O-])OC)c1ccc(cc1Cl)Cl.COc1cc(c(cc1OC)Cl)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1cccc(c1)Cl.COc1ccc(cc1)c1c(cc(c(c1Cl)C(=O)[O-])c1cc(OC)c(c(c1Cl)Cl)OC)C(=O)[O-].COc1cccc(c1OC)c1c(cc(c(c1Cl)C(=O)[O-])c1cc(OC)c(c(c1Cl)OC)OC)C(=O)[O-].[Zn][Zn] MOFid-v1.nbo.cat0;mof_unit_pretest_1032,Ni.DEXHEJDGBHZDCO.MIUNSPMHCGAHKA.SXILOWMIQHKVLR.MOFkey-v1.nbo,['[Zn][Zn]'],"['COc1cc(Cl)cc(c1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1', 'COc1cc(Cl)cc(c1Cl)c1c(Cl)c(C(=O)[O-])c(c(c1C(=O)[O-])Cl)c1cc(Cl)c(cc1Cl)Cl', 'COc1cc(OC)cc(c1)c1cc(C(=O)[O-])c(c(c1C(=O)[O-])OC)c1ccc(cc1Cl)Cl', 'COc1cc(c(cc1OC)Cl)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1cccc(c1)Cl', 'COc1ccc(cc1)c1c(cc(c(c1Cl)C(=O)[O-])c1cc(OC)c(c(c1Cl)Cl)OC)C(=O)[O-]', 'COc1cccc(c1OC)c1c(cc(c(c1Cl)C(=O)[O-])c1cc(OC)c(c(c1Cl)OC)OC)C(=O)[O-]']",COc1cc(Cl)cc(c1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.COc1cc(Cl)cc(c1Cl)c1c(Cl)c(C(=O)[O-])c(c(c1C(=O)[O-])Cl)c1cc(Cl)c(cc1Cl)Cl.COc1cc(OC)cc(c1)c1cc(C(=O)[O-])c(c(c1C(=O)[O-])OC)c1ccc(cc1Cl)Cl.COc1cc(c(cc1OC)Cl)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1cccc(c1)Cl.COc1ccc(cc1)c1c(cc(c(c1Cl)C(=O)[O-])c1cc(OC)c(c(c1Cl)Cl)OC)C(=O)[O-].COc1cccc(c1OC)c1c(cc(c(c1Cl)C(=O)[O-])c1cc(OC)c(c(c1Cl)OC)OC)C(=O)[O-].[Zn][Zn],nbo,0,mof_unit_pretest_1032
7,Br[C]1[N][N]C=C1[CH][CH][CH][CH][C]1C=NN=C1O.OC1=NN=C[C]1C12CCC(C(C1)O)(C(C2)O)C1=CN=N[CH]1.OC1=NN=C[C]1C12CCC(C(C1)O)(C(C2)O)[C]1C=NN=C1.OC1=NN=C[C]1[CH][CH]C=CC1=C[N][N][C]1Br.[Ni] MOFid-v1.nbo.cat0;mof_unit_pretest_1033,Ni.DEXHEJDGBHZDCO.MIUNSPMHCGAHKA.SXILOWMIQHKVLR.MOFkey-v1.nbo,['[Ni]'],"['Br[C]1[N][N]C=C1[CH][CH][CH][CH][C]1C=NN=C1O', 'OC1=NN=C[C]1C12CCC(C(C1)O)(C(C2)O)C1=CN=N[CH]1', 'OC1=NN=C[C]1C12CCC(C(C1)O)(C(C2)O)[C]1C=NN=C1', 'OC1=NN=C[C]1[CH][CH]C=CC1=C[N][N][C]1Br']",Br[C]1[N][N]C=C1[CH][CH][CH][CH][C]1C=NN=C1O.OC1=NN=C[C]1C12CCC(C(C1)O)(C(C2)O)C1=CN=N[CH]1.OC1=NN=C[C]1C12CCC(C(C1)O)(C(C2)O)[C]1C=NN=C1.OC1=NN=C[C]1[CH][CH]C=CC1=C[N][N][C]1Br.[Ni],nbo,0,mof_unit_pretest_1033
8,COc1cc(ccc1C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)c(I)cc4C(=O)N(C3=O)c1ccc(c(c1)I)C(=O)[O-].[O-]C(=O)c1cc(I)c(c2c1cccc2)C(=O)[O-].[Zn][Zn].c1ccc2c(c1)nccn2 MOFid-v1.nbo.cat0;mof_unit_pretest_1034,Cu.BDSKCOABXWOQBJ.DISIUAUSKYEEBT.JRFRQWMWNZGAPM.OKEUUDXETVQWBS.SJLRWKXWKJIJJT.XTJWAARRWCUXNI.MOFkey-v1.nbo,['[Zn][Zn]'],"['COc1cc(ccc1C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)c(I)cc4C(=O)N(C3=O)c1ccc(c(c1)I)C(=O)[O-]', '[O-]C(=O)c1cc(I)c(c2c1cccc2)C(=O)[O-]', 'c1ccc2c(c1)nccn2']",COc1cc(ccc1C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)c(I)cc4C(=O)N(C3=O)c1ccc(c(c1)I)C(=O)[O-].[O-]C(=O)c1cc(I)c(c2c1cccc2)C(=O)[O-].[Zn][Zn].c1ccc2c(c1)nccn2,nbo,0,mof_unit_pretest_1034
9,CCOP(=O)(c1c2cc3ccc4c5c3c3c2c(c(c1Cl)P(=O)(OC(N(=O)=O)CCl)[O])cc1c3c2c5c3c(c4)c(cc(c3cc2cc1)P(=O)(OCCN(=O)=O)[O])P(=O)(OC(Cl)C)[O])[O].CCOP(=O)(c1cc(cc2c1cc(cc2P(=O)(OC(CN(=O)=O)Cl)[O])P(=O)(OC(N(=O)=O)CN(=O)=O)[O])P(=O)(OC(N(=O)=O)CCl)[O])[O].[Ba] MOFid-v1.nbo.cat0;mof_unit_pretest_1035,Ni.DEXHEJDGBHZDCO.MIUNSPMHCGAHKA.SXILOWMIQHKVLR.MOFkey-v1.nbo,['[Ba]'],"['CCOP(=O)(c1c2cc3ccc4c5c3c3c2c(c(c1Cl)P(=O)(OC(N(=O)=O)CCl)[O])cc1c3c2c5c3c(c4)c(cc(c3cc2cc1)P(=O)(OCCN(=O)=O)[O])P(=O)(OC(Cl)C)[O])[O]', 'CCOP(=O)(c1cc(cc2c1cc(cc2P(=O)(OC(CN(=O)=O)Cl)[O])P(=O)(OC(N(=O)=O)CN(=O)=O)[O])P(=O)(OC(N(=O)=O)CCl)[O])[O]']",CCOP(=O)(c1c2cc3ccc4c5c3c3c2c(c(c1Cl)P(=O)(OC(N(=O)=O)CCl)[O])cc1c3c2c5c3c(c4)c(cc(c3cc2cc1)P(=O)(OCCN(=O)=O)[O])P(=O)(OC(Cl)C)[O])[O].CCOP(=O)(c1cc(cc2c1cc(cc2P(=O)(OC(CN(=O)=O)Cl)[O])P(=O)(OC(N(=O)=O)CN(=O)=O)[O])P(=O)(OC(N(=O)=O)CCl)[O])[O].[Ba],nbo,0,mof_unit_pretest_1035
