,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,"O=C1N(c2ccc(cc2S([O])([O])O)C(=O)[O-])C(=O)c2c3c1c(cc1c3c(cc2S([O])(O)[O])c2cc(c3c4c2c1cc(c4C(=O)N(C3=O)c1ccc(cc1S(O)([O])[O])C(=O)[O-])S([O])(O)[O])S([O])([O])O)S(O)([O])[O].[O-]C(=O)c1cc2c3cc(c4c(c3cc(c2c(c1S(O)([O])[O])S(O)([O])[O])S([O])([O])O)cc(c(c4S([O])(O)[O])S(O)([O])[O])C(=O)[O-])S([O])(O)[O].[O]S(c1c(ncc2c1ccc1c2ccc2c1cnc(c2S([O])([O])O)S(O)([O])[O])S([O])([O])O)(O)[O].[Zn][Zn] MOFid-v1.ERROR,hex.cat0;mof_unit_31250",Cu.KWPIBPVQGARSPP.OAYTXLHUJIBMMF.MOFkey-v1.ERROR,['[Zn][Zn]'],"['O=C1N(c2ccc(cc2S([O])([O])O)C(=O)[O-])C(=O)c2c3c1c(cc1c3c(cc2S([O])(O)[O])c2cc(c3c4c2c1cc(c4C(=O)N(C3=O)c1ccc(cc1S(O)([O])[O])C(=O)[O-])S([O])(O)[O])S([O])([O])O)S(O)([O])[O]', '[O-]C(=O)c1cc2c3cc(c4c(c3cc(c2c(c1S(O)([O])[O])S(O)([O])[O])S([O])([O])O)cc(c(c4S([O])(O)[O])S(O)([O])[O])C(=O)[O-])S([O])(O)[O]', '[O]S(c1c(ncc2c1ccc1c2ccc2c1cnc(c2S([O])([O])O)S(O)([O])[O])S([O])([O])O)(O)[O]']",O=C1N(c2ccc(cc2S([O])([O])O)C(=O)[O-])C(=O)c2c3c1c(cc1c3c(cc2S([O])(O)[O])c2cc(c3c4c2c1cc(c4C(=O)N(C3=O)c1ccc(cc1S(O)([O])[O])C(=O)[O-])S([O])(O)[O])S([O])([O])O)S(O)([O])[O].[O-]C(=O)c1cc2c3cc(c4c(c3cc(c2c(c1S(O)([O])[O])S(O)([O])[O])S([O])([O])O)cc(c(c4S([O])(O)[O])S(O)([O])[O])C(=O)[O-])S([O])(O)[O].[O]S(c1c(ncc2c1ccc1c2ccc2c1cnc(c2S([O])([O])O)S(O)([O])[O])S([O])([O])O)(O)[O].[Zn][Zn],"ERROR,hex",0,mof_unit_31250
1,CNC1C(OC)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])NC)OC.CNC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].COC1C(NC)c2c1c(ccc2C(=O)[O-])C(=O)[O-].COc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)OC.COc1cc(OC)c(c(c1)c1c(cc(c(c1OC)C(=O)[O-])c1c(NC)cccc1OC)C(=O)[O-])OC.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;mof_unit_31251,Cu.KWPIBPVQGARSPP.OAYTXLHUJIBMMF.MOFkey-v1.pcu,['[Zn][O]([Zn])([Zn])[Zn]'],"['CNC1C(OC)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])NC)OC', 'CNC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'COC1C(NC)c2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'COc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)OC', 'COc1cc(OC)c(c(c1)c1c(cc(c(c1OC)C(=O)[O-])c1c(NC)cccc1OC)C(=O)[O-])OC']",CNC1C(OC)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])NC)OC.CNC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].COC1C(NC)c2c1c(ccc2C(=O)[O-])C(=O)[O-].COc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)OC.COc1cc(OC)c(c(c1)c1c(cc(c(c1OC)C(=O)[O-])c1c(NC)cccc1OC)C(=O)[O-])OC.[Zn][O]([Zn])([Zn])[Zn],pcu,0,mof_unit_31251
2,"Nc1cc(N)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1)S([O])(O)[O].[O-]C(=O)c1c2cccc(c2c(c2c1cccc2S([O])([O])O)C(=O)[O-])S(O)([O])[O].[O-]C(=O)c1cc2ccc3c4c2c(c1)c(c(c4c(c(c3)C(=O)[O-])N)N)S([O])([O])O.[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3N)C(=O)[O-])N.[O].[V] MOFid-v1.acs,pcu.cat0;mof_unit_31252",Cu.KWPIBPVQGARSPP.OAYTXLHUJIBMMF.MOFkey-v1.acs,"['[O]', '[V]']","['Nc1cc(N)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1)S([O])(O)[O]', '[O-]C(=O)c1c2cccc(c2c(c2c1cccc2S([O])([O])O)C(=O)[O-])S(O)([O])[O]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)c(c(c4c(c(c3)C(=O)[O-])N)N)S([O])([O])O', '[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3N)C(=O)[O-])N']",Nc1cc(N)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(cc1)S([O])(O)[O].[O-]C(=O)c1c2cccc(c2c(c2c1cccc2S([O])([O])O)C(=O)[O-])S(O)([O])[O].[O-]C(=O)c1cc2ccc3c4c2c(c1)c(c(c4c(c(c3)C(=O)[O-])N)N)S([O])([O])O.[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3N)C(=O)[O-])N.[O].[V],"acs,pcu",0,mof_unit_31252
3,CCOP(=O)(c1cc(c2c3c1cc1cc(OC)c4c5c1c3c1c(c2)ccc2c1c5c1c(c4)c(cc(c1c2)P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O].COCCOP(=O)(c1cc2c(c(c1)P(=O)(OCC)[O])cc(cc2P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba] MOFid-v1.pcu.cat0;mof_unit_31253,Cr.ABMFBCRYHDZLRD.GKKIWDHEZDTMRR.SUWUPUWPGJRZAT.MOFkey-v1.pcu,['[Ba]'],"['CCOP(=O)(c1cc(c2c3c1cc1cc(OC)c4c5c1c3c1c(c2)ccc2c1c5c1c(c4)c(cc(c1c2)P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O]', 'COCCOP(=O)(c1cc2c(c(c1)P(=O)(OCC)[O])cc(cc2P(=O)(OCC)[O])P(=O)(OCC)[O])[O]']",CCOP(=O)(c1cc(c2c3c1cc1cc(OC)c4c5c1c3c1c(c2)ccc2c1c5c1c(c4)c(cc(c1c2)P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O].COCCOP(=O)(c1cc2c(c(c1)P(=O)(OCC)[O])cc(cc2P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba],pcu,0,mof_unit_31253
4,"OC1=[N]=C(O)C(=[N]=C1O)O.OC1C(O)c2c1c(ccc2C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.UNKNOWN,pcu.cat0;mof_unit_31254",Zn.CXJZWQKPBLSPBI.FLPVLYZSDVLSEU.JNJXZODDICUWMT.KZPJFMSISITPBM.XFPVSBIXGGVNCR.ZOZMAQPAOPHTHW.MOFkey-v1.UNKNOWN,['[Cu][Cu]'],"['OC1=[N]=C(O)C(=[N]=C1O)O', 'OC1C(O)c2c1c(ccc2C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",OC1=[N]=C(O)C(=[N]=C1O)O.OC1C(O)c2c1c(ccc2C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc(cc1)C(=O)[O-],"UNKNOWN,pcu",0,mof_unit_31254
5,"[Cr][O]([Cr])[Cr].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-] MOFid-v1.acs,hex.cat0;mof_unit_31255",Cu.KWPIBPVQGARSPP.OAYTXLHUJIBMMF.MOFkey-v1.acs,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-],"acs,hex",0,mof_unit_31255
6,OC1=N[CH]c2c([CH]1)ccc1c2ccc2c1[CH]N=C([CH]2)O.[Cu][Cu].[O-]C(=O)c1cc(c2c(c1O)c1cc(c3c(c1cc2S([O])([O])O)c(O)c(cc3S(O)([O])[O])C(=O)[O-])S([O])([O])O)S(O)([O])[O].[O-]C(=O)c1ccc(c(c1O)S(O)([O])[O])C=Cc1ccc(c(c1S([O])([O])O)O)C(=O)[O-] MOFid-v1.rna.cat0;mof_unit_31256,Cr.ABMFBCRYHDZLRD.GKKIWDHEZDTMRR.SUWUPUWPGJRZAT.MOFkey-v1.rna,['[Cu][Cu]'],"['OC1=N[CH]c2c([CH]1)ccc1c2ccc2c1[CH]N=C([CH]2)O', '[O-]C(=O)c1cc(c2c(c1O)c1cc(c3c(c1cc2S([O])([O])O)c(O)c(cc3S(O)([O])[O])C(=O)[O-])S([O])([O])O)S(O)([O])[O]', '[O-]C(=O)c1ccc(c(c1O)S(O)([O])[O])C=Cc1ccc(c(c1S([O])([O])O)O)C(=O)[O-]']",OC1=N[CH]c2c([CH]1)ccc1c2ccc2c1[CH]N=C([CH]2)O.[Cu][Cu].[O-]C(=O)c1cc(c2c(c1O)c1cc(c3c(c1cc2S([O])([O])O)c(O)c(cc3S(O)([O])[O])C(=O)[O-])S([O])([O])O)S(O)([O])[O].[O-]C(=O)c1ccc(c(c1O)S(O)([O])[O])C=Cc1ccc(c(c1S([O])([O])O)O)C(=O)[O-],rna,0,mof_unit_31256
7,"Oc1ccc2c(c1)c(C(=O)[O-])c(cc2C(=O)[O-])c1ccccc1.Oc1cnc2c(n1)cccc2.[Cu][Cu].[O-]C(=O)C#CC12CCC(CC1)(C(C2O)c1ccccc1)C#CC(=O)[O-] MOFid-v1.ERROR,pcu.cat0;mof_unit_31257",Cu.KWPIBPVQGARSPP.OAYTXLHUJIBMMF.MOFkey-v1.ERROR,['[Cu][Cu]'],"['Oc1ccc2c(c1)c(C(=O)[O-])c(cc2C(=O)[O-])c1ccccc1', 'Oc1cnc2c(n1)cccc2', '[O-]C(=O)C#CC12CCC(CC1)(C(C2O)c1ccccc1)C#CC(=O)[O-]']",Oc1ccc2c(c1)c(C(=O)[O-])c(cc2C(=O)[O-])c1ccccc1.Oc1cnc2c(n1)cccc2.[Cu][Cu].[O-]C(=O)C#CC12CCC(CC1)(C(C2O)c1ccccc1)C#CC(=O)[O-],"ERROR,pcu",0,mof_unit_31257
8,CC12N3C4C2(N2C1C3(C42C)C)C.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])C)C.[O-]C(=O)c1cc(C)c(cc1C)N1C(=O)c2c(C)cc3c4c2c(C1=O)c(C)cc4c1c2c3cc(C)c3c2c(c(c1)C)C(=O)N(C3=O)c1cc(C)c(cc1C)C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_31258,Cu.KWPIBPVQGARSPP.OAYTXLHUJIBMMF.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CC12N3C4C2(N2C1C3(C42C)C)C', '[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])C)C', '[O-]C(=O)c1cc(C)c(cc1C)N1C(=O)c2c(C)cc3c4c2c(C1=O)c(C)cc4c1c2c3cc(C)c3c2c(c(c1)C)C(=O)N(C3=O)c1cc(C)c(cc1C)C(=O)[O-]']",CC12N3C4C2(N2C1C3(C42C)C)C.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])C)C.[O-]C(=O)c1cc(C)c(cc1C)N1C(=O)c2c(C)cc3c4c2c(C1=O)c(C)cc4c1c2c3cc(C)c3c2c(c(c1)C)C(=O)N(C3=O)c1cc(C)c(cc1C)C(=O)[O-],ERROR,0,mof_unit_31258
9,"CCCOc1cc2C(=O)N(c3ccc(cc3)C(=O)[O-])C(=O)c3c2c2c1c1cc(O)c4c5c1c(c2cc3)ccc5C(=O)N(C4=O)c1ccc(cc1)C(=O)[O-].N=CC(=N)O.[Cu][Cu].[O-]C(=O)C=CC=CC(=O)[O-] MOFid-v1.ERROR,hex.cat0;mof_unit_31259",Cu.KWPIBPVQGARSPP.OAYTXLHUJIBMMF.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CCCOc1cc2C(=O)N(c3ccc(cc3)C(=O)[O-])C(=O)c3c2c2c1c1cc(O)c4c5c1c(c2cc3)ccc5C(=O)N(C4=O)c1ccc(cc1)C(=O)[O-]', 'N=CC(=N)O', '[O-]C(=O)C=CC=CC(=O)[O-]']",CCCOc1cc2C(=O)N(c3ccc(cc3)C(=O)[O-])C(=O)c3c2c2c1c1cc(O)c4c5c1c(c2cc3)ccc5C(=O)N(C4=O)c1ccc(cc1)C(=O)[O-].N=CC(=N)O.[Cu][Cu].[O-]C(=O)C=CC=CC(=O)[O-],"ERROR,hex",0,mof_unit_31259
