,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,"OC(=O)C(=C(C(=O)O)C#CC(=O)[O-])C#CC(=O)[O-].OC(=O)c1c2cc(N(=O)=O)c(c(c2cc(c1C(=O)[O-])N(=O)=O)C(=O)O)C(=O)[O-].[O].[V] MOFid-v1.rna,pcu.cat0;mof_unit_pretest_1000",V.CBMAXBHZYQRPHT.YHAGJJRNQSKCAK.MOFkey-v1.rna,"['[O]', '[V]']","['OC(=O)C(=C(C(=O)O)C#CC(=O)[O-])C#CC(=O)[O-]', 'OC(=O)c1c2cc(N(=O)=O)c(c(c2cc(c1C(=O)[O-])N(=O)=O)C(=O)O)C(=O)[O-]']",OC(=O)C(=C(C(=O)O)C#CC(=O)[O-])C#CC(=O)[O-].OC(=O)c1c2cc(N(=O)=O)c(c(c2cc(c1C(=O)[O-])N(=O)=O)C(=O)O)C(=O)[O-].[O].[V],"rna,pcu",0,mof_unit_pretest_1000
1,Cc1nc(I)c(nc1I)C.Ic1cc(C(=O)[O-])c(c(c1[N][N]c1c(I)cc(c(c1C)C)C(=O)[O-])C)C.[Cu][Cu].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.nbo.cat0;mof_unit_pretest_976,Ni.IMNMTLRXNCIZMB.MXTKTNZITAYRCQ.ZPRIHCOFTZCNLH.MOFkey-v1.nbo,['[Cu][Cu]'],"['Cc1nc(I)c(nc1I)C', 'Ic1cc(C(=O)[O-])c(c(c1[N][N]c1c(I)cc(c(c1C)C)C(=O)[O-])C)C', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",Cc1nc(I)c(nc1I)C.Ic1cc(C(=O)[O-])c(c(c1[N][N]c1c(I)cc(c(c1C)C)C(=O)[O-])C)C.[Cu][Cu].[O-]C(=O)c1ccc(cc1)C(=O)[O-],nbo,0,mof_unit_pretest_976
2,[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(c(c1N(=O)=O)N(=O)=O)C(=O)[O-] MOFid-v1.nbo.cat0;mof_unit_pretest_977,Zn.COISTLLAJTXOLW.MOFkey-v1.nbo,['[Cr][O]([Cr])[Cr]'],['[O-]C(=O)c1ccc(c(c1N(=O)=O)N(=O)=O)C(=O)[O-]'],[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(c(c1N(=O)=O)N(=O)=O)C(=O)[O-],nbo,0,mof_unit_pretest_977
3,CCCC(N(=O)=O)(OP(=O)(c1cc(c2nnc(nn2)C2=C[C]([CH][C]([CH]2)P(=O)(OC(C(N(=O)=O)N(=O)=O)N(=O)=O)[O])P(=O)(OC(C(N(=O)=O)N(=O)=O)N(=O)=O)[O])c(c(c1N(=O)=O)P(=O)(OC(C(N(=O)=O)CC)N(=O)=O)[O])N(=O)=O)[O])CC.CCOP(=O)(c1cc(c2c3c1cc1c(CC)c(N(=O)=O)c4c5c1c3c1c(c2N(=O)=O)c(CC)cc2c1c5c1c(c4)c(cc(c1c2)P(=O)(OC(CC)C)[O])P(=O)(OCCN(=O)=O)[O])P(=O)(OCCN(=O)=O)[O])[O].[Ba] MOFid-v1.nbo.cat0;mof_unit_pretest_978,Zn.IJGRMHOSHXDMSA.MEBBBHXDNCYCEZ.YTIVTFGABIZHHX.MOFkey-v1.nbo,['[Ba]'],"['CCCC(N(=O)=O)(OP(=O)(c1cc(c2nnc(nn2)C2=C[C]([CH][C]([CH]2)P(=O)(OC(C(N(=O)=O)N(=O)=O)N(=O)=O)[O])P(=O)(OC(C(N(=O)=O)N(=O)=O)N(=O)=O)[O])c(c(c1N(=O)=O)P(=O)(OC(C(N(=O)=O)CC)N(=O)=O)[O])N(=O)=O)[O])CC', 'CCOP(=O)(c1cc(c2c3c1cc1c(CC)c(N(=O)=O)c4c5c1c3c1c(c2N(=O)=O)c(CC)cc2c1c5c1c(c4)c(cc(c1c2)P(=O)(OC(CC)C)[O])P(=O)(OCCN(=O)=O)[O])P(=O)(OCCN(=O)=O)[O])[O]']",CCCC(N(=O)=O)(OP(=O)(c1cc(c2nnc(nn2)C2=C[C]([CH][C]([CH]2)P(=O)(OC(C(N(=O)=O)N(=O)=O)N(=O)=O)[O])P(=O)(OC(C(N(=O)=O)N(=O)=O)N(=O)=O)[O])c(c(c1N(=O)=O)P(=O)(OC(C(N(=O)=O)CC)N(=O)=O)[O])N(=O)=O)[O])CC.CCOP(=O)(c1cc(c2c3c1cc1c(CC)c(N(=O)=O)c4c5c1c3c1c(c2N(=O)=O)c(CC)cc2c1c5c1c(c4)c(cc(c1c2)P(=O)(OC(CC)C)[O])P(=O)(OCCN(=O)=O)[O])P(=O)(OCCN(=O)=O)[O])[O].[Ba],nbo,0,mof_unit_pretest_978
4,C1CN2CCN1CC2.[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])N.[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[Zn][Zn] MOFid-v1.nbo.cat0;mof_unit_pretest_979,Zn.HBKMROOMLLWNRS.SBIHZDUATVMCQW.XVHUHQYJBAQMQB.MOFkey-v1.nbo,['[Zn][Zn]'],"['C1CN2CCN1CC2', '[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])N', '[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]']",C1CN2CCN1CC2.[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])N.[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[Zn][Zn],nbo,0,mof_unit_pretest_979
5,[O-]C(=O)C12CCC(C(C1)S([O])([O])O)(CC2F)C(=O)[O-].[O-]C(=O)[C]1C(=C[C]([C]2[C]1CC2F)C(=O)[O-])F.[O]S(C1Cc2c1nccn2)(O)[O].[Zn][Zn] MOFid-v1.nbo.cat0;mof_unit_pretest_980,Cu.IJUHIGIZXFLJOY.OHLHLWHVHGVUCU.VYFFNDIFIUGKTH.MOFkey-v1.nbo,['[Zn][Zn]'],"['[O-]C(=O)C12CCC(C(C1)S([O])([O])O)(CC2F)C(=O)[O-]', '[O-]C(=O)[C]1C(=C[C]([C]2[C]1CC2F)C(=O)[O-])F', '[O]S(C1Cc2c1nccn2)(O)[O]']",[O-]C(=O)C12CCC(C(C1)S([O])([O])O)(CC2F)C(=O)[O-].[O-]C(=O)[C]1C(=C[C]([C]2[C]1CC2F)C(=O)[O-])F.[O]S(C1Cc2c1nccn2)(O)[O].[Zn][Zn],nbo,0,mof_unit_pretest_980
6,OC(=O)c1cc(cc2c1cc(cc2C(=O)O)C(=O)[O-])C(=O)[O-].OC(=O)c1nccc2c1ccnc2C(=O)O.[Cu][Cu].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-] MOFid-v1.nbo.cat0;mof_unit_pretest_981,Cr.ABMFBCRYHDZLRD.KHGQIFDGVSLECF.RFUKENXJBLOLSA.UGXHUJHCVYQRBJ.MOFkey-v1.nbo,['[Cu][Cu]'],"['OC(=O)c1cc(cc2c1cc(cc2C(=O)O)C(=O)[O-])C(=O)[O-]', 'OC(=O)c1nccc2c1ccnc2C(=O)O', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-]']",OC(=O)c1cc(cc2c1cc(cc2C(=O)O)C(=O)[O-])C(=O)[O-].OC(=O)c1nccc2c1ccnc2C(=O)O.[Cu][Cu].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-],nbo,0,mof_unit_pretest_981
7,BrN=NBr.ClC(=C(C(=O)[O-])Cl)C(=O)[O-].Clc1c(C=Cc2c(Cl)c(Cl)c(c(c2Br)Br)C(=O)[O-])c(Br)c(c(c1Cl)C(=O)[O-])Br.[Cu][Cu] MOFid-v1.nbo.cat0;mof_unit_pretest_982,Cr.ABMFBCRYHDZLRD.KHGQIFDGVSLECF.RFUKENXJBLOLSA.UGXHUJHCVYQRBJ.MOFkey-v1.nbo,['[Cu][Cu]'],"['BrN=NBr', 'ClC(=C(C(=O)[O-])Cl)C(=O)[O-]', 'Clc1c(C=Cc2c(Cl)c(Cl)c(c(c2Br)Br)C(=O)[O-])c(Br)c(c(c1Cl)C(=O)[O-])Br']",BrN=NBr.ClC(=C(C(=O)[O-])Cl)C(=O)[O-].Clc1c(C=Cc2c(Cl)c(Cl)c(c(c2Br)Br)C(=O)[O-])c(Br)c(c(c1Cl)C(=O)[O-])Br.[Cu][Cu],nbo,0,mof_unit_pretest_982
8,CCOc1cc2c(c(c1C(=O)[O-])C)ccc(c2OCC)C(=O)[O-].Cc1cnc2c(n1)CC2C.[O-]C(=O)c1cc(C)c(c2c1CC2)C(=O)[O-].[Zn][Zn] MOFid-v1.nbo.cat0;mof_unit_pretest_983,Zn.HBKMROOMLLWNRS.SBIHZDUATVMCQW.XVHUHQYJBAQMQB.MOFkey-v1.nbo,['[Zn][Zn]'],"['CCOc1cc2c(c(c1C(=O)[O-])C)ccc(c2OCC)C(=O)[O-]', 'Cc1cnc2c(n1)CC2C', '[O-]C(=O)c1cc(C)c(c2c1CC2)C(=O)[O-]']",CCOc1cc2c(c(c1C(=O)[O-])C)ccc(c2OCC)C(=O)[O-].Cc1cnc2c(n1)CC2C.[O-]C(=O)c1cc(C)c(c2c1CC2)C(=O)[O-].[Zn][Zn],nbo,0,mof_unit_pretest_983
9,[O-]C(=O)C12CCC(C(C1)N)(C(C2N)N)C(=O)[O-].[O-]C(=O)c1ccc(c2c1C(C2)(N)c1ccccc1)C(=O)[O-].[O-]C(=O)c1ccc(c2c1C(C2)c1ccccc1)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O].[V] MOFid-v1.nbo.cat0;mof_unit_pretest_984,Zn.HBKMROOMLLWNRS.SBIHZDUATVMCQW.XVHUHQYJBAQMQB.MOFkey-v1.nbo,"['[O]', '[V]']","['[O-]C(=O)C12CCC(C(C1)N)(C(C2N)N)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1C(C2)(N)c1ccccc1)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1C(C2)c1ccccc1)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]']",[O-]C(=O)C12CCC(C(C1)N)(C(C2N)N)C(=O)[O-].[O-]C(=O)c1ccc(c2c1C(C2)(N)c1ccccc1)C(=O)[O-].[O-]C(=O)c1ccc(c2c1C(C2)c1ccccc1)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O].[V],nbo,0,mof_unit_pretest_984
