,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,[Cu][Cu].[O-]C(=O)c1ccc(c2c1cc(c(c2)Br)S(O)([O])[O])C(=O)[O-].[O]S([C]1c2nccnc2[CH]C=C1S([O])([O])O)(O)[O] MOFid-v1.rna.cat0;mof_unit_39061,Cu.PVUJOGICIRUSJB.VRVIKDBHOVZISL.WBVBWBQXQWXTAH.MOFkey-v1.rna,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(c2c1cc(c(c2)Br)S(O)([O])[O])C(=O)[O-]', '[O]S([C]1c2nccnc2[CH]C=C1S([O])([O])O)(O)[O]']",[Cu][Cu].[O-]C(=O)c1ccc(c2c1cc(c(c2)Br)S(O)([O])[O])C(=O)[O-].[O]S([C]1c2nccnc2[CH]C=C1S([O])([O])O)(O)[O],rna,0,mof_unit_39061
1,Clc1cc(C(=O)[O-])c2c(c1)c1c(cc2)ccc(c1N)C(=O)[O-].Nc1ncc2c(c1)cnc(c2N)N.[O-]C(=O)c1ccc2c(c1)cc(c(c2)C(=O)[O-])N.[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_39062,Cu.PVUJOGICIRUSJB.VRVIKDBHOVZISL.WBVBWBQXQWXTAH.MOFkey-v1.ERROR,['[Zn][Zn]'],"['Clc1cc(C(=O)[O-])c2c(c1)c1c(cc2)ccc(c1N)C(=O)[O-]', 'Nc1ncc2c(c1)cnc(c2N)N', '[O-]C(=O)c1ccc2c(c1)cc(c(c2)C(=O)[O-])N']",Clc1cc(C(=O)[O-])c2c(c1)c1c(cc2)ccc(c1N)C(=O)[O-].Nc1ncc2c(c1)cnc(c2N)N.[O-]C(=O)c1ccc2c(c1)cc(c(c2)C(=O)[O-])N.[Zn][Zn],ERROR,0,mof_unit_39062
2,"CCOc1cc(OCC)c2c(c1)nccn2.CCOc1cc2cc(OCC)c(cc2c2c1c1c(cc2)ccc(c1Br)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1c(Br)cc(c2c1cccc2Br)C(=O)[O-] MOFid-v1.ERROR,rna.cat0;mof_unit_39063",Cu.PVUJOGICIRUSJB.VRVIKDBHOVZISL.WBVBWBQXQWXTAH.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CCOc1cc(OCC)c2c(c1)nccn2', 'CCOc1cc2cc(OCC)c(cc2c2c1c1c(cc2)ccc(c1Br)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1c(Br)cc(c2c1cccc2Br)C(=O)[O-]']",CCOc1cc(OCC)c2c(c1)nccn2.CCOc1cc2cc(OCC)c(cc2c2c1c1c(cc2)ccc(c1Br)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1c(Br)cc(c2c1cccc2Br)C(=O)[O-],"ERROR,rna",0,mof_unit_39063
3,[Cr][O]([Cr])[Cr].[O-]C(=O)C#Cc1ccc(c(c1)O)C#CC(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)c(cc4cc(c3)C(=O)[O-])c1ccccc1.[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3c1ccccc1)C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_39064,Cu.PVUJOGICIRUSJB.VRVIKDBHOVZISL.WBVBWBQXQWXTAH.MOFkey-v1.ERROR,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)C#Cc1ccc(c(c1)O)C#CC(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)c(cc4cc(c3)C(=O)[O-])c1ccccc1', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3c1ccccc1)C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)C#Cc1ccc(c(c1)O)C#CC(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)c(cc4cc(c3)C(=O)[O-])c1ccccc1.[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3c1ccccc1)C(=O)[O-],ERROR,0,mof_unit_39064
4,"CNc1cc(c(cc1C(=O)[O-])Br)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1cc(Br)c(cc1Br)C(=O)[O-])NC.[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)c(Br)cc4C(=O)N(C3=O)c1ccc(cc1Br)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(c(c1)Br)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-].[O].[V] MOFid-v1.rna,nbo.cat0;mof_unit_39065",Cu.PVUJOGICIRUSJB.VRVIKDBHOVZISL.WBVBWBQXQWXTAH.MOFkey-v1.rna,"['[O]', '[V]']","['CNc1cc(c(cc1C(=O)[O-])Br)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1cc(Br)c(cc1Br)C(=O)[O-])NC', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)c(Br)cc4C(=O)N(C3=O)c1ccc(cc1Br)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(c(c1)Br)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]']",CNc1cc(c(cc1C(=O)[O-])Br)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1cc(Br)c(cc1Br)C(=O)[O-])NC.[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)c(Br)cc4C(=O)N(C3=O)c1ccc(cc1Br)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(c(c1)Br)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-].[O].[V],"rna,nbo",0,mof_unit_39065
5,O=N(=O)c1cncc2c1cncc2N(=O)=O.[Cu][Cu].[O-]C(=O)c1c2ccc(cc2c(c2c1cc(cc2)N(=O)=O)C(=O)[O-])N(=O)=O.[O-]C(=O)c1cc(N)c2c(c1)c(N)cc(c2)C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_39066,Cu.PVUJOGICIRUSJB.VRVIKDBHOVZISL.WBVBWBQXQWXTAH.MOFkey-v1.ERROR,['[Cu][Cu]'],"['O=N(=O)c1cncc2c1cncc2N(=O)=O', '[O-]C(=O)c1c2ccc(cc2c(c2c1cc(cc2)N(=O)=O)C(=O)[O-])N(=O)=O', '[O-]C(=O)c1cc(N)c2c(c1)c(N)cc(c2)C(=O)[O-]']",O=N(=O)c1cncc2c1cncc2N(=O)=O.[Cu][Cu].[O-]C(=O)c1c2ccc(cc2c(c2c1cc(cc2)N(=O)=O)C(=O)[O-])N(=O)=O.[O-]C(=O)c1cc(N)c2c(c1)c(N)cc(c2)C(=O)[O-],ERROR,0,mof_unit_39066
6,Cc1nc(Cl)c(nc1C)Cl.[O-]C(=O)C#CC12C(C)(C)C(Cl)(Cl)C(C(C1(Cl)Cl)(C)C)(C(C2(Cl)Cl)(C)C)C#CC(=O)[O-].[O-]C(=O)c1cc(Cl)c(c(c1)Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_39067,Cu.PVUJOGICIRUSJB.VRVIKDBHOVZISL.WBVBWBQXQWXTAH.MOFkey-v1.ERROR,['[Zn][Zn]'],"['Cc1nc(Cl)c(nc1C)Cl', '[O-]C(=O)C#CC12C(C)(C)C(Cl)(Cl)C(C(C1(Cl)Cl)(C)C)(C(C2(Cl)Cl)(C)C)C#CC(=O)[O-]', '[O-]C(=O)c1cc(Cl)c(c(c1)Cl)C(=O)[O-]']",Cc1nc(Cl)c(nc1C)Cl.[O-]C(=O)C#CC12C(C)(C)C(Cl)(Cl)C(C(C1(Cl)Cl)(C)C)(C(C2(Cl)Cl)(C)C)C#CC(=O)[O-].[O-]C(=O)c1cc(Cl)c(c(c1)Cl)C(=O)[O-].[Zn][Zn],ERROR,0,mof_unit_39067
7,CCOC(=CC(=O)[O-])C(=CC(=O)[O-])OCC.CCON=C(C(=NOCC)I)I.CCOc1cc(cc2c1c(I)c(I)c1c2c(I)c(c2c1cc(cc2OCC)C(=O)[O-])I)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;mof_unit_39068,Cu.PVUJOGICIRUSJB.VRVIKDBHOVZISL.WBVBWBQXQWXTAH.MOFkey-v1.pcu,['[Zn][Zn]'],"['CCOC(=CC(=O)[O-])C(=CC(=O)[O-])OCC', 'CCON=C(C(=NOCC)I)I', 'CCOc1cc(cc2c1c(I)c(I)c1c2c(I)c(c2c1cc(cc2OCC)C(=O)[O-])I)C(=O)[O-]']",CCOC(=CC(=O)[O-])C(=CC(=O)[O-])OCC.CCON=C(C(=NOCC)I)I.CCOc1cc(cc2c1c(I)c(I)c1c2c(I)c(c2c1cc(cc2OCC)C(=O)[O-])I)C(=O)[O-].[Zn][Zn],pcu,0,mof_unit_39068
8,BrC1=C(C=N[N]1)c1cc(c(cc1c1ccccc1)[C]1C=NN=C1)c1ccccc1F.BrC1=C(C=N[N]1)c1cc(c2ccccc2)c(cc1c1ccccc1)[C]1C=NN=C1.FC1=NN=C[C]1C12CCC(CC1)(C(C2Br)(F)Br)C1=C[N]N=C1.Fc1cccc(c1)c1c(cc(c(c1F)[C]1C=NN=C1)c1ccccc1)C1=CN=N[CH]1.[Ni] MOFid-v1.ERROR.cat0;mof_unit_39069,Cu.PVUJOGICIRUSJB.VRVIKDBHOVZISL.WBVBWBQXQWXTAH.MOFkey-v1.ERROR,['[Ni]'],"['BrC1=C(C=N[N]1)c1cc(c(cc1c1ccccc1)[C]1C=NN=C1)c1ccccc1F', 'BrC1=C(C=N[N]1)c1cc(c2ccccc2)c(cc1c1ccccc1)[C]1C=NN=C1', 'FC1=NN=C[C]1C12CCC(CC1)(C(C2Br)(F)Br)C1=C[N]N=C1', 'Fc1cccc(c1)c1c(cc(c(c1F)[C]1C=NN=C1)c1ccccc1)C1=CN=N[CH]1']",BrC1=C(C=N[N]1)c1cc(c(cc1c1ccccc1)[C]1C=NN=C1)c1ccccc1F.BrC1=C(C=N[N]1)c1cc(c2ccccc2)c(cc1c1ccccc1)[C]1C=NN=C1.FC1=NN=C[C]1C12CCC(CC1)(C(C2Br)(F)Br)C1=C[N]N=C1.Fc1cccc(c1)c1c(cc(c(c1F)[C]1C=NN=C1)c1ccccc1)C1=CN=N[CH]1.[Ni],ERROR,0,mof_unit_39069
9,N#CC(=CC(=O)[O-])C(=CC(=O)[O-])C#N.N#Cc1c(C(=O)[O-])c(C#N)c2c(c1C#N)c(C#N)c(c(c2C#N)C#N)C(=O)[O-].N=CC=N.[Cu][Cu] MOFid-v1.rna.cat0;mof_unit_39070,Cu.PVUJOGICIRUSJB.VRVIKDBHOVZISL.WBVBWBQXQWXTAH.MOFkey-v1.rna,['[Cu][Cu]'],"['N#CC(=CC(=O)[O-])C(=CC(=O)[O-])C#N', 'N#Cc1c(C(=O)[O-])c(C#N)c2c(c1C#N)c(C#N)c(c(c2C#N)C#N)C(=O)[O-]', 'N=CC=N']",N#CC(=CC(=O)[O-])C(=CC(=O)[O-])C#N.N#Cc1c(C(=O)[O-])c(C#N)c2c(c1C#N)c(C#N)c(c(c2C#N)C#N)C(=O)[O-].N=CC=N.[Cu][Cu],rna,0,mof_unit_39070
