,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,N1=C[C](C=N1)c1ccc(cc1)C1=C[N]N=C1.N1=NC=C([CH]1)c1ccc(cc1)[C]1C=NN=C1.OC(=O)c1cc2c(C(=O)O)c(C3=C[N]N=C3)c(cc2c(c1C1=C[N]N=C1)C(=O)O)C(=O)O.OC(=O)c1cc2c(C(=O)O)c([C]3C=NN=C3)c(cc2c(c1[C]1[CH][N][N][CH]1)C(=O)O)C(=O)O.OC(=O)c1cc2c(c(c1C1=C[N][N][CH]1)C(=O)O)cc(c(c2C(=O)O)[C]1C=NN=C1)C(=O)O.OC(=O)c1cc2c(c(c1[C]1[CH][N][N][CH]1)C(=O)O)cc(c(c2C(=O)O)C1=C[N]N=C1)C(=O)O.[Ni] MOFid-v1.ERROR.cat0;mof_unit_19965,Cr.AJFCRDMORRDJKL.AZNJQKCIDQKZTE.KXKTXPIQXSYNBB.NGXWNVJJVULTBV.NTCNSDIUDZDWNK.ZMZJEPJYYZIIRJ.MOFkey-v1.ERROR,['[Ni]'],"['N1=C[C](C=N1)c1ccc(cc1)C1=C[N]N=C1', 'N1=NC=C([CH]1)c1ccc(cc1)[C]1C=NN=C1', 'OC(=O)c1cc2c(C(=O)O)c(C3=C[N]N=C3)c(cc2c(c1C1=C[N]N=C1)C(=O)O)C(=O)O', 'OC(=O)c1cc2c(C(=O)O)c([C]3C=NN=C3)c(cc2c(c1[C]1[CH][N][N][CH]1)C(=O)O)C(=O)O', 'OC(=O)c1cc2c(c(c1C1=C[N][N][CH]1)C(=O)O)cc(c(c2C(=O)O)[C]1C=NN=C1)C(=O)O', 'OC(=O)c1cc2c(c(c1[C]1[CH][N][N][CH]1)C(=O)O)cc(c(c2C(=O)O)C1=C[N]N=C1)C(=O)O']",N1=C[C](C=N1)c1ccc(cc1)C1=C[N]N=C1.N1=NC=C([CH]1)c1ccc(cc1)[C]1C=NN=C1.OC(=O)c1cc2c(C(=O)O)c(C3=C[N]N=C3)c(cc2c(c1C1=C[N]N=C1)C(=O)O)C(=O)O.OC(=O)c1cc2c(C(=O)O)c([C]3C=NN=C3)c(cc2c(c1[C]1[CH][N][N][CH]1)C(=O)O)C(=O)O.OC(=O)c1cc2c(c(c1C1=C[N][N][CH]1)C(=O)O)cc(c(c2C(=O)O)[C]1C=NN=C1)C(=O)O.OC(=O)c1cc2c(c(c1[C]1[CH][N][N][CH]1)C(=O)O)cc(c(c2C(=O)O)C1=C[N]N=C1)C(=O)O.[Ni],ERROR,0,mof_unit_19965
1,"ClC1CN2CC(N1CC2S(O)([O])[O])S([O])([O])O.[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])S([O])(O)[O])Cl.[O-]C(=O)C12CC(S(O)([O])[O])C(CC1S(O)([O])[O])(C(C2(S([O])(O)[O])S([O])([O])O)(S([O])([O])O)S([O])([O])O)C(=O)[O-].[Zn][Zn] MOFid-v1.acs,nbo.cat0;mof_unit_19966",Cr.AJFCRDMORRDJKL.AZNJQKCIDQKZTE.KXKTXPIQXSYNBB.NGXWNVJJVULTBV.NTCNSDIUDZDWNK.ZMZJEPJYYZIIRJ.MOFkey-v1.acs,['[Zn][Zn]'],"['ClC1CN2CC(N1CC2S(O)([O])[O])S([O])([O])O', '[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])S([O])(O)[O])Cl', '[O-]C(=O)C12CC(S(O)([O])[O])C(CC1S(O)([O])[O])(C(C2(S([O])(O)[O])S([O])([O])O)(S([O])([O])O)S([O])([O])O)C(=O)[O-]']",ClC1CN2CC(N1CC2S(O)([O])[O])S([O])([O])O.[O-]C(=O)C#CC12C3C4C1C1(C2(C3C41C#CC(=O)[O-])S([O])(O)[O])Cl.[O-]C(=O)C12CC(S(O)([O])[O])C(CC1S(O)([O])[O])(C(C2(S([O])(O)[O])S([O])([O])O)(S([O])([O])O)S([O])([O])O)C(=O)[O-].[Zn][Zn],"acs,nbo",0,mof_unit_19966
2,OC(=O)c1cc(ccc1c1ccc(cc1C(=O)O)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1cc(c2cccc(c2)C(=O)O)c(cc1c1cccc(c1)C(=O)O)C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.UNKNOWN.cat0;mof_unit_19967,Cr.AJFCRDMORRDJKL.AZNJQKCIDQKZTE.KXKTXPIQXSYNBB.NGXWNVJJVULTBV.NTCNSDIUDZDWNK.ZMZJEPJYYZIIRJ.MOFkey-v1.UNKNOWN,['[Cu][Cu]'],"['OC(=O)c1cc(ccc1c1ccc(cc1C(=O)O)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1cc(c2cccc(c2)C(=O)O)c(cc1c1cccc(c1)C(=O)O)C(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",OC(=O)c1cc(ccc1c1ccc(cc1C(=O)O)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1cc(c2cccc(c2)C(=O)O)c(cc1c1cccc(c1)C(=O)O)C(=O)[O-].n1ccc(cc1)c1ccncc1,UNKNOWN,0,mof_unit_19967
3,NC(=C(S([O])([O])O)C(=O)[O-])C(=C(S([O])([O])O)C(=O)[O-])N.NC(=N)C(=N)N.[Cu][Cu].[O-]C(=O)c1c2c(c(N)c(c(c2N)N)N)c(c2c1c(N)c(c(c2N)N)N)C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_19968,Cr.AJFCRDMORRDJKL.AZNJQKCIDQKZTE.KXKTXPIQXSYNBB.NGXWNVJJVULTBV.NTCNSDIUDZDWNK.ZMZJEPJYYZIIRJ.MOFkey-v1.ERROR,['[Cu][Cu]'],"['NC(=C(S([O])([O])O)C(=O)[O-])C(=C(S([O])([O])O)C(=O)[O-])N', 'NC(=N)C(=N)N', '[O-]C(=O)c1c2c(c(N)c(c(c2N)N)N)c(c2c1c(N)c(c(c2N)N)N)C(=O)[O-]']",NC(=C(S([O])([O])O)C(=O)[O-])C(=C(S([O])([O])O)C(=O)[O-])N.NC(=N)C(=N)N.[Cu][Cu].[O-]C(=O)c1c2c(c(N)c(c(c2N)N)N)c(c2c1c(N)c(c(c2N)N)N)C(=O)[O-],ERROR,0,mof_unit_19968
4,[O-]C(=O)c1cc2ccc3c4c2c(c1C)ccc4cc(c3C)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccncc1 MOFid-v1.UNKNOWN.cat0;mof_unit_19969,Cr.AJFCRDMORRDJKL.AZNJQKCIDQKZTE.KXKTXPIQXSYNBB.NGXWNVJJVULTBV.NTCNSDIUDZDWNK.ZMZJEPJYYZIIRJ.MOFkey-v1.UNKNOWN,['[Zn][Zn]'],"['[O-]C(=O)c1cc2ccc3c4c2c(c1C)ccc4cc(c3C)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]', 'n1ccncc1']",[O-]C(=O)c1cc2ccc3c4c2c(c1C)ccc4cc(c3C)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccncc1,UNKNOWN,0,mof_unit_19969
5,"Fc1cc(ccc1C1=CN=N[CH]1)[C]1C=NN=C1.Fc1cc(ccc1[C]1C=NN=C1)[C]1C=NN=C1.N1=C[C](C=N1)C12CCC(CC1)(CC2)C1=C[N]N=C1.N1=NC=C([CH]1)c1ccc(cc1)[C]1C=NN=C1.[N]1N=CC(=C1)C12CCC(CC1)(CC2)C1=CN=N[CH]1.[Ni] MOFid-v1.pcu,UNKNOWN.cat0;mof_unit_19970",Cr.AJFCRDMORRDJKL.AZNJQKCIDQKZTE.KXKTXPIQXSYNBB.NGXWNVJJVULTBV.NTCNSDIUDZDWNK.ZMZJEPJYYZIIRJ.MOFkey-v1.pcu,['[Ni]'],"['Fc1cc(ccc1C1=CN=N[CH]1)[C]1C=NN=C1', 'Fc1cc(ccc1[C]1C=NN=C1)[C]1C=NN=C1', 'N1=C[C](C=N1)C12CCC(CC1)(CC2)C1=C[N]N=C1', 'N1=NC=C([CH]1)c1ccc(cc1)[C]1C=NN=C1', '[N]1N=CC(=C1)C12CCC(CC1)(CC2)C1=CN=N[CH]1']",Fc1cc(ccc1C1=CN=N[CH]1)[C]1C=NN=C1.Fc1cc(ccc1[C]1C=NN=C1)[C]1C=NN=C1.N1=C[C](C=N1)C12CCC(CC1)(CC2)C1=C[N]N=C1.N1=NC=C([CH]1)c1ccc(cc1)[C]1C=NN=C1.[N]1N=CC(=C1)C12CCC(CC1)(CC2)C1=CN=N[CH]1.[Ni],"pcu,UNKNOWN",0,mof_unit_19970
6,BrC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])Br.CCC1(Br)Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-] MOFid-v1.UNKNOWN.cat0;mof_unit_19971,Cr.AJFCRDMORRDJKL.AZNJQKCIDQKZTE.KXKTXPIQXSYNBB.NGXWNVJJVULTBV.NTCNSDIUDZDWNK.ZMZJEPJYYZIIRJ.MOFkey-v1.UNKNOWN,['[Cr][O]([Cr])[Cr]'],"['BrC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])Br', 'CCC1(Br)Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]']",BrC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])Br.CCC1(Br)Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-],UNKNOWN,0,mof_unit_19971
7,CNC1CC2(CCC1(C(=O)[O-])C(C2)F)C(=O)[O-].CNc1cnc2c(n1)CC2NC.[O-]C(=O)c1cc(F)c(c2c1CC2)C(=O)[O-].[Zn][Zn] MOFid-v1.UNKNOWN.cat0;mof_unit_19972,Cr.AJFCRDMORRDJKL.AZNJQKCIDQKZTE.KXKTXPIQXSYNBB.NGXWNVJJVULTBV.NTCNSDIUDZDWNK.ZMZJEPJYYZIIRJ.MOFkey-v1.UNKNOWN,['[Zn][Zn]'],"['CNC1CC2(CCC1(C(=O)[O-])C(C2)F)C(=O)[O-]', 'CNc1cnc2c(n1)CC2NC', '[O-]C(=O)c1cc(F)c(c2c1CC2)C(=O)[O-]']",CNC1CC2(CCC1(C(=O)[O-])C(C2)F)C(=O)[O-].CNc1cnc2c(n1)CC2NC.[O-]C(=O)c1cc(F)c(c2c1CC2)C(=O)[O-].[Zn][Zn],UNKNOWN,0,mof_unit_19972
8,C1C(C=O)c2c1nccn2.O=CC1C(C=O)[C]2[C]1C(=CC=C2C(=O)[O-])C(=O)[O-].O=Cc1ccccc1c1cc(C(=O)[O-])c(c(c1C(=O)[O-])S(O)([O])[O])c1ccccc1.[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_19973,Cr.AJFCRDMORRDJKL.AZNJQKCIDQKZTE.KXKTXPIQXSYNBB.NGXWNVJJVULTBV.NTCNSDIUDZDWNK.ZMZJEPJYYZIIRJ.MOFkey-v1.ERROR,['[Zn][Zn]'],"['C1C(C=O)c2c1nccn2', 'O=CC1C(C=O)[C]2[C]1C(=CC=C2C(=O)[O-])C(=O)[O-]', 'O=Cc1ccccc1c1cc(C(=O)[O-])c(c(c1C(=O)[O-])S(O)([O])[O])c1ccccc1']",C1C(C=O)c2c1nccn2.O=CC1C(C=O)[C]2[C]1C(=CC=C2C(=O)[O-])C(=O)[O-].O=Cc1ccccc1c1cc(C(=O)[O-])c(c(c1C(=O)[O-])S(O)([O])[O])c1ccccc1.[Zn][Zn],ERROR,0,mof_unit_19973
9,"O=N(=O)C1c2nc(cnc2C1N(=O)=O)N(=O)=O.[Cu][Cu].[O-]C(=O)[CH][C]([C]([C](N(=O)=O)C(=O)[O-])N(=O)=O)N(=O)=O.[O-]C(=O)c1c(C)cc(c2c1C(C)C2(N(=O)=O)N(=O)=O)C(=O)[O-] MOFid-v1.ERROR,nbo.cat0;mof_unit_19974",Cr.AJFCRDMORRDJKL.AZNJQKCIDQKZTE.KXKTXPIQXSYNBB.NGXWNVJJVULTBV.NTCNSDIUDZDWNK.ZMZJEPJYYZIIRJ.MOFkey-v1.ERROR,['[Cu][Cu]'],"['O=N(=O)C1c2nc(cnc2C1N(=O)=O)N(=O)=O', '[O-]C(=O)[CH][C]([C]([C](N(=O)=O)C(=O)[O-])N(=O)=O)N(=O)=O', '[O-]C(=O)c1c(C)cc(c2c1C(C)C2(N(=O)=O)N(=O)=O)C(=O)[O-]']",O=N(=O)C1c2nc(cnc2C1N(=O)=O)N(=O)=O.[Cu][Cu].[O-]C(=O)[CH][C]([C]([C](N(=O)=O)C(=O)[O-])N(=O)=O)N(=O)=O.[O-]C(=O)c1c(C)cc(c2c1C(C)C2(N(=O)=O)N(=O)=O)C(=O)[O-],"ERROR,nbo",0,mof_unit_19974
