,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,N#Cc1c(N(=O)=O)c(I)c(c(c1I)N(=O)=O)C#N.[O-]C(=O)C#Cc1c(I)c(I)c(c(c1I)I)C#CC(=O)[O-].[O-]C(=O)[C](C(=C([C](N(=O)=O)C(=O)[O-])I)I)N(=O)=O.[Zn][Zn] MOFid-v1.nbo.cat0;mof_unit_pretest_1926,Zn.OTAJGWQCQIEFEV.YTIVTFGABIZHHX.MOFkey-v1.nbo,['[Zn][Zn]'],"['N#Cc1c(N(=O)=O)c(I)c(c(c1I)N(=O)=O)C#N', '[O-]C(=O)C#Cc1c(I)c(I)c(c(c1I)I)C#CC(=O)[O-]', '[O-]C(=O)[C](C(=C([C](N(=O)=O)C(=O)[O-])I)I)N(=O)=O']",N#Cc1c(N(=O)=O)c(I)c(c(c1I)N(=O)=O)C#N.[O-]C(=O)C#Cc1c(I)c(I)c(c(c1I)I)C#CC(=O)[O-].[O-]C(=O)[C](C(=C([C](N(=O)=O)C(=O)[O-])I)I)N(=O)=O.[Zn][Zn],nbo,0,mof_unit_pretest_1926
1,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C#CC12C(N)C(N)C(C(C1(N)N)(N)N)(C(C2(N)C(=O)O)(N)C(=O)O)C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.tbo.cat0;mof_unit_pretest_1927,Zn.FKMOELJAXNKFFC.YTIVTFGABIZHHX.MOFkey-v1.tbo,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#CC12C(N)C(N)C(C(C1(N)N)(N)N)(C(C2(N)C(=O)O)(N)C(=O)O)C#CC(=O)[O-]']",[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C#CC12C(N)C(N)C(C(C1(N)N)(N)N)(C(C2(N)C(=O)O)(N)C(=O)O)C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],tbo,0,mof_unit_pretest_1927
2,O=N(=O)c1c(C#Cc2c(N(=O)=O)c(nc(c2N(=O)=O)N(=O)=O)N(=O)=O)c(N(=O)=O)c(nc1N(=O)=O)N(=O)=O.[Cu][Cu].[O-]C(=O)C12C3C4(C2(C2C1(C3(C42C(=O)[O-])N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O.[O-]C(=O)c1c(N(=O)=O)c(N(=O)=O)c(c(c1N(=O)=O)N(=O)=O)C#Cc1c(N(=O)=O)c(N(=O)=O)c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-] MOFid-v1.nbo.cat0;mof_unit_pretest_1928,V.IVHBREJLPGXBAS.XZHPTQIWIRCZDQ.MOFkey-v1.nbo,['[Cu][Cu]'],"['O=N(=O)c1c(C#Cc2c(N(=O)=O)c(nc(c2N(=O)=O)N(=O)=O)N(=O)=O)c(N(=O)=O)c(nc1N(=O)=O)N(=O)=O', '[O-]C(=O)C12C3C4(C2(C2C1(C3(C42C(=O)[O-])N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O', '[O-]C(=O)c1c(N(=O)=O)c(N(=O)=O)c(c(c1N(=O)=O)N(=O)=O)C#Cc1c(N(=O)=O)c(N(=O)=O)c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-]']",O=N(=O)c1c(C#Cc2c(N(=O)=O)c(nc(c2N(=O)=O)N(=O)=O)N(=O)=O)c(N(=O)=O)c(nc1N(=O)=O)N(=O)=O.[Cu][Cu].[O-]C(=O)C12C3C4(C2(C2C1(C3(C42C(=O)[O-])N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O.[O-]C(=O)c1c(N(=O)=O)c(N(=O)=O)c(c(c1N(=O)=O)N(=O)=O)C#Cc1c(N(=O)=O)c(N(=O)=O)c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-],nbo,0,mof_unit_pretest_1928
3,[O-]C(=O)C(=CC(=C(C(=O)[O-])Br)Br)Br.[O-]C(=O)[CH][C](c1ccccc1)C=CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(c(c2Br)C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.nbo.cat0;mof_unit_pretest_1929,Zn.OLPMNXFLCKVVFB.USZXDNVMPDEEBP.MOFkey-v1.nbo,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C(=CC(=C(C(=O)[O-])Br)Br)Br', '[O-]C(=O)[CH][C](c1ccccc1)C=CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)cc(c(c2Br)C(=O)[O-])Br']",[O-]C(=O)C(=CC(=C(C(=O)[O-])Br)Br)Br.[O-]C(=O)[CH][C](c1ccccc1)C=CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)cc(c(c2Br)C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn],nbo,0,mof_unit_pretest_1929
4,CCOc1c(C#Cc2c(OCC)c(OCC)c(c(c2OCC)OCC)C(=O)[O-])c(OCC)c(c(c1OCC)C(=O)[O-])OCC.[O-]C(=O)c1cc(O)c(c(c1)O)c1c(O)c(O)c(c(c1O)O)c1c(O)cc(cc1O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;mof_unit_pretest_1930,Zn.HZOUZBFFNUPICZ.QOKLUENCXGPFLM.RYFVKTNONYVZPO.SECHGHDAZWABHX.MOFkey-v1.pcu,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOc1c(C#Cc2c(OCC)c(OCC)c(c(c2OCC)OCC)C(=O)[O-])c(OCC)c(c(c1OCC)C(=O)[O-])OCC', '[O-]C(=O)c1cc(O)c(c(c1)O)c1c(O)c(O)c(c(c1O)O)c1c(O)cc(cc1O)C(=O)[O-]']",CCOc1c(C#Cc2c(OCC)c(OCC)c(c(c2OCC)OCC)C(=O)[O-])c(OCC)c(c(c1OCC)C(=O)[O-])OCC.[O-]C(=O)c1cc(O)c(c(c1)O)c1c(O)c(O)c(c(c1O)O)c1c(O)cc(cc1O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],pcu,0,mof_unit_pretest_1930
5,Nc1cc(cc(c1C#Cc1cc(N(=O)=O)c(c(c1)N(=O)=O)C(=O)[O-])N)C(=O)[O-].O=N(=O)C12C3(N)C4C1(C(=O)[O-])C1(C2(C3(C41N(=O)=O)C(=O)[O-])N)N(=O)=O.[O-]C(=O)c1c(N)cc(cc1N)C#Cc1cc(N)c(c(c1)N)C(=O)[O-].[O-]C(=O)c1cc(N(=O)=O)c(c(c1N(=O)=O)N)C#Cc1ccc(c(c1N(=O)=O)N)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;mof_unit_pretest_1931,Zn.FKMOELJAXNKFFC.YTIVTFGABIZHHX.MOFkey-v1.tbo,['[Zn][Zn]'],"['Nc1cc(cc(c1C#Cc1cc(N(=O)=O)c(c(c1)N(=O)=O)C(=O)[O-])N)C(=O)[O-]', 'O=N(=O)C12C3(N)C4C1(C(=O)[O-])C1(C2(C3(C41N(=O)=O)C(=O)[O-])N)N(=O)=O', '[O-]C(=O)c1c(N)cc(cc1N)C#Cc1cc(N)c(c(c1)N)C(=O)[O-]', '[O-]C(=O)c1cc(N(=O)=O)c(c(c1N(=O)=O)N)C#Cc1ccc(c(c1N(=O)=O)N)C(=O)[O-]']",Nc1cc(cc(c1C#Cc1cc(N(=O)=O)c(c(c1)N(=O)=O)C(=O)[O-])N)C(=O)[O-].O=N(=O)C12C3(N)C4C1(C(=O)[O-])C1(C2(C3(C41N(=O)=O)C(=O)[O-])N)N(=O)=O.[O-]C(=O)c1c(N)cc(cc1N)C#Cc1cc(N)c(c(c1)N)C(=O)[O-].[O-]C(=O)c1cc(N(=O)=O)c(c(c1N(=O)=O)N)C#Cc1ccc(c(c1N(=O)=O)N)C(=O)[O-].[Zn][Zn],tbo,0,mof_unit_pretest_1931
6,[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])O.[O-]C(=O)c1ccc(cc1)c1c(O)cc(cc1O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.nbo.cat0;mof_unit_pretest_1932,Zn.DBGZEZBILDACHT.MIKYMFPEPRYNGX.MOFkey-v1.nbo,['[Zn][Zn]'],"['[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])O', '[O-]C(=O)c1ccc(cc1)c1c(O)cc(cc1O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])O.[O-]C(=O)c1ccc(cc1)c1c(O)cc(cc1O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn],nbo,0,mof_unit_pretest_1932
7,[O-]C(=O)c1c(N)c(N)c(c2c1CC2)C(=O)[O-].[O-]C(=O)c1cc(N)c(c(c1)N)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1cc(N)c(c(c1)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.tbo.cat0;mof_unit_pretest_1933,Zn.FKMOELJAXNKFFC.YTIVTFGABIZHHX.MOFkey-v1.tbo,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1c(N)c(N)c(c2c1CC2)C(=O)[O-]', '[O-]C(=O)c1cc(N)c(c(c1)N)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1cc(N)c(c(c1)N)C(=O)[O-]']",[O-]C(=O)c1c(N)c(N)c(c2c1CC2)C(=O)[O-].[O-]C(=O)c1cc(N)c(c(c1)N)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1cc(N)c(c(c1)N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],tbo,0,mof_unit_pretest_1933
8,N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C#CC12C(C(=O)O)C(C(=O)O)C(C(C1C(=O)O)C(=O)O)(C(C2(C(=O)O)C(=O)O)(C(=O)O)C(=O)O)C#CC(=O)[O-] MOFid-v1.nbo.cat0;mof_unit_pretest_1934,Zn.OLPMNXFLCKVVFB.USZXDNVMPDEEBP.MOFkey-v1.nbo,['[Cu][Cu]'],"['N#CC#CC#N', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C#CC12C(C(=O)O)C(C(=O)O)C(C(C1C(=O)O)C(=O)O)(C(C2(C(=O)O)C(=O)O)(C(=O)O)C(=O)O)C#CC(=O)[O-]']",N#CC#CC#N.[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C#CC12C(C(=O)O)C(C(=O)O)C(C(C1C(=O)O)C(=O)O)(C(C2(C(=O)O)C(=O)O)(C(=O)O)C(=O)O)C#CC(=O)[O-],nbo,0,mof_unit_pretest_1934
9,CCOP(=O)([C]1[CH]C(=C[C]([CH]1)P(=O)(OCC)[O])c1nnc(nn1)c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].CCOP(=O)(c1cc(cc2c1cc1cc(cc(c1c2)P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba] MOFid-v1.nbo.cat0;mof_unit_pretest_1935,Zn.OLPMNXFLCKVVFB.USZXDNVMPDEEBP.MOFkey-v1.nbo,['[Ba]'],"['CCOP(=O)([C]1[CH]C(=C[C]([CH]1)P(=O)(OCC)[O])c1nnc(nn1)c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O]', 'CCOP(=O)(c1cc(cc2c1cc1cc(cc(c1c2)P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O]']",CCOP(=O)([C]1[CH]C(=C[C]([CH]1)P(=O)(OCC)[O])c1nnc(nn1)c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].CCOP(=O)(c1cc(cc2c1cc1cc(cc(c1c2)P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba],nbo,0,mof_unit_pretest_1935
