,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,Brc1cc2ccncc2c2c1c1cnccc1cc2Br.[Cu][Cu].[O-]C(=O)c1c(Br)c(c(c(c1c1c(Br)c(O)cc(c1Br)O)Br)C(=O)[O-])c1c(Br)c(O)cc(c1Br)O.[O-]C(=O)c1ccc2c(c1O)c1c(O)cc3c(c1c(c2)O)c(O)c(cc3)C(=O)[O-] MOFid-v1.pcu.cat0;mof_unit_pretest_576,Zn.FWVKPVCUQRKDPO.GJWCWMFLUQRJPL.NQGCJWUWUCJCAD.PXOIEHHMBSVBKU.QRFLRRPOUAWRAO.MOFkey-v1.pcu,['[Cu][Cu]'],"['Brc1cc2ccncc2c2c1c1cnccc1cc2Br', '[O-]C(=O)c1c(Br)c(c(c(c1c1c(Br)c(O)cc(c1Br)O)Br)C(=O)[O-])c1c(Br)c(O)cc(c1Br)O', '[O-]C(=O)c1ccc2c(c1O)c1c(O)cc3c(c1c(c2)O)c(O)c(cc3)C(=O)[O-]']",Brc1cc2ccncc2c2c1c1cnccc1cc2Br.[Cu][Cu].[O-]C(=O)c1c(Br)c(c(c(c1c1c(Br)c(O)cc(c1Br)O)Br)C(=O)[O-])c1c(Br)c(O)cc(c1Br)O.[O-]C(=O)c1ccc2c(c1O)c1c(O)cc3c(c1c(c2)O)c(O)c(cc3)C(=O)[O-],pcu,0,mof_unit_pretest_576
1,CCCC12C3(CCC)C4(C2(C2(C1(C3(C42CCC)C(=O)[O-])CCC)CCC)C(=O)[O-])CCC.CCCC12C3C4(C2(C2C1(C3(C42CCC)NC)C(=O)[O-])NC)C(=O)[O-].CCCC12C3C4C2(C2C1C3(C42CCC)C(=O)[O-])C(=O)[O-].CNC12C3C4(C2(C2C1(C3(C42NC)NC)C(=O)[O-])NC)C(=O)[O-].CNC12C3C4C2(C2C1C3(C42NC)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;mof_unit_pretest_577,Zn.FWVKPVCUQRKDPO.GJWCWMFLUQRJPL.NQGCJWUWUCJCAD.PXOIEHHMBSVBKU.QRFLRRPOUAWRAO.MOFkey-v1.pcu,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCC12C3(CCC)C4(C2(C2(C1(C3(C42CCC)C(=O)[O-])CCC)CCC)C(=O)[O-])CCC', 'CCCC12C3C4(C2(C2C1(C3(C42CCC)NC)C(=O)[O-])NC)C(=O)[O-]', 'CCCC12C3C4C2(C2C1C3(C42CCC)C(=O)[O-])C(=O)[O-]', 'CNC12C3C4(C2(C2C1(C3(C42NC)NC)C(=O)[O-])NC)C(=O)[O-]', 'CNC12C3C4C2(C2C1C3(C42NC)C(=O)[O-])C(=O)[O-]']",CCCC12C3(CCC)C4(C2(C2(C1(C3(C42CCC)C(=O)[O-])CCC)CCC)C(=O)[O-])CCC.CCCC12C3C4(C2(C2C1(C3(C42CCC)NC)C(=O)[O-])NC)C(=O)[O-].CCCC12C3C4C2(C2C1C3(C42CCC)C(=O)[O-])C(=O)[O-].CNC12C3C4(C2(C2C1(C3(C42NC)NC)C(=O)[O-])NC)C(=O)[O-].CNC12C3C4C2(C2C1C3(C42NC)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],pcu,0,mof_unit_pretest_577
2,[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1c(F)cc3c(c1cc2F)c(F)c(cc3)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1c(cc3c(c1c(c2)F)cc(cc3F)C(=O)[O-])C(=O)O.[O].[V] MOFid-v1.pcu.cat0;mof_unit_pretest_578,Zn.FWVKPVCUQRKDPO.GJWCWMFLUQRJPL.NQGCJWUWUCJCAD.PXOIEHHMBSVBKU.QRFLRRPOUAWRAO.MOFkey-v1.pcu,"['[O]', '[V]']","['[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1c(F)cc3c(c1cc2F)c(F)c(cc3)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1c(cc3c(c1c(c2)F)cc(cc3F)C(=O)[O-])C(=O)O']",[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1c(F)cc3c(c1cc2F)c(F)c(cc3)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1c(cc3c(c1c(c2)F)cc(cc3F)C(=O)[O-])C(=O)O.[O].[V],pcu,0,mof_unit_pretest_578
3,N#Cc1cc2ccc(cc2c2c1c1cc(ccc1cc2C#N)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O].[V] MOFid-v1.pcu.cat0;mof_unit_pretest_579,Zn.FWVKPVCUQRKDPO.GJWCWMFLUQRJPL.NQGCJWUWUCJCAD.PXOIEHHMBSVBKU.QRFLRRPOUAWRAO.MOFkey-v1.pcu,"['[O]', '[V]']","['N#Cc1cc2ccc(cc2c2c1c1cc(ccc1cc2C#N)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]']",N#Cc1cc2ccc(cc2c2c1c1cc(ccc1cc2C#N)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O].[V],pcu,0,mof_unit_pretest_579
4,OC(=O)c1ncc2c(c1)ccc1c2ccc2c1cnc(c2)C(=O)O.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])S([O])(O)[O])S([O])(O)[O].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-] MOFid-v1.pcu.cat0;mof_unit_pretest_580,Zn.FWVKPVCUQRKDPO.GJWCWMFLUQRJPL.NQGCJWUWUCJCAD.PXOIEHHMBSVBKU.QRFLRRPOUAWRAO.MOFkey-v1.pcu,['[Cu][Cu]'],"['OC(=O)c1ncc2c(c1)ccc1c2ccc2c1cnc(c2)C(=O)O', '[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])S([O])(O)[O])S([O])(O)[O]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-]']",OC(=O)c1ncc2c(c1)ccc1c2ccc2c1cnc(c2)C(=O)O.[Cu][Cu].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])S([O])(O)[O])S([O])(O)[O].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-],pcu,0,mof_unit_pretest_580
5,CCCC(=C(C(=O)[O-])CCC)C(=O)[O-].CCCc1c(CCC)ncc(c1C#Cc1c(OC)cnc(c1CCC)CCC)OC.CCCc1cc(C#Cc2cc(CCC)c(cc2OC)C(=O)[O-])c(cc1C(=O)[O-])OC.[Cu][Cu] MOFid-v1.pcu.cat0;mof_unit_pretest_581,Zn.FWVKPVCUQRKDPO.GJWCWMFLUQRJPL.NQGCJWUWUCJCAD.PXOIEHHMBSVBKU.QRFLRRPOUAWRAO.MOFkey-v1.pcu,['[Cu][Cu]'],"['CCCC(=C(C(=O)[O-])CCC)C(=O)[O-]', 'CCCc1c(CCC)ncc(c1C#Cc1c(OC)cnc(c1CCC)CCC)OC', 'CCCc1cc(C#Cc2cc(CCC)c(cc2OC)C(=O)[O-])c(cc1C(=O)[O-])OC']",CCCC(=C(C(=O)[O-])CCC)C(=O)[O-].CCCc1c(CCC)ncc(c1C#Cc1c(OC)cnc(c1CCC)CCC)OC.CCCc1cc(C#Cc2cc(CCC)c(cc2OC)C(=O)[O-])c(cc1C(=O)[O-])OC.[Cu][Cu],pcu,0,mof_unit_pretest_581
6,[Cu][Cu].[O-]C(=O)c1ccc(c2c1ccc(c2Br)Br)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C=C(c1ccc(cc1Br)C(=O)[O-])Br.c1ccc2c(c1)nccn2 MOFid-v1.pcu.cat0;mof_unit_pretest_582,Cu.HXRRPPRLOGSPCN.PINGKAJPMUGRPJ.XSCHRSMBECNVNS.MOFkey-v1.pcu,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(c2c1ccc(c2Br)Br)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C=C(c1ccc(cc1Br)C(=O)[O-])Br', 'c1ccc2c(c1)nccn2']",[Cu][Cu].[O-]C(=O)c1ccc(c2c1ccc(c2Br)Br)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C=C(c1ccc(cc1Br)C(=O)[O-])Br.c1ccc2c(c1)nccn2,pcu,0,mof_unit_pretest_582
7,CCCCOP(=O)(C1=C[C]([CH]C(=C1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)C1=C[C]([CH]C(=C1)P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O].CCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])c1ccc(cc1)c1cc(cc(c1)P(=O)(OC(Br)C)[O])P(=O)(OC(Br)C)[O])[O].[Ba] MOFid-v1.pcu.cat0;mof_unit_pretest_583,Zn.FWVKPVCUQRKDPO.GJWCWMFLUQRJPL.NQGCJWUWUCJCAD.PXOIEHHMBSVBKU.QRFLRRPOUAWRAO.MOFkey-v1.pcu,['[Ba]'],"['CCCCOP(=O)(C1=C[C]([CH]C(=C1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)C1=C[C]([CH]C(=C1)P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O]', 'CCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])c1ccc(cc1)c1cc(cc(c1)P(=O)(OC(Br)C)[O])P(=O)(OC(Br)C)[O])[O]']",CCCCOP(=O)(C1=C[C]([CH]C(=C1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)C1=C[C]([CH]C(=C1)P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O].CCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])c1ccc(cc1)c1cc(cc(c1)P(=O)(OC(Br)C)[O])P(=O)(OC(Br)C)[O])[O].[Ba],pcu,0,mof_unit_pretest_583
8,[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(N)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(cc1N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1O)C(=O)[O-].[O].[V] MOFid-v1.pcu.cat0;mof_unit_pretest_584,Zn.FWVKPVCUQRKDPO.GJWCWMFLUQRJPL.NQGCJWUWUCJCAD.PXOIEHHMBSVBKU.QRFLRRPOUAWRAO.MOFkey-v1.pcu,"['[O]', '[V]']","['[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(N)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(cc1N)C(=O)[O-])N', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1O)C(=O)[O-]']",[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(N)c3c4c2c(C1=O)cc(c4C(=O)N(C3=O)c1ccc(cc1N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(cc1O)C(=O)[O-].[O].[V],pcu,0,mof_unit_pretest_584
9,"COc1cc(C#Cc2ccc(c(c2)OC)C(=O)[O-])ccc1C(=O)[O-].[Cr][O]([Cr])[Cr] MOFid-v1.pcu,rna.cat0;mof_unit_pretest_585",Zn.FWVKPVCUQRKDPO.GJWCWMFLUQRJPL.NQGCJWUWUCJCAD.PXOIEHHMBSVBKU.QRFLRRPOUAWRAO.MOFkey-v1.pcu,['[Cr][O]([Cr])[Cr]'],['COc1cc(C#Cc2ccc(c(c2)OC)C(=O)[O-])ccc1C(=O)[O-]'],COc1cc(C#Cc2ccc(c(c2)OC)C(=O)[O-])ccc1C(=O)[O-].[Cr][O]([Cr])[Cr],"pcu,rna",0,mof_unit_pretest_585
