,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,OC(=C(C1=CN=N[CH]1)O)[C]([C](C1=CN=N[CH]1)O)O.OC1=NN=C[C]1c1c(O)c(c(c(c1c1ccccc1O)O)[C]1C=NN=C1O)c1ccccc1O.OC1=NN=C[C]1c1cc(c(cc1c1ccccc1O)[C]1C=NN=C1O)c1ccccc1O.O[C]([C]([CH][C]1C=NN=C1)O)[CH]C1=C[N]N=C1.[Ni] MOFid-v1.ERROR.cat0;mof_unit_pretest_1401,Cr.JWPUWVHOQOQIFU.MECSPFVDHLOHOC.PCWFMOHZHIIFTJ.RLXGRJJNDZPBDK.MOFkey-v1.ERROR,['[Ni]'],"['OC(=C(C1=CN=N[CH]1)O)[C]([C](C1=CN=N[CH]1)O)O', 'OC1=NN=C[C]1c1c(O)c(c(c(c1c1ccccc1O)O)[C]1C=NN=C1O)c1ccccc1O', 'OC1=NN=C[C]1c1cc(c(cc1c1ccccc1O)[C]1C=NN=C1O)c1ccccc1O', 'O[C]([C]([CH][C]1C=NN=C1)O)[CH]C1=C[N]N=C1']",OC(=C(C1=CN=N[CH]1)O)[C]([C](C1=CN=N[CH]1)O)O.OC1=NN=C[C]1c1c(O)c(c(c(c1c1ccccc1O)O)[C]1C=NN=C1O)c1ccccc1O.OC1=NN=C[C]1c1cc(c(cc1c1ccccc1O)[C]1C=NN=C1O)c1ccccc1O.O[C]([C]([CH][C]1C=NN=C1)O)[CH]C1=C[N]N=C1.[Ni],ERROR,0,mof_unit_pretest_1401
1,COC(=CC(=CC(=O)[O-])F)C(=O)[O-].COC(=CC(=O)[O-])C=C(C(=O)[O-])OC.COC(=C[C]([CH]C(=O)[O-])F)C(=O)[O-].CO[C](C(=O)[O-])[CH]C=C(C(=O)[O-])OC.CO[C](C=C(C(=O)[O-])OC)[CH]C(=O)[O-].COc1cc2c(ccc(c2cc1OC)C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr] MOFid-v1.pcu.cat0;mof_unit_pretest_1402,Zn.PEIOFGXEPIIXTP.RGNASOCCDZAYLO.MOFkey-v1.pcu,['[Cr][O]([Cr])[Cr]'],"['COC(=CC(=CC(=O)[O-])F)C(=O)[O-]', 'COC(=CC(=O)[O-])C=C(C(=O)[O-])OC', 'COC(=C[C]([CH]C(=O)[O-])F)C(=O)[O-]', 'CO[C](C(=O)[O-])[CH]C=C(C(=O)[O-])OC', 'CO[C](C=C(C(=O)[O-])OC)[CH]C(=O)[O-]', 'COc1cc2c(ccc(c2cc1OC)C(=O)[O-])C(=O)[O-]']",COC(=CC(=CC(=O)[O-])F)C(=O)[O-].COC(=CC(=O)[O-])C=C(C(=O)[O-])OC.COC(=C[C]([CH]C(=O)[O-])F)C(=O)[O-].CO[C](C(=O)[O-])[CH]C=C(C(=O)[O-])OC.CO[C](C=C(C(=O)[O-])OC)[CH]C(=O)[O-].COc1cc2c(ccc(c2cc1OC)C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr],pcu,0,mof_unit_pretest_1402
2,O=Cc1c(C#N)c(C=O)c(c(c1C)C#N)C.O=Cc1c(C=O)c(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])C)C.O=Cc1c(C=O)c(C(=O)[O-])c2c(c1C(=O)[O-])c(C=O)c(c(c2C=O)C)C.[Cu][Cu] MOFid-v1.ERROR.cat0;mof_unit_pretest_1403,Zn.PEIOFGXEPIIXTP.RGNASOCCDZAYLO.MOFkey-v1.ERROR,['[Cu][Cu]'],"['O=Cc1c(C#N)c(C=O)c(c(c1C)C#N)C', 'O=Cc1c(C=O)c(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])C)C', 'O=Cc1c(C=O)c(C(=O)[O-])c2c(c1C(=O)[O-])c(C=O)c(c(c2C=O)C)C']",O=Cc1c(C#N)c(C=O)c(c(c1C)C#N)C.O=Cc1c(C=O)c(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])C)C.O=Cc1c(C=O)c(C(=O)[O-])c2c(c1C(=O)[O-])c(C=O)c(c(c2C=O)C)C.[Cu][Cu],ERROR,0,mof_unit_pretest_1403
3,N#Cc1cc2c(C#N)c(cc3c2c2c1cc(cc2cc3)C(=O)[O-])C(=O)[O-].N#Cc1cccc2c1c(ccc2C(=O)[O-])C(=O)[O-].N#Cc1cnc2c(n1)cccc2.[Cu][Cu] MOFid-v1.ERROR.cat0;mof_unit_pretest_1404,Zn.PEIOFGXEPIIXTP.RGNASOCCDZAYLO.MOFkey-v1.ERROR,['[Cu][Cu]'],"['N#Cc1cc2c(C#N)c(cc3c2c2c1cc(cc2cc3)C(=O)[O-])C(=O)[O-]', 'N#Cc1cccc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'N#Cc1cnc2c(n1)cccc2']",N#Cc1cc2c(C#N)c(cc3c2c2c1cc(cc2cc3)C(=O)[O-])C(=O)[O-].N#Cc1cccc2c1c(ccc2C(=O)[O-])C(=O)[O-].N#Cc1cnc2c(n1)cccc2.[Cu][Cu],ERROR,0,mof_unit_pretest_1404
4,CCOc1c(C=O)cccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1cccc(c1OCC)C=O.N#CC=CC#N.O=Cc1ccccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1C=O.[Cu][Cu] MOFid-v1.ERROR.cat0;mof_unit_pretest_1405,Cr.JWPUWVHOQOQIFU.MECSPFVDHLOHOC.PCWFMOHZHIIFTJ.RLXGRJJNDZPBDK.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CCOc1c(C=O)cccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1cccc(c1OCC)C=O', 'N#CC=CC#N', 'O=Cc1ccccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1C=O']",CCOc1c(C=O)cccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1cccc(c1OCC)C=O.N#CC=CC#N.O=Cc1ccccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1C=O.[Cu][Cu],ERROR,0,mof_unit_pretest_1405
5,CCc1c(CC)c(cc2c1c(Br)c(CC)c1c2ccc(c1C(=O)[O-])CC)C(=O)[O-].CCc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(Br)c(cc1Br)C(=O)[O-])Br)CC.[O].[V] MOFid-v1.ERROR.cat0;mof_unit_pretest_1406,Zn.PEIOFGXEPIIXTP.RGNASOCCDZAYLO.MOFkey-v1.ERROR,"['[O]', '[V]']","['CCc1c(CC)c(cc2c1c(Br)c(CC)c1c2ccc(c1C(=O)[O-])CC)C(=O)[O-]', 'CCc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(Br)c(cc1Br)C(=O)[O-])Br)CC']",CCc1c(CC)c(cc2c1c(Br)c(CC)c1c2ccc(c1C(=O)[O-])CC)C(=O)[O-].CCc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(Br)c(cc1Br)C(=O)[O-])Br)CC.[O].[V],ERROR,0,mof_unit_pretest_1406
6,"CNc1c(F)c(F)cc2c1c(C(=O)[O-])c1c(c2C(=O)[O-])c(NC)c(c(c1)F)F.[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1cc(F)c(cc1F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[V] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_1407",Zn.PEIOFGXEPIIXTP.RGNASOCCDZAYLO.MOFkey-v1.ERROR,"['[O]', '[V]']","['CNc1c(F)c(F)cc2c1c(C(=O)[O-])c1c(c2C(=O)[O-])c(NC)c(c(c1)F)F', '[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(cc1F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",CNc1c(F)c(F)cc2c1c(C(=O)[O-])c1c(c2C(=O)[O-])c(NC)c(c(c1)F)F.[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1cc(F)c(cc1F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[V],"ERROR,pcu",0,mof_unit_pretest_1407
7,FC1Cc2c1nccn2.O=CC1CC2(CCC1(C(=O)[O-])C(C2F)F)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_pretest_1408,V.DRHFJGXNPQUBSN.KKEYFWRCBNTPAC.LWKOWFVDUSZDRA.WFNRNCNCXRGUKN.MOFkey-v1.ERROR,['[Zn][Zn]'],"['FC1Cc2c1nccn2', 'O=CC1CC2(CCC1(C(=O)[O-])C(C2F)F)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]']",FC1Cc2c1nccn2.O=CC1CC2(CCC1(C(=O)[O-])C(C2F)F)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[Zn][Zn],ERROR,0,mof_unit_pretest_1408
8,[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(I)c3c4c2c(C1=O)c(I)cc4c1c2c3cc(C)c3c2c(cc1)C(=O)N(C3=O)c1c(C)cc(cc1C)C(=O)[O-].c1cnc2c(n1)CC2 MOFid-v1.ERROR.cat0;mof_unit_pretest_1409,Cu.FOUNWDQILUYDCY.OIUCDLLWIVOTEH.WMERYXRAZSXDHG.MOFkey-v1.ERROR,['[Cu][Cu]'],"['[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(I)c3c4c2c(C1=O)c(I)cc4c1c2c3cc(C)c3c2c(cc1)C(=O)N(C3=O)c1c(C)cc(cc1C)C(=O)[O-]', 'c1cnc2c(n1)CC2']",[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(I)c3c4c2c(C1=O)c(I)cc4c1c2c3cc(C)c3c2c(cc1)C(=O)N(C3=O)c1c(C)cc(cc1C)C(=O)[O-].c1cnc2c(n1)CC2,ERROR,0,mof_unit_pretest_1409
9,"CCCOC1(I)Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].CCCOC1Cc2c1ncc(n2)I.CCCOc1cc2C(=O)N(c3ccc(cc3)C(=O)[O-])C(=O)c3c2c2c1C(=O)N(c1ccc(c(c1I)I)C(=O)[O-])C(=O)c2cc3.[Zn][Zn] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_1410",Cu.FOUNWDQILUYDCY.OIUCDLLWIVOTEH.WMERYXRAZSXDHG.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CCCOC1(I)Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'CCCOC1Cc2c1ncc(n2)I', 'CCCOc1cc2C(=O)N(c3ccc(cc3)C(=O)[O-])C(=O)c3c2c2c1C(=O)N(c1ccc(c(c1I)I)C(=O)[O-])C(=O)c2cc3']",CCCOC1(I)Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].CCCOC1Cc2c1ncc(n2)I.CCCOc1cc2C(=O)N(c3ccc(cc3)C(=O)[O-])C(=O)c3c2c2c1C(=O)N(c1ccc(c(c1I)I)C(=O)[O-])C(=O)c2cc3.[Zn][Zn],"ERROR,pcu",0,mof_unit_pretest_1410
