,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,"[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1ccc(c(c1O)O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.pts,UNKNOWN.cat0;mof_unit_pretest_1101",Zn.KYMVBVBRCRFHIE.LLSPSTGRGBKCKK.STUAVYANKIDWEP.MOFkey-v1.pts,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1O)O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1ccc(c(c1O)O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-],"pts,UNKNOWN",0,mof_unit_pretest_1101
1,"N#CC1CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].n1ccc2c(c1)c1ccc3c(c1cc2)cncc3 MOFid-v1.pts,UNKNOWN.cat0;mof_unit_pretest_1102",Zn.KYMVBVBRCRFHIE.LLSPSTGRGBKCKK.STUAVYANKIDWEP.MOFkey-v1.pts,['[Cu][Cu]'],"['N#CC1CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-]', 'n1ccc2c(c1)c1ccc3c(c1cc2)cncc3']",N#CC1CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].n1ccc2c(c1)c1ccc3c(c1cc2)cncc3,"pts,UNKNOWN",0,mof_unit_pretest_1102
2,"COCCOP(=O)(c1cc(C=CC2=C[C]([C]([C]([CH]2)P(=O)(OCC)[O])c2ccccc2)P(=O)(OCC)[O])cc(c1)P(=O)(OCC)[O])[O].COCCOP(=O)(c1cc(c2c3c1ccc1c3c(cc2)c(cc1P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba] MOFid-v1.pts,UNKNOWN.cat0;mof_unit_pretest_1103",Cu.NOJAOUDBVJAWTQ.PPXJHMYFOXCTGD.RYFVKTNONYVZPO.MOFkey-v1.pts,['[Ba]'],"['COCCOP(=O)(c1cc(C=CC2=C[C]([C]([C]([CH]2)P(=O)(OCC)[O])c2ccccc2)P(=O)(OCC)[O])cc(c1)P(=O)(OCC)[O])[O]', 'COCCOP(=O)(c1cc(c2c3c1ccc1c3c(cc2)c(cc1P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O]']",COCCOP(=O)(c1cc(C=CC2=C[C]([C]([C]([CH]2)P(=O)(OCC)[O])c2ccccc2)P(=O)(OCC)[O])cc(c1)P(=O)(OCC)[O])[O].COCCOP(=O)(c1cc(c2c3c1ccc1c3c(cc2)c(cc1P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba],"pts,UNKNOWN",0,mof_unit_pretest_1103
3,O=CCC(OP(=O)(c1c2c(N)c(N)c3c4c2c(c(c1N)P(=O)(OC(CC=O)(C=O)C=O)[O])c(cc4c(c(c3P(=O)(OC(C(C=O)C=O)(N)N)[O])N)P(=O)(OC(C(C=O)N)C=O)[O])N)[O])N.O=CCCOP(=O)(c1c2cc3cc(N)c4c5c3c3c2c(c(c1C=O)P(=O)(OCCN)[O])c(c1c3c2c5c3c(c4N)c(cc(c3cc2c(c1N)C=O)P(=O)(OC(C(N)N)N)[O])P(=O)(OC(CC=O)N)[O])C=O)[O].[Ba] MOFid-v1.pts.cat0;mof_unit_pretest_1104,Zn.KYMVBVBRCRFHIE.LLSPSTGRGBKCKK.STUAVYANKIDWEP.MOFkey-v1.pts,['[Ba]'],"['O=CCC(OP(=O)(c1c2c(N)c(N)c3c4c2c(c(c1N)P(=O)(OC(CC=O)(C=O)C=O)[O])c(cc4c(c(c3P(=O)(OC(C(C=O)C=O)(N)N)[O])N)P(=O)(OC(C(C=O)N)C=O)[O])N)[O])N', 'O=CCCOP(=O)(c1c2cc3cc(N)c4c5c3c3c2c(c(c1C=O)P(=O)(OCCN)[O])c(c1c3c2c5c3c(c4N)c(cc(c3cc2c(c1N)C=O)P(=O)(OC(C(N)N)N)[O])P(=O)(OC(CC=O)N)[O])C=O)[O]']",O=CCC(OP(=O)(c1c2c(N)c(N)c3c4c2c(c(c1N)P(=O)(OC(CC=O)(C=O)C=O)[O])c(cc4c(c(c3P(=O)(OC(C(C=O)C=O)(N)N)[O])N)P(=O)(OC(C(C=O)N)C=O)[O])N)[O])N.O=CCCOP(=O)(c1c2cc3cc(N)c4c5c3c3c2c(c(c1C=O)P(=O)(OCCN)[O])c(c1c3c2c5c3c(c4N)c(cc(c3cc2c(c1N)C=O)P(=O)(OC(C(N)N)N)[O])P(=O)(OC(CC=O)N)[O])C=O)[O].[Ba],pts,0,mof_unit_pretest_1104
4,CCC1(Br)C(Br)c2c1c(cc(c2C(=O)[O-])Br)C(=O)[O-].CCC1C(Br)c2c1nc(c(n2)CC)Br.CCc1cc2cc(cc(c2cc1C(=O)[O-])CC)C(=O)[O-].[Cu][Cu] MOFid-v1.pts.cat0;mof_unit_pretest_1105,Zn.OCYYKWUZHYCBBT.PBDXOXOVQFCKQI.MOFkey-v1.pts,['[Cu][Cu]'],"['CCC1(Br)C(Br)c2c1c(cc(c2C(=O)[O-])Br)C(=O)[O-]', 'CCC1C(Br)c2c1nc(c(n2)CC)Br', 'CCc1cc2cc(cc(c2cc1C(=O)[O-])CC)C(=O)[O-]']",CCC1(Br)C(Br)c2c1c(cc(c2C(=O)[O-])Br)C(=O)[O-].CCC1C(Br)c2c1nc(c(n2)CC)Br.CCc1cc2cc(cc(c2cc1C(=O)[O-])CC)C(=O)[O-].[Cu][Cu],pts,0,mof_unit_pretest_1105
5,"N#Cc1cc(C#N)c(c2c1c(C(=O)[O-])c1c(c2C(=O)[O-])c(C#N)cc(c1C(=O)O)C#N)C(=O)O.[O-]C(=O)C#CC(=O)[O-].[O].[V] MOFid-v1.pts,UNKNOWN.cat0;mof_unit_pretest_1106",,"['[O]', '[V]']","['N#Cc1cc(C#N)c(c2c1c(C(=O)[O-])c1c(c2C(=O)[O-])c(C#N)cc(c1C(=O)O)C#N)C(=O)O', '[O-]C(=O)C#CC(=O)[O-]']",N#Cc1cc(C#N)c(c2c1c(C(=O)[O-])c1c(c2C(=O)[O-])c(C#N)cc(c1C(=O)O)C#N)C(=O)O.[O-]C(=O)C#CC(=O)[O-].[O].[V],"pts,UNKNOWN",0,mof_unit_pretest_1106
6,"OC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])O.[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2C(=O)O)C(=O)[O-].c1cnc2c(n1)CC2 MOFid-v1.pts,UNKNOWN.cat0;mof_unit_pretest_1107",Zn.KYMVBVBRCRFHIE.LLSPSTGRGBKCKK.STUAVYANKIDWEP.MOFkey-v1.pts,['[Cu][Cu]'],"['OC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])O', '[O-]C(=O)c1ccc(c2c1CC2C(=O)O)C(=O)[O-]', 'c1cnc2c(n1)CC2']",OC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])O.[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2C(=O)O)C(=O)[O-].c1cnc2c(n1)CC2,"pts,UNKNOWN",0,mof_unit_pretest_1107
7,"COc1c(cc2c(c1S([O])(O)[O])cc(cc2)C(=O)[O-])C(=O)[O-].COc1c(ccc(c1S(O)([O])[O])C(=O)[O-])C(=O)[O-].COc1cc(ccc1C(=O)[O-])C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O].[V] MOFid-v1.pts,rna.cat0;mof_unit_pretest_1108",Zn.KYMVBVBRCRFHIE.LLSPSTGRGBKCKK.STUAVYANKIDWEP.MOFkey-v1.pts,"['[O]', '[V]']","['COc1c(cc2c(c1S([O])(O)[O])cc(cc2)C(=O)[O-])C(=O)[O-]', 'COc1c(ccc(c1S(O)([O])[O])C(=O)[O-])C(=O)[O-]', 'COc1cc(ccc1C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]']",COc1c(cc2c(c1S([O])(O)[O])cc(cc2)C(=O)[O-])C(=O)[O-].COc1c(ccc(c1S(O)([O])[O])C(=O)[O-])C(=O)[O-].COc1cc(ccc1C(=O)[O-])C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O].[V],"pts,rna",0,mof_unit_pretest_1108
8,"[Cu][Cu].[O-]C(=O)C#CC12CCC(CC1)(C(C2)C(=O)O)C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)c(C(=O)O)c(cc3)C(=O)[O-].n1ccc2c(c1)c1ccc3c(c1cc2)cncc3 MOFid-v1.pts,UNKNOWN.cat0;mof_unit_pretest_1109",Ba.RJFZPZQBLAOGJN.XTHXMPCSELAKBO.MOFkey-v1.pts,['[Cu][Cu]'],"['[O-]C(=O)C#CC12CCC(CC1)(C(C2)C(=O)O)C#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)c(C(=O)O)c(cc3)C(=O)[O-]', 'n1ccc2c(c1)c1ccc3c(c1cc2)cncc3']",[Cu][Cu].[O-]C(=O)C#CC12CCC(CC1)(C(C2)C(=O)O)C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)c(C(=O)O)c(cc3)C(=O)[O-].n1ccc2c(c1)c1ccc3c(c1cc2)cncc3,"pts,UNKNOWN",0,mof_unit_pretest_1109
9,"O=N(=O)C1C(N(=O)=O)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])N)N.[Cr][O]([Cr])[Cr].[O-]C(=O)[C]1[C](N)[C](N)[C]([C]2[C]1C(N(=O)=O)C2N(=O)=O)C(=O)[O-].[O-]C(=O)c1c(N)c(N)c(c2c1CC2)C(=O)[O-] MOFid-v1.pts,rna.cat0;mof_unit_pretest_1110",Cu.CHKAZTHPLWKRNX.DUPSYZIXRFFBGG.YZFMJYIWXRXQMT.MOFkey-v1.pts,['[Cr][O]([Cr])[Cr]'],"['O=N(=O)C1C(N(=O)=O)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])N)N', '[O-]C(=O)[C]1[C](N)[C](N)[C]([C]2[C]1C(N(=O)=O)C2N(=O)=O)C(=O)[O-]', '[O-]C(=O)c1c(N)c(N)c(c2c1CC2)C(=O)[O-]']",O=N(=O)C1C(N(=O)=O)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])N)N.[Cr][O]([Cr])[Cr].[O-]C(=O)[C]1[C](N)[C](N)[C]([C]2[C]1C(N(=O)=O)C2N(=O)=O)C(=O)[O-].[O-]C(=O)c1c(N)c(N)c(c2c1CC2)C(=O)[O-],"pts,rna",0,mof_unit_pretest_1110
