,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,"CCCOC1=N[C]2[C](N=C1)C(C2)NC.CCCOC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC=CC#CC(=O)[O-] MOFid-v1.ERROR,acs.cat0;mof_unit_59025",Zn.KAPOKCUNQPLMIS.RXFWHGILBXZXKN.VZCYOOQTPOCHFL.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CCCOC1=N[C]2[C](N=C1)C(C2)NC', 'CCCOC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",CCCOC1=N[C]2[C](N=C1)C(C2)NC.CCCOC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC=CC#CC(=O)[O-],"ERROR,acs",0,mof_unit_59025
1,"[O-]C(=O)c1c(c2ccccc2)c(c2ccccc2)c2c(c1N)c1ccc3c(c1c(c2)c1ccccc1)cc(cc3N)C(=O)[O-].[O-]C(=O)c1cc2c(c(c1c1ccccc1)N)c(N)cc1c2ccc2c1c(c1ccccc1)c(cc2c1ccccc1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1c(c2)N)cc(cc3N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.ERROR,rna.cat0;mof_unit_59026",Zn.KAPOKCUNQPLMIS.RXFWHGILBXZXKN.VZCYOOQTPOCHFL.MOFkey-v1.ERROR,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)c1c(c2ccccc2)c(c2ccccc2)c2c(c1N)c1ccc3c(c1c(c2)c1ccccc1)cc(cc3N)C(=O)[O-]', '[O-]C(=O)c1cc2c(c(c1c1ccccc1)N)c(N)cc1c2ccc2c1c(c1ccccc1)c(cc2c1ccccc1)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1c(c2)N)cc(cc3N)C(=O)[O-]']",[O-]C(=O)c1c(c2ccccc2)c(c2ccccc2)c2c(c1N)c1ccc3c(c1c(c2)c1ccccc1)cc(cc3N)C(=O)[O-].[O-]C(=O)c1cc2c(c(c1c1ccccc1)N)c(N)cc1c2ccc2c1c(c1ccccc1)c(cc2c1ccccc1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1c(c2)N)cc(cc3N)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],"ERROR,rna",0,mof_unit_59026
2,N#Cc1c(ccc(c1C#N)C#CC(=O)[O-])C#CC(=O)[O-].[Cr][O]([Cr])[Cr] MOFid-v1.ERROR.cat0;mof_unit_59027,Zn.KAPOKCUNQPLMIS.RXFWHGILBXZXKN.VZCYOOQTPOCHFL.MOFkey-v1.ERROR,['[Cr][O]([Cr])[Cr]'],['N#Cc1c(ccc(c1C#N)C#CC(=O)[O-])C#CC(=O)[O-]'],N#Cc1c(ccc(c1C#N)C#CC(=O)[O-])C#CC(=O)[O-].[Cr][O]([Cr])[Cr],ERROR,0,mof_unit_59027
3,[Cu][Cu].[O-]C(=O)c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].n1ccncc1 MOFid-v1.acs.cat0;mof_unit_59028,Zn.KAPOKCUNQPLMIS.RXFWHGILBXZXKN.VZCYOOQTPOCHFL.MOFkey-v1.acs,['[Cu][Cu]'],"['[O-]C(=O)c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]', 'n1ccncc1']",[Cu][Cu].[O-]C(=O)c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].n1ccncc1,acs,0,mof_unit_59028
4,"[O-]C(=O)c1cc2c(F)c(Br)c3c4c2c(c1F)c(Br)c(c4c(c(c3Br)C(=O)[O-])Br)F.[O-]C(=O)c1cc2c3c(Br)cc(c(c3c(c(c2c(c1Br)F)F)F)C(=O)[O-])Br.[O].[V] MOFid-v1.acs,pcu.cat0;mof_unit_59029",Zn.KAPOKCUNQPLMIS.RXFWHGILBXZXKN.VZCYOOQTPOCHFL.MOFkey-v1.acs,"['[O]', '[V]']","['[O-]C(=O)c1cc2c(F)c(Br)c3c4c2c(c1F)c(Br)c(c4c(c(c3Br)C(=O)[O-])Br)F', '[O-]C(=O)c1cc2c3c(Br)cc(c(c3c(c(c2c(c1Br)F)F)F)C(=O)[O-])Br']",[O-]C(=O)c1cc2c(F)c(Br)c3c4c2c(c1F)c(Br)c(c4c(c(c3Br)C(=O)[O-])Br)F.[O-]C(=O)c1cc2c3c(Br)cc(c(c3c(c(c2c(c1Br)F)F)F)C(=O)[O-])Br.[O].[V],"acs,pcu",0,mof_unit_59029
5,OC(=CC(=O)[O-])C(=CC(=O)[O-])O.[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O].[V] MOFid-v1.ERROR.cat0;mof_unit_59031,Zn.DCKTZIJOVKCWJA.RAABOESOVLLHRU.VZCYOOQTPOCHFL.MOFkey-v1.ERROR,"['[O]', '[V]']","['OC(=CC(=O)[O-])C(=CC(=O)[O-])O', '[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]']",OC(=CC(=O)[O-])C(=CC(=O)[O-])O.[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O].[V],ERROR,0,mof_unit_59031
6,C[NH]=C([CH]C(=O)[O-])[CH][CH]C(=O)[O-].C[NH]=C([C]([CH]C(=O)[O-])Cl)[CH]C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)C=C[C]([CH]C(=O)[O-])Cl.[O-]C(=O)[CH][CH]C=CC(=O)[O-].[O-]C(=O)[CH][CH][CH][CH]C(=O)[O-] MOFid-v1.rna.cat0;mof_unit_59032,Zn.DCKTZIJOVKCWJA.RAABOESOVLLHRU.VZCYOOQTPOCHFL.MOFkey-v1.rna,['[Cr][O]([Cr])[Cr]'],"['C[NH]=C([CH]C(=O)[O-])[CH][CH]C(=O)[O-]', 'C[NH]=C([C]([CH]C(=O)[O-])Cl)[CH]C(=O)[O-]', '[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]', '[O-]C(=O)C=C[C]([CH]C(=O)[O-])Cl', '[O-]C(=O)[CH][CH]C=CC(=O)[O-]', '[O-]C(=O)[CH][CH][CH][CH]C(=O)[O-]']",C[NH]=C([CH]C(=O)[O-])[CH][CH]C(=O)[O-].C[NH]=C([C]([CH]C(=O)[O-])Cl)[CH]C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)C=C[C]([CH]C(=O)[O-])Cl.[O-]C(=O)[CH][CH]C=CC(=O)[O-].[O-]C(=O)[CH][CH][CH][CH]C(=O)[O-],rna,0,mof_unit_59032
7,[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.pcu.cat0;mof_unit_59033,Cr.ABMFBCRYHDZLRD.MRXOAMJUCXOZRQ.WCGFVIARTNAZOL.XSNWXIJJMPUJJZ.ZNKYQJGGRCIJSU.MOFkey-v1.pcu,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-],pcu,0,mof_unit_59033
8,"COc1c(OC)c(c2cc(OC)c(c(c2)OC)C(=O)[O-])c(c(c1c1cc(OC)c(c(c1)OC)C(=O)[O-])OC)OC.COc1cc2c(cc1OC)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(c(c1)OC)OC.[Zn][Zn].n1ccc(cc1)c1ccc(cc1)c1ccncc1 MOFid-v1.ERROR,rna.cat0;mof_unit_59034",Zn.KAPOKCUNQPLMIS.RXFWHGILBXZXKN.VZCYOOQTPOCHFL.MOFkey-v1.ERROR,['[Zn][Zn]'],"['COc1c(OC)c(c2cc(OC)c(c(c2)OC)C(=O)[O-])c(c(c1c1cc(OC)c(c(c1)OC)C(=O)[O-])OC)OC', 'COc1cc2c(cc1OC)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(c(c1)OC)OC', 'n1ccc(cc1)c1ccc(cc1)c1ccncc1']",COc1c(OC)c(c2cc(OC)c(c(c2)OC)C(=O)[O-])c(c(c1c1cc(OC)c(c(c1)OC)C(=O)[O-])OC)OC.COc1cc2c(cc1OC)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(c(c1)OC)OC.[Zn][Zn].n1ccc(cc1)c1ccc(cc1)c1ccncc1,"ERROR,rna",0,mof_unit_59034
9,N=N.[O-]C(=O)[C]([C](N(=O)=O)C(=O)[O-])N(=O)=O.[O-]C(=O)c1ccc2c(c1S(O)([O])[O])ccc(c2S([O])([O])O)C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_59035,Zn.KAPOKCUNQPLMIS.RXFWHGILBXZXKN.VZCYOOQTPOCHFL.MOFkey-v1.ERROR,['[Zn][Zn]'],"['N=N', '[O-]C(=O)[C]([C](N(=O)=O)C(=O)[O-])N(=O)=O', '[O-]C(=O)c1ccc2c(c1S(O)([O])[O])ccc(c2S([O])([O])O)C(=O)[O-]']",N=N.[O-]C(=O)[C]([C](N(=O)=O)C(=O)[O-])N(=O)=O.[O-]C(=O)c1ccc2c(c1S(O)([O])[O])ccc(c2S([O])([O])O)C(=O)[O-].[Zn][Zn],ERROR,0,mof_unit_59035
