,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,"N#N.[Cu][Cu].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1c(C)c(C)c(c(c1C)C)C#Cc1c(C)c(C)c(c(c1C)C)C(=O)[O-] MOFid-v1.ERROR,pcu.cat0;mof_unit_26909",Cu.HVFKMIZPLYJEGH.JFKXMJUMOJJTCQ.ZOJBMYYUXCBGCL.MOFkey-v1.ERROR,['[Cu][Cu]'],"['N#N', '[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1c(C)c(C)c(c(c1C)C)C#Cc1c(C)c(C)c(c(c1C)C)C(=O)[O-]']",N#N.[Cu][Cu].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1c(C)c(C)c(c(c1C)C)C#Cc1c(C)c(C)c(c(c1C)C)C(=O)[O-],"ERROR,pcu",0,mof_unit_26909
1,CCOC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].CCOc1cc(ccc1C(=O)[O-])c1ccc(c(c1OCC)OCC)C(=O)[O-].[O].[V] MOFid-v1.pcu.cat0;mof_unit_26911,Cr.MPEVJHRVKLASQB.MOFkey-v1.pcu,"['[O]', '[V]']","['CCOC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'CCOc1cc(ccc1C(=O)[O-])c1ccc(c(c1OCC)OCC)C(=O)[O-]']",CCOC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].CCOc1cc(ccc1C(=O)[O-])c1ccc(c(c1OCC)OCC)C(=O)[O-].[O].[V],pcu,0,mof_unit_26911
2,C(=CC1=CN=N[CH]1)[CH][CH][C]1C=NN=C1.CCOC1CC2(CCC1(C1=CN=N[C]1Cl)C(C2Cl)Cl)C1=CN=N[CH]1.CCOC1CC2(CCC1([C]1C=NN=C1Cl)C(C2Cl)Cl)C1=CN=N[CH]1.[CH]([CH][C]1C=NN=C1)[CH][CH]C1=C[N]N=C1.[Ni] MOFid-v1.ERROR.cat0;mof_unit_26912,Cr.MPEVJHRVKLASQB.MOFkey-v1.ERROR,['[Ni]'],"['C(=CC1=CN=N[CH]1)[CH][CH][C]1C=NN=C1', 'CCOC1CC2(CCC1(C1=CN=N[C]1Cl)C(C2Cl)Cl)C1=CN=N[CH]1', 'CCOC1CC2(CCC1([C]1C=NN=C1Cl)C(C2Cl)Cl)C1=CN=N[CH]1', '[CH]([CH][C]1C=NN=C1)[CH][CH]C1=C[N]N=C1']",C(=CC1=CN=N[CH]1)[CH][CH][C]1C=NN=C1.CCOC1CC2(CCC1(C1=CN=N[C]1Cl)C(C2Cl)Cl)C1=CN=N[CH]1.CCOC1CC2(CCC1([C]1C=NN=C1Cl)C(C2Cl)Cl)C1=CN=N[CH]1.[CH]([CH][C]1C=NN=C1)[CH][CH]C1=C[N]N=C1.[Ni],ERROR,0,mof_unit_26912
3,CCC(=C(C(=O)[O-])CC)C(=O)[O-].CCc1c([N][N]c2c(C=O)cc(c(c2CC)CC)C(=O)[O-])c(C=O)cc(c1CC)C(=O)[O-].O=Cc1cnccc1[N][N]c1ccncc1C=O.[Cu][Cu] MOFid-v1.ERROR.cat0;mof_unit_26913,Cr.MPEVJHRVKLASQB.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CCC(=C(C(=O)[O-])CC)C(=O)[O-]', 'CCc1c([N][N]c2c(C=O)cc(c(c2CC)CC)C(=O)[O-])c(C=O)cc(c1CC)C(=O)[O-]', 'O=Cc1cnccc1[N][N]c1ccncc1C=O']",CCC(=C(C(=O)[O-])CC)C(=O)[O-].CCc1c([N][N]c2c(C=O)cc(c(c2CC)CC)C(=O)[O-])c(C=O)cc(c1CC)C(=O)[O-].O=Cc1cnccc1[N][N]c1ccncc1C=O.[Cu][Cu],ERROR,0,mof_unit_26913
4,"Nc1ncc2c(c1)cnc(c2)N.[Cu][Cu].[O-]C(=O)c1cc(O)c2c(c1)c(O)cc(c2)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-] MOFid-v1.ERROR,fof.cat0;mof_unit_26914",Ni.GUUCZYOVQLXGCC.SJDRXOVAYIXDEX.MOFkey-v1.ERROR,['[Cu][Cu]'],"['Nc1ncc2c(c1)cnc(c2)N', '[O-]C(=O)c1cc(O)c2c(c1)c(O)cc(c2)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-]']",Nc1ncc2c(c1)cnc(c2)N.[Cu][Cu].[O-]C(=O)c1cc(O)c2c(c1)c(O)cc(c2)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-],"ERROR,fof",0,mof_unit_26914
5,O=CC1CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-].O=Cc1c(ccc2c1ccc(c2)C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.pcu.cat0;mof_unit_26915,Cr.MPEVJHRVKLASQB.MOFkey-v1.pcu,"['[O]', '[V]']","['O=CC1CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-]', 'O=Cc1c(ccc2c1ccc(c2)C(=O)[O-])C(=O)[O-]']",O=CC1CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-].O=Cc1c(ccc2c1ccc(c2)C(=O)[O-])C(=O)[O-].[O].[V],pcu,0,mof_unit_26915
6,[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC12CCC(CC1)(C(C2)C)C#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_26916,Cu.HVFKMIZPLYJEGH.JFKXMJUMOJJTCQ.ZOJBMYYUXCBGCL.MOFkey-v1.ERROR,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)C#CC12CCC(CC1)(C(C2)C)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC12CCC(CC1)(C(C2)C)C#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],ERROR,0,mof_unit_26916
7,CCOP(=O)(c1cc(cc2c1c(cc1c2c(C=O)c(cc1P(=O)(OC(N(=O)=O)(N(=O)=O)CN(=O)=O)[O])P(=O)(OC(N(=O)=O)C)[O])N(=O)=O)P(=O)(OC(C=O)C)[O])[O].O=CCC(N(=O)=O)OP(=O)(c1cc(c2c3c1c(cc1c3c(cc2C=O)c2c3c1ccc1c3c(cc2)c(cc1P(=O)(OC(N(=O)=O)(N(=O)=O)CN(=O)=O)[O])P(=O)(OCCN(=O)=O)[O])N(=O)=O)P(=O)(OC(C=O)C)[O])[O].[Ba] MOFid-v1.pcu.cat0;mof_unit_26917,Cr.MPEVJHRVKLASQB.MOFkey-v1.pcu,['[Ba]'],"['CCOP(=O)(c1cc(cc2c1c(cc1c2c(C=O)c(cc1P(=O)(OC(N(=O)=O)(N(=O)=O)CN(=O)=O)[O])P(=O)(OC(N(=O)=O)C)[O])N(=O)=O)P(=O)(OC(C=O)C)[O])[O]', 'O=CCC(N(=O)=O)OP(=O)(c1cc(c2c3c1c(cc1c3c(cc2C=O)c2c3c1ccc1c3c(cc2)c(cc1P(=O)(OC(N(=O)=O)(N(=O)=O)CN(=O)=O)[O])P(=O)(OCCN(=O)=O)[O])N(=O)=O)P(=O)(OC(C=O)C)[O])[O]']",CCOP(=O)(c1cc(cc2c1c(cc1c2c(C=O)c(cc1P(=O)(OC(N(=O)=O)(N(=O)=O)CN(=O)=O)[O])P(=O)(OC(N(=O)=O)C)[O])N(=O)=O)P(=O)(OC(C=O)C)[O])[O].O=CCC(N(=O)=O)OP(=O)(c1cc(c2c3c1c(cc1c3c(cc2C=O)c2c3c1ccc1c3c(cc2)c(cc1P(=O)(OC(N(=O)=O)(N(=O)=O)CN(=O)=O)[O])P(=O)(OCCN(=O)=O)[O])N(=O)=O)P(=O)(OC(C=O)C)[O])[O].[Ba],pcu,0,mof_unit_26917
8,"Oc1cc(nc2c1c1c(cc2)c(cnc1S([O])([O])O)S([O])([O])O)S(O)([O])[O].[Cu][Cu].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)c1c2ccc3c(c2ccc1S([O])(O)[O])c(c(c(c3)O)C(=O)[O-])S([O])([O])O MOFid-v1.acs,pcu.cat0;mof_unit_26918",Cu.DZHBCXAANHJHBX.KKEYFWRCBNTPAC.LZBPKIGUQRRRRQ.MOFkey-v1.acs,['[Cu][Cu]'],"['Oc1cc(nc2c1c1c(cc2)c(cnc1S([O])([O])O)S([O])([O])O)S(O)([O])[O]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O-]C(=O)c1c2ccc3c(c2ccc1S([O])(O)[O])c(c(c(c3)O)C(=O)[O-])S([O])([O])O']",Oc1cc(nc2c1c1c(cc2)c(cnc1S([O])([O])O)S([O])([O])O)S(O)([O])[O].[Cu][Cu].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)c1c2ccc3c(c2ccc1S([O])(O)[O])c(c(c(c3)O)C(=O)[O-])S([O])([O])O,"acs,pcu",0,mof_unit_26918
9,"Fc1cnc2c(n1)c(F)ccc2.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Br.[O-]C(=O)c1ccc(c2c1c(Br)ccc2)C(=O)[O-] MOFid-v1.ERROR,pcu.cat0;mof_unit_26919",Ni.GUUCZYOVQLXGCC.SJDRXOVAYIXDEX.MOFkey-v1.ERROR,['[Cu][Cu]'],"['Fc1cnc2c(n1)c(F)ccc2', '[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Br', '[O-]C(=O)c1ccc(c2c1c(Br)ccc2)C(=O)[O-]']",Fc1cnc2c(n1)c(F)ccc2.[Cu][Cu].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Br.[O-]C(=O)c1ccc(c2c1c(Br)ccc2)C(=O)[O-],"ERROR,pcu",0,mof_unit_26919
