,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,"COC(=C([CH]C(=O)[O-])OC)[CH]C(=O)[O-].COC(=NOC)C(=NOC)OC.COc1c2cc(C(=O)[O-])c(c3c2c2c(c1OC)c(OC)c(cc2c(c3OC)OC)C(=O)[O-])OC.[Zn][Zn] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_476",Zn.HARDSSXKXSUFEX.JHOOSPDNVYJGMZ.LTCCZPIMAYTLCY.MOFkey-v1.ERROR,['[Zn][Zn]'],"['COC(=C([CH]C(=O)[O-])OC)[CH]C(=O)[O-]', 'COC(=NOC)C(=NOC)OC', 'COc1c2cc(C(=O)[O-])c(c3c2c2c(c1OC)c(OC)c(cc2c(c3OC)OC)C(=O)[O-])OC']",COC(=C([CH]C(=O)[O-])OC)[CH]C(=O)[O-].COC(=NOC)C(=NOC)OC.COc1c2cc(C(=O)[O-])c(c3c2c2c(c1OC)c(OC)c(cc2c(c3OC)OC)C(=O)[O-])OC.[Zn][Zn],"ERROR,pcu",0,mof_unit_pretest_476
1,"Clc1c(ccc(c1F)C(=O)[O-])c1nnc(nn1)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].Clc1cc2nc(Cl)c(nc2cc1F)Cl.[Cu][Cu].[O-]C(=O)c1c(Cl)c(Cl)c(c2c1ccc(c2Cl)Cl)C(=O)[O-] MOFid-v1.rna,pcu.cat0;mof_unit_pretest_477",Ni.DQGKUJIYIIVPMM.ORSUYTVHZFQYKU.XPIGSYLRQVFUQI.MOFkey-v1.rna,['[Cu][Cu]'],"['Clc1c(ccc(c1F)C(=O)[O-])c1nnc(nn1)c1c(F)c(F)c(c(c1F)F)C(=O)[O-]', 'Clc1cc2nc(Cl)c(nc2cc1F)Cl', '[O-]C(=O)c1c(Cl)c(Cl)c(c2c1ccc(c2Cl)Cl)C(=O)[O-]']",Clc1c(ccc(c1F)C(=O)[O-])c1nnc(nn1)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].Clc1cc2nc(Cl)c(nc2cc1F)Cl.[Cu][Cu].[O-]C(=O)c1c(Cl)c(Cl)c(c2c1ccc(c2Cl)Cl)C(=O)[O-],"rna,pcu",0,mof_unit_pretest_477
2,"CC(=CC(=O)[O-])C(=CC(=O)[O-])C.CN=CC=NC.[Cu][Cu].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.rna,pcu.cat0;mof_unit_pretest_478",Zn.HARDSSXKXSUFEX.JHOOSPDNVYJGMZ.LTCCZPIMAYTLCY.MOFkey-v1.rna,['[Cu][Cu]'],"['CC(=CC(=O)[O-])C(=CC(=O)[O-])C', 'CN=CC=NC', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]']",CC(=CC(=O)[O-])C(=CC(=O)[O-])C.CN=CC=NC.[Cu][Cu].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-],"rna,pcu",0,mof_unit_pretest_478
3,"[O-]C(=O)C12C3C4C1(O)C1(C2(C3(C41C(=O)[O-])O)O)O.[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])N)O)N.[O-]C(=O)c1c(O)c2cc(O)c3c4c2c(c1O)c(O)c(c4c(c(c3O)C(=O)[O-])O)O.[O-]C(=O)c1cc2ccc3c4c2c(c1O)ccc4c(c(c3O)C(=O)[O-])O.[O].[V] MOFid-v1.rna,pcu.cat0;mof_unit_pretest_479",Ni.DQGKUJIYIIVPMM.ORSUYTVHZFQYKU.XPIGSYLRQVFUQI.MOFkey-v1.rna,"['[O]', '[V]']","['[O-]C(=O)C12C3C4C1(O)C1(C2(C3(C41C(=O)[O-])O)O)O', '[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])N)O)N', '[O-]C(=O)c1c(O)c2cc(O)c3c4c2c(c1O)c(O)c(c4c(c(c3O)C(=O)[O-])O)O', '[O-]C(=O)c1cc2ccc3c4c2c(c1O)ccc4c(c(c3O)C(=O)[O-])O']",[O-]C(=O)C12C3C4C1(O)C1(C2(C3(C41C(=O)[O-])O)O)O.[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])N)O)N.[O-]C(=O)c1c(O)c2cc(O)c3c4c2c(c1O)c(O)c(c4c(c(c3O)C(=O)[O-])O)O.[O-]C(=O)c1cc2ccc3c4c2c(c1O)ccc4c(c(c3O)C(=O)[O-])O.[O].[V],"rna,pcu",0,mof_unit_pretest_479
4,"OC(=O)c1nc(C(=O)O)c(nc1C(=O)O)C(=O)O.[Cu][Cu].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)[O-] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_480",Zn.HARDSSXKXSUFEX.JHOOSPDNVYJGMZ.LTCCZPIMAYTLCY.MOFkey-v1.ERROR,['[Cu][Cu]'],"['OC(=O)c1nc(C(=O)O)c(nc1C(=O)O)C(=O)O', '[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)[O-]']",OC(=O)c1nc(C(=O)O)c(nc1C(=O)O)C(=O)O.[Cu][Cu].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)[O-],"ERROR,pcu",0,mof_unit_pretest_480
5,"Brc1nc2CCc2nc1Br.O=Cc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2.[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-] MOFid-v1.rna,pcu.cat0;mof_unit_pretest_481",,['[Cu][Cu]'],"['Brc1nc2CCc2nc1Br', 'O=Cc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]']",Brc1nc2CCc2nc1Br.O=Cc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2.[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-],"rna,pcu",0,mof_unit_pretest_481
6,"OC(=O)c1cc2c(c(c1C(=O)O)C(=O)[O-])ccc1c2c(C(=O)O)c(cc1)C(=O)[O-].[O].[V] MOFid-v1.rna,pcu.cat0;mof_unit_pretest_482",Zn.HARDSSXKXSUFEX.JHOOSPDNVYJGMZ.LTCCZPIMAYTLCY.MOFkey-v1.rna,"['[O]', '[V]']",['OC(=O)c1cc2c(c(c1C(=O)O)C(=O)[O-])ccc1c2c(C(=O)O)c(cc1)C(=O)[O-]'],OC(=O)c1cc2c(c(c1C(=O)O)C(=O)[O-])ccc1c2c(C(=O)O)c(cc1)C(=O)[O-].[O].[V],"rna,pcu",0,mof_unit_pretest_482
7,"Nc1cc2c(C(=O)[O-])c3c(cc(cc3c(c2c(c1)N(=O)=O)C(=O)[O-])N)N(=O)=O.[O-]C(=O)C#CC(=O)[O-].[O].[V] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_483",Zn.MHABQSZLDKOJBR.QBNCHJOLGSOLLB.USZXDNVMPDEEBP.MOFkey-v1.ERROR,"['[O]', '[V]']","['Nc1cc2c(C(=O)[O-])c3c(cc(cc3c(c2c(c1)N(=O)=O)C(=O)[O-])N)N(=O)=O', '[O-]C(=O)C#CC(=O)[O-]']",Nc1cc2c(C(=O)[O-])c3c(cc(cc3c(c2c(c1)N(=O)=O)C(=O)[O-])N)N(=O)=O.[O-]C(=O)C#CC(=O)[O-].[O].[V],"ERROR,pcu",0,mof_unit_pretest_483
8,"Oc1cnc2c(c1)c1[CH]N=C([CH]c1c(c2O)O)O.[O-]C(=O)C12C3(Cl)C4(C2(C2(C1(C3(C42C(=O)[O-])O)Cl)O)Cl)O.[O-]C(=O)c1cc2c3c(Cl)cc(c(c3c(cc2c(c1Cl)Cl)Cl)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_484",,['[Zn][Zn]'],"['Oc1cnc2c(c1)c1[CH]N=C([CH]c1c(c2O)O)O', '[O-]C(=O)C12C3(Cl)C4(C2(C2(C1(C3(C42C(=O)[O-])O)Cl)O)Cl)O', '[O-]C(=O)c1cc2c3c(Cl)cc(c(c3c(cc2c(c1Cl)Cl)Cl)C(=O)[O-])Cl']",Oc1cnc2c(c1)c1[CH]N=C([CH]c1c(c2O)O)O.[O-]C(=O)C12C3(Cl)C4(C2(C2(C1(C3(C42C(=O)[O-])O)Cl)O)Cl)O.[O-]C(=O)c1cc2c3c(Cl)cc(c(c3c(cc2c(c1Cl)Cl)Cl)C(=O)[O-])Cl.[Zn][Zn],"ERROR,pcu",0,mof_unit_pretest_484
9,"[O-]C(=O)c1cc(c2c(c1)c1c(c(c2F)S([O])([O])O)c2cc(cc(c2c(c1S(O)([O])[O])F)S([O])(O)[O])C(=O)[O-])S([O])(O)[O].[O-]C(=O)c1cc(c2c(c1)c1c(c(c2F)S([O])([O])O)c2cc(cc(c2c(c1S([O])(O)[O])F)S([O])(O)[O])C(=O)[O-])S([O])(O)[O].[O]S(c1cc2ccncc2c2c1c1cnccc1cc2S([O])([O])O)(O)[O].[Zn][Zn] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_485",V.KYEXCNJYYMFDDZ.QCZHHNNWBYGXFO.ZNJCYWAFTSGMPR.ZQLQMWUEPOZQLR.MOFkey-v1.ERROR,['[Zn][Zn]'],"['[O-]C(=O)c1cc(c2c(c1)c1c(c(c2F)S([O])([O])O)c2cc(cc(c2c(c1S(O)([O])[O])F)S([O])(O)[O])C(=O)[O-])S([O])(O)[O]', '[O-]C(=O)c1cc(c2c(c1)c1c(c(c2F)S([O])([O])O)c2cc(cc(c2c(c1S([O])(O)[O])F)S([O])(O)[O])C(=O)[O-])S([O])(O)[O]', '[O]S(c1cc2ccncc2c2c1c1cnccc1cc2S([O])([O])O)(O)[O]']",[O-]C(=O)c1cc(c2c(c1)c1c(c(c2F)S([O])([O])O)c2cc(cc(c2c(c1S(O)([O])[O])F)S([O])(O)[O])C(=O)[O-])S([O])(O)[O].[O-]C(=O)c1cc(c2c(c1)c1c(c(c2F)S([O])([O])O)c2cc(cc(c2c(c1S([O])(O)[O])F)S([O])(O)[O])C(=O)[O-])S([O])(O)[O].[O]S(c1cc2ccncc2c2c1c1cnccc1cc2S([O])([O])O)(O)[O].[Zn][Zn],"ERROR,pcu",0,mof_unit_pretest_485
