,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,CCc1cnc(c2c1cncc2)O.[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn][Zn] MOFid-v1.bcu.cat0;mof_unit_pretest_651,V.LKCNZAJNSBGDOV.SLQOUHDWUFAQDS.MOFkey-v1.bcu,['[Zn][Zn]'],"['CCc1cnc(c2c1cncc2)O', '[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]']",CCc1cnc(c2c1cncc2)O.[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn][Zn],bcu,0,mof_unit_pretest_651
1,CCCOC(=C(C(=O)[O-])F)C=C(C(=O)[O-])F.CCCOC(=CC(=CC(=O)[O-])F)C(=O)[O-].CCCOc1c(F)c(OCCC)c(c2c1c1c(F)c(ccc1c(c2)F)C(=O)[O-])C(=O)[O-].CCCOc1cc2c(F)cc3c(c2c(c1C(=O)[O-])F)c(OCCC)c(c(c3C(=O)[O-])F)F.[O].[V] MOFid-v1.bcu.cat0;mof_unit_pretest_652,V.LKCNZAJNSBGDOV.SLQOUHDWUFAQDS.MOFkey-v1.bcu,"['[O]', '[V]']","['CCCOC(=C(C(=O)[O-])F)C=C(C(=O)[O-])F', 'CCCOC(=CC(=CC(=O)[O-])F)C(=O)[O-]', 'CCCOc1c(F)c(OCCC)c(c2c1c1c(F)c(ccc1c(c2)F)C(=O)[O-])C(=O)[O-]', 'CCCOc1cc2c(F)cc3c(c2c(c1C(=O)[O-])F)c(OCCC)c(c(c3C(=O)[O-])F)F']",CCCOC(=C(C(=O)[O-])F)C=C(C(=O)[O-])F.CCCOC(=CC(=CC(=O)[O-])F)C(=O)[O-].CCCOc1c(F)c(OCCC)c(c2c1c1c(F)c(ccc1c(c2)F)C(=O)[O-])C(=O)[O-].CCCOc1cc2c(F)cc3c(c2c(c1C(=O)[O-])F)c(OCCC)c(c(c3C(=O)[O-])F)F.[O].[V],bcu,0,mof_unit_pretest_652
2,CCOC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2)(I)OCC.CCOC1Cc2c1c(C(=O)[O-])c(c(c2C(=O)[O-])OCC)OCC.[Cu][Cu].c1cnc2c(n1)CC2 MOFid-v1.bcu.cat0;mof_unit_pretest_653,V.LKCNZAJNSBGDOV.SLQOUHDWUFAQDS.MOFkey-v1.bcu,['[Cu][Cu]'],"['CCOC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2)(I)OCC', 'CCOC1Cc2c1c(C(=O)[O-])c(c(c2C(=O)[O-])OCC)OCC', 'c1cnc2c(n1)CC2']",CCOC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2)(I)OCC.CCOC1Cc2c1c(C(=O)[O-])c(c(c2C(=O)[O-])OCC)OCC.[Cu][Cu].c1cnc2c(n1)CC2,bcu,0,mof_unit_pretest_653
3,[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2S([O])(O)[O])C(=O)[O-] MOFid-v1.bcu.cat0;mof_unit_pretest_654,V.LKCNZAJNSBGDOV.SLQOUHDWUFAQDS.MOFkey-v1.bcu,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2S([O])(O)[O])C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2S([O])(O)[O])C(=O)[O-],bcu,0,mof_unit_pretest_654
4,O=Cc1cc(C=Cc2cc(C=O)c(c(c2)C=O)C(=O)[O-])ccc1C(=O)[O-].O=Cc1cc(cc2c1ccc1c2cccc1C(=O)[O-])C(=O)[O-].O=Cc1ncc2c(c1)ccc1c2cc(C=O)cn1.[Cu][Cu] MOFid-v1.rna.cat0;mof_unit_pretest_655,Zn.KNJMUOPVIWNZHY.KQODMJRZZCHUIS.SDNNFAHZLIROLG.MOFkey-v1.rna,['[Cu][Cu]'],"['O=Cc1cc(C=Cc2cc(C=O)c(c(c2)C=O)C(=O)[O-])ccc1C(=O)[O-]', 'O=Cc1cc(cc2c1ccc1c2cccc1C(=O)[O-])C(=O)[O-]', 'O=Cc1ncc2c(c1)ccc1c2cc(C=O)cn1']",O=Cc1cc(C=Cc2cc(C=O)c(c(c2)C=O)C(=O)[O-])ccc1C(=O)[O-].O=Cc1cc(cc2c1ccc1c2cccc1C(=O)[O-])C(=O)[O-].O=Cc1ncc2c(c1)ccc1c2cc(C=O)cn1.[Cu][Cu],rna,0,mof_unit_pretest_655
5,"CCOC1(OCC)CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-].CCOC1=N[C](C=O)C(=C([C]1OCC)c1c(OCC)c(OCC)nc(c1OCC)C=O)OCC.[Zn][Zn] MOFid-v1.ERROR,bcu.cat0;mof_unit_pretest_656",Cr.HNFBTQYZUCEOLL.JLUXJGGUJQRQQI.QFNOLLHCYWPNGU.RLDHYMAGJBQNGE.RYFVKTNONYVZPO.UKNLMZBWWIAMTA.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CCOC1(OCC)CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-]', 'CCOC1=N[C](C=O)C(=C([C]1OCC)c1c(OCC)c(OCC)nc(c1OCC)C=O)OCC']",CCOC1(OCC)CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-].CCOC1=N[C](C=O)C(=C([C]1OCC)c1c(OCC)c(OCC)nc(c1OCC)C=O)OCC.[Zn][Zn],"ERROR,bcu",0,mof_unit_pretest_656
6,CCC1C(CC)C2(CCC1(CC2(F)CC)C(=O)[O-])C(=O)[O-].CCc1ccc2c(c1C(=O)[O-])c(F)cc1c2cc(cc1F)C(=O)[O-].CCc1ncc2c(c1)cc(c1c2cc(F)cn1)F.[Zn][Zn] MOFid-v1.bcu.cat0;mof_unit_pretest_657,V.LKCNZAJNSBGDOV.SLQOUHDWUFAQDS.MOFkey-v1.bcu,['[Zn][Zn]'],"['CCC1C(CC)C2(CCC1(CC2(F)CC)C(=O)[O-])C(=O)[O-]', 'CCc1ccc2c(c1C(=O)[O-])c(F)cc1c2cc(cc1F)C(=O)[O-]', 'CCc1ncc2c(c1)cc(c1c2cc(F)cn1)F']",CCC1C(CC)C2(CCC1(CC2(F)CC)C(=O)[O-])C(=O)[O-].CCc1ccc2c(c1C(=O)[O-])c(F)cc1c2cc(cc1F)C(=O)[O-].CCc1ncc2c(c1)cc(c1c2cc(F)cn1)F.[Zn][Zn],bcu,0,mof_unit_pretest_657
7,"[O-]C(=O)c1ccc(c(c1)N(=O)=O)C=Cc1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O.[O-]C(=O)c1ccc2c(c1)c1cc(cc(c1c(c2)N(=O)=O)C(=O)[O-])N(=O)=O.[O].[V] MOFid-v1.UNKNOWN,bcu.cat0;mof_unit_pretest_658",Zn.KNJMUOPVIWNZHY.KQODMJRZZCHUIS.SDNNFAHZLIROLG.MOFkey-v1.UNKNOWN,"['[O]', '[V]']","['[O-]C(=O)c1ccc(c(c1)N(=O)=O)C=Cc1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O', '[O-]C(=O)c1ccc2c(c1)c1cc(cc(c1c(c2)N(=O)=O)C(=O)[O-])N(=O)=O']",[O-]C(=O)c1ccc(c(c1)N(=O)=O)C=Cc1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O.[O-]C(=O)c1ccc2c(c1)c1cc(cc(c1c(c2)N(=O)=O)C(=O)[O-])N(=O)=O.[O].[V],"UNKNOWN,bcu",0,mof_unit_pretest_658
8,"CNC12N3C4C2N2C1C3C42NC.CNc1cc2C(=O)N(c3ccc(cc3)C(=O)[O-])C(=O)c3c2c2c1C(=O)N(c1ccc(cc1)C(=O)[O-])C(=O)c2cc3NC.[Cu][Cu].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-] MOFid-v1.bcu,rna.cat0;mof_unit_pretest_659",V.LKCNZAJNSBGDOV.SLQOUHDWUFAQDS.MOFkey-v1.bcu,['[Cu][Cu]'],"['CNC12N3C4C2N2C1C3C42NC', 'CNc1cc2C(=O)N(c3ccc(cc3)C(=O)[O-])C(=O)c3c2c2c1C(=O)N(c1ccc(cc1)C(=O)[O-])C(=O)c2cc3NC', '[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]']",CNC12N3C4C2N2C1C3C42NC.CNc1cc2C(=O)N(c3ccc(cc3)C(=O)[O-])C(=O)c3c2c2c1C(=O)N(c1ccc(cc1)C(=O)[O-])C(=O)c2cc3NC.[Cu][Cu].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-],"bcu,rna",0,mof_unit_pretest_659
9,Oc1cc(O)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(c(c1O)Br)Br.[O-]C(=O)C(=CC(=C(C(=O)[O-])Br)O)O.[O-]C(=O)C=C(C(=CC(=O)[O-])O)Br.[O-]C(=O)C=C(C=C(C(=O)[O-])O)Br.[O].[V] MOFid-v1.bcu.cat0;mof_unit_pretest_660,V.LKCNZAJNSBGDOV.SLQOUHDWUFAQDS.MOFkey-v1.bcu,"['[O]', '[V]']","['Oc1cc(O)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(c(c1O)Br)Br', '[O-]C(=O)C(=CC(=C(C(=O)[O-])Br)O)O', '[O-]C(=O)C=C(C(=CC(=O)[O-])O)Br', '[O-]C(=O)C=C(C=C(C(=O)[O-])O)Br']",Oc1cc(O)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(c(c1O)Br)Br.[O-]C(=O)C(=CC(=C(C(=O)[O-])Br)O)O.[O-]C(=O)C=C(C(=CC(=O)[O-])O)Br.[O-]C(=O)C=C(C=C(C(=O)[O-])O)Br.[O].[V],bcu,0,mof_unit_pretest_660
