,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,CCOC1C(OCC)C2(CCC1(CC2)C#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.rna.cat0;mof_unit_65101,V.GOOXBMRYAABKGY.LYWKDUFESJIZDN.RAOARSWZPFFTCC.XIRQOJOVEIVHKY.MOFkey-v1.rna,['[Zn][Zn]'],"['CCOC1C(OCC)C2(CCC1(CC2)C#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",CCOC1C(OCC)C2(CCC1(CC2)C#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn],rna,0,mof_unit_65101
1,N#CC1C(C)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2(C)C)(C#N)C#N)C#N)C.N#Cc1c(C#Cc2ccc(cc2)C(=O)[O-])c(C#N)c(c(c1C)C(=O)[O-])C.N#Cc1c(ccnc1C#N)C#Cc1ccnc(c1C#N)C#N.[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_65102,Cu.DBLMAEJZVKVSIX.GMFCZDUHXMDKHI.ZWVLLJRLYBSGNC.MOFkey-v1.ERROR,['[Zn][Zn]'],"['N#CC1C(C)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2(C)C)(C#N)C#N)C#N)C', 'N#Cc1c(C#Cc2ccc(cc2)C(=O)[O-])c(C#N)c(c(c1C)C(=O)[O-])C', 'N#Cc1c(ccnc1C#N)C#Cc1ccnc(c1C#N)C#N']",N#CC1C(C)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2(C)C)(C#N)C#N)C#N)C.N#Cc1c(C#Cc2ccc(cc2)C(=O)[O-])c(C#N)c(c(c1C)C(=O)[O-])C.N#Cc1c(ccnc1C#N)C#Cc1ccnc(c1C#N)C#N.[Zn][Zn],ERROR,0,mof_unit_65102
2,Cc1cc(C)c(c(c1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccc(cc1C(=O)O)C(=O)O)C(=O)O.OC(=O)c1c(cc(c(c1C)C(=O)[O-])C)C(=O)[O-].OC(=O)c1cc(cc(c1C(=O)[O-])C)C(=O)[O-].[Cu][Cu].[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)C)C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_65103,Cu.DBLMAEJZVKVSIX.GMFCZDUHXMDKHI.ZWVLLJRLYBSGNC.MOFkey-v1.ERROR,['[Cu][Cu]'],"['Cc1cc(C)c(c(c1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccc(cc1C(=O)O)C(=O)O)C(=O)O', 'OC(=O)c1c(cc(c(c1C)C(=O)[O-])C)C(=O)[O-]', 'OC(=O)c1cc(cc(c1C(=O)[O-])C)C(=O)[O-]', '[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)C)C(=O)[O-]']",Cc1cc(C)c(c(c1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccc(cc1C(=O)O)C(=O)O)C(=O)O.OC(=O)c1c(cc(c(c1C)C(=O)[O-])C)C(=O)[O-].OC(=O)c1cc(cc(c1C(=O)[O-])C)C(=O)[O-].[Cu][Cu].[O-]C(=O)c1cc(C)c(cc1C)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)C)C(=O)[O-],ERROR,0,mof_unit_65103
3,CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2.CCCc1ccccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_65104,Cu.DBLMAEJZVKVSIX.GMFCZDUHXMDKHI.ZWVLLJRLYBSGNC.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2', 'CCCc1ccccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]']",CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2.CCCc1ccccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-],ERROR,0,mof_unit_65104
4,[Cu][Cu].[O-]C(=O)C#CC12CCC(CC1)(C(C2)C)C#CC(=O)[O-].[O-]C(=O)C#Cc1cc(C(=O)O)c(cc1C)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)C(=O)O)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_65105,Cu.DBLMAEJZVKVSIX.GMFCZDUHXMDKHI.ZWVLLJRLYBSGNC.MOFkey-v1.ERROR,['[Cu][Cu]'],"['[O-]C(=O)C#CC12CCC(CC1)(C(C2)C)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1cc(C(=O)O)c(cc1C)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1)C(=O)O)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]']",[Cu][Cu].[O-]C(=O)C#CC12CCC(CC1)(C(C2)C)C#CC(=O)[O-].[O-]C(=O)C#Cc1cc(C(=O)O)c(cc1C)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)C(=O)O)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-],ERROR,0,mof_unit_65105
5,"COC12C3(C)C4(C2(C2(C1(C3(C42)C#CC(=O)[O-])C)C)C#CC(=O)[O-])C.[O-]C(=O)C#CC(=O)[O-].[Zn][Zn] MOFid-v1.nbo,pcu.cat0;mof_unit_65106",V.GOOXBMRYAABKGY.LYWKDUFESJIZDN.RAOARSWZPFFTCC.XIRQOJOVEIVHKY.MOFkey-v1.nbo,['[Zn][Zn]'],"['COC12C3(C)C4(C2(C2(C1(C3(C42)C#CC(=O)[O-])C)C)C#CC(=O)[O-])C', '[O-]C(=O)C#CC(=O)[O-]']",COC12C3(C)C4(C2(C2(C1(C3(C42)C#CC(=O)[O-])C)C)C#CC(=O)[O-])C.[O-]C(=O)C#CC(=O)[O-].[Zn][Zn],"nbo,pcu",0,mof_unit_65106
6,CCCCCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])N1C(=O)c2ccc3c4c2c(C1=O)c(Br)cc4C(=O)N(C3=O)c1cc(cc(c1Br)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].CCCCCOP(=O)(c1cc2c(c(c1)P(=O)(OCC)[O])cc(cc2P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba] MOFid-v1.nbo.cat0;mof_unit_65107,Cu.DBLMAEJZVKVSIX.GMFCZDUHXMDKHI.ZWVLLJRLYBSGNC.MOFkey-v1.nbo,['[Ba]'],"['CCCCCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])N1C(=O)c2ccc3c4c2c(C1=O)c(Br)cc4C(=O)N(C3=O)c1cc(cc(c1Br)P(=O)(OCC)[O])P(=O)(OCC)[O])[O]', 'CCCCCOP(=O)(c1cc2c(c(c1)P(=O)(OCC)[O])cc(cc2P(=O)(OCC)[O])P(=O)(OCC)[O])[O]']",CCCCCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])N1C(=O)c2ccc3c4c2c(C1=O)c(Br)cc4C(=O)N(C3=O)c1cc(cc(c1Br)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].CCCCCOP(=O)(c1cc2c(c(c1)P(=O)(OCC)[O])cc(cc2P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba],nbo,0,mof_unit_65107
7,"CCc1cc(cc(c1C1=N[N]C(=N[N]1)c1c(CC)cc(cc1CC)C(=O)[O-])CC)C(=O)[O-].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.rna,pcu.cat0;mof_unit_65108",V.GOOXBMRYAABKGY.LYWKDUFESJIZDN.RAOARSWZPFFTCC.XIRQOJOVEIVHKY.MOFkey-v1.rna,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCc1cc(cc(c1C1=N[N]C(=N[N]1)c1c(CC)cc(cc1CC)C(=O)[O-])CC)C(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]']",CCc1cc(cc(c1C1=N[N]C(=N[N]1)c1c(CC)cc(cc1CC)C(=O)[O-])CC)C(=O)[O-].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],"rna,pcu",0,mof_unit_65108
8,[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])I)S(O)([O])[O])I)S([O])([O])O.[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])I)I.[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])I)I.[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pts.cat0;mof_unit_65109,Ni.CHNJOLOTLCRFFZ.GAUYJMIQWOAYBW.MTANPQCGNFJFSK.WCLHIRMSTMTCLS.MOFkey-v1.pts,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])I)S(O)([O])[O])I)S([O])([O])O', '[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])I)I', '[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])I)I', '[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]']",[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])I)S(O)([O])[O])I)S([O])([O])O.[O-]C(=O)C#CC12C3C4C2(C2C1C3(C42C#CC(=O)[O-])I)I.[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])I)I.[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],pts,0,mof_unit_65109
9,O=CC12C3C4C1(C(=O)[O-])C1(C2(C3(C41F)C(=O)[O-])C=O)C=O.O=CC1C(C=O)C2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2F.O=CC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2(F)C=O)C=O.O=CC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2F.[O-]C(=O)C#CC12CCC(CC1)(C(C2)F)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])F.[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_65110,Cu.DBLMAEJZVKVSIX.GMFCZDUHXMDKHI.ZWVLLJRLYBSGNC.MOFkey-v1.ERROR,['[Zn][Zn]'],"['O=CC12C3C4C1(C(=O)[O-])C1(C2(C3(C41F)C(=O)[O-])C=O)C=O', 'O=CC1C(C=O)C2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2F', 'O=CC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2(F)C=O)C=O', 'O=CC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2F', '[O-]C(=O)C#CC12CCC(CC1)(C(C2)F)C#CC(=O)[O-]', '[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])F']",O=CC12C3C4C1(C(=O)[O-])C1(C2(C3(C41F)C(=O)[O-])C=O)C=O.O=CC1C(C=O)C2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2F.O=CC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2(F)C=O)C=O.O=CC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2F.[O-]C(=O)C#CC12CCC(CC1)(C(C2)F)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])F.[Zn][Zn],ERROR,0,mof_unit_65110
