,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,"CCOC(=CC(=O)[O-])C=CC(=O)[O-].OC(=O)C1C(C(=O)O)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])C(=O)O)C(=O)O.OC(=O)C1c2nccnc2C1C(=O)O.[Zn][Zn] MOFid-v1.acs,UNKNOWN.cat0;mof_unit_1",Zn.CIMKXBBHBGQQOW.ZBCFXGUUQLEBKS.ZCKUWEHNUIUUPQ.MOFkey-v1.acs,['[Zn][Zn]'],"['CCOC(=CC(=O)[O-])C=CC(=O)[O-]', 'OC(=O)C1C(C(=O)O)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])C(=O)O)C(=O)O', 'OC(=O)C1c2nccnc2C1C(=O)O']",CCOC(=CC(=O)[O-])C=CC(=O)[O-].OC(=O)C1C(C(=O)O)c2c1c(C(=O)[O-])c(c(c2C(=O)[O-])C(=O)O)C(=O)O.OC(=O)C1c2nccnc2C1C(=O)O.[Zn][Zn],"acs,UNKNOWN",0,mof_unit_1
1,"CNc1c(C(=O)[O-])c(O)c(c2c1c(O)c(O)c(c2NC)C(=O)[O-])O.CNc1c(NC)ncc2c1cnc(c2NC)NC.CNc1cc(c(c(c1C(=O)[O-])NC)NC)N1C(=O)c2ccc3c4c2c(C1=O)c(O)c(c4c1c2c3c(NC)c(O)c3c2c(cc1)C(=O)N(C3=O)c1cc(NC)c(c(c1NC)NC)C(=O)[O-])NC.[Zn][Zn] MOFid-v1.acs,UNKNOWN.cat0;mof_unit_10",V.YDERONAPXSKZSF.ZBSPJBIVKXBAHA.MOFkey-v1.acs,['[Zn][Zn]'],"['CNc1c(C(=O)[O-])c(O)c(c2c1c(O)c(O)c(c2NC)C(=O)[O-])O', 'CNc1c(NC)ncc2c1cnc(c2NC)NC', 'CNc1cc(c(c(c1C(=O)[O-])NC)NC)N1C(=O)c2ccc3c4c2c(C1=O)c(O)c(c4c1c2c3c(NC)c(O)c3c2c(cc1)C(=O)N(C3=O)c1cc(NC)c(c(c1NC)NC)C(=O)[O-])NC']",CNc1c(C(=O)[O-])c(O)c(c2c1c(O)c(O)c(c2NC)C(=O)[O-])O.CNc1c(NC)ncc2c1cnc(c2NC)NC.CNc1cc(c(c(c1C(=O)[O-])NC)NC)N1C(=O)c2ccc3c4c2c(C1=O)c(O)c(c4c1c2c3c(NC)c(O)c3c2c(cc1)C(=O)N(C3=O)c1cc(NC)c(c(c1NC)NC)C(=O)[O-])NC.[Zn][Zn],"acs,UNKNOWN",0,mof_unit_10
2,[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1c2c(F)cccc2c(c2c1cccc2F)C(=O)[O-].[O].[V] MOFid-v1.pcu.cat0;mof_unit_100,Cu.FGXDGBRSRHCXEV.SUWUPUWPGJRZAT.YNVMLMCVBODUNM.MOFkey-v1.pcu,"['[O]', '[V]']","['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1c2c(F)cccc2c(c2c1cccc2F)C(=O)[O-]']",[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1c2c(F)cccc2c(c2c1cccc2F)C(=O)[O-].[O].[V],pcu,0,mof_unit_100
3,Oc1ccc(c(c1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1)Cl.[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1ccc(c(c1Cl)O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.pcu.cat0;mof_unit_101,V.FYANYGCKJFQFNO.TXXHDPDFNKHHGW.MOFkey-v1.pcu,['[Cr][O]([Cr])[Cr]'],"['Oc1ccc(c(c1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1)Cl', '[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1Cl)O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",Oc1ccc(c(c1)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1)Cl.[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1ccc(c(c1Cl)O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-],pcu,0,mof_unit_101
4,CCCOc1c(I)c(cc2c1ccc1c2ccc2c1cc(C(=O)[O-])c(c2OCCC)I)C(=O)[O-].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[Zn][Zn].n1ccc2c(c1)c1ccc3c(c1cc2)cncc3 MOFid-v1.bcu.cat0;mof_unit_102,Zn.HAHASQAKYSVXBE.IVJUZMMDNGGIGL.RAABOESOVLLHRU.MOFkey-v1.bcu,['[Zn][Zn]'],"['CCCOc1c(I)c(cc2c1ccc1c2ccc2c1cc(C(=O)[O-])c(c2OCCC)I)C(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]', 'n1ccc2c(c1)c1ccc3c(c1cc2)cncc3']",CCCOc1c(I)c(cc2c1ccc1c2ccc2c1cc(C(=O)[O-])c(c2OCCC)I)C(=O)[O-].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[Zn][Zn].n1ccc2c(c1)c1ccc3c(c1cc2)cncc3,bcu,0,mof_unit_102
5,N#Cc1c(Cl)c2c(C#N)cc(cc2c2c1c1cc(cc(c1c(c2C#N)Cl)C#N)C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC#CC(=O)[O-].[O].[V] MOFid-v1.pcu.cat0;mof_unit_103,Zn.PZESQXMXHBMCBG.VPNHZAKITSXAFU.YINRQVQSOGUXEW.MOFkey-v1.pcu,"['[O]', '[V]']","['N#Cc1c(Cl)c2c(C#N)cc(cc2c2c1c1cc(cc(c1c(c2C#N)Cl)C#N)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]']",N#Cc1c(Cl)c2c(C#N)cc(cc2c2c1c1cc(cc(c1c(c2C#N)Cl)C#N)C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC#CC(=O)[O-].[O].[V],pcu,0,mof_unit_103
6,Brc1cnc2c(n1)C(C2Cl)Br.[Cu][Cu].[O-]C(=O)c1c(Cl)c(Br)c(c2c1ccc(c2Cl)Cl)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-] MOFid-v1.pcu.cat0;mof_unit_104,V.PQVSLQZLAXJGPF.USZXDNVMPDEEBP.MOFkey-v1.pcu,['[Cu][Cu]'],"['Brc1cnc2c(n1)C(C2Cl)Br', '[O-]C(=O)c1c(Cl)c(Br)c(c2c1ccc(c2Cl)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]']",Brc1cnc2c(n1)C(C2Cl)Br.[Cu][Cu].[O-]C(=O)c1c(Cl)c(Br)c(c2c1ccc(c2Cl)Cl)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-],pcu,0,mof_unit_104
7,CCOC12C3C4(C2(C2C1(C3(C42OCC)OC)C(=O)[O-])OC)C(=O)[O-].N=CC=N.[O-]C(=O)C=CC=CC(=O)[O-].[Zn][Zn] MOFid-v1.bcu.cat0;mof_unit_105,Cu.HEFNMWCRRCOBSN.JFKXMJUMOJJTCQ.WHRLZZVMUMDTKW.MOFkey-v1.bcu,['[Zn][Zn]'],"['CCOC12C3C4(C2(C2C1(C3(C42OCC)OC)C(=O)[O-])OC)C(=O)[O-]', 'N=CC=N', '[O-]C(=O)C=CC=CC(=O)[O-]']",CCOC12C3C4(C2(C2C1(C3(C42OCC)OC)C(=O)[O-])OC)C(=O)[O-].N=CC=N.[O-]C(=O)C=CC=CC(=O)[O-].[Zn][Zn],bcu,0,mof_unit_105
8,[Cr][O]([Cr])[Cr].[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1Cl)cc(c4c(c(c3)C(=O)[O-])Cl)Cl.[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4c(c(c3)C(=O)[O-])F)Cl.[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4c(c(c3)C(=O)[O-])F MOFid-v1.bcu.cat0;mof_unit_106,Zn.HAHASQAKYSVXBE.IVJUZMMDNGGIGL.RAABOESOVLLHRU.MOFkey-v1.bcu,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]', '[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1Cl)cc(c4c(c(c3)C(=O)[O-])Cl)Cl', '[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4c(c(c3)C(=O)[O-])F)Cl', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4c(c(c3)C(=O)[O-])F']",[Cr][O]([Cr])[Cr].[O-]C(=O)C#Cc1ccc(c(c1)Cl)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)F)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1Cl)cc(c4c(c(c3)C(=O)[O-])Cl)Cl.[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4c(c(c3)C(=O)[O-])F)Cl.[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4c(c(c3)C(=O)[O-])F,bcu,0,mof_unit_106
9,FC(=CC=C(C(=O)[O-])F)C(=O)[O-].N=CC=N.[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[Zn][Zn] MOFid-v1.bcu.cat0;mof_unit_107,Zn.IJGRMHOSHXDMSA.OCYYKWUZHYCBBT.YTIVTFGABIZHHX.MOFkey-v1.bcu,['[Zn][Zn]'],"['FC(=CC=C(C(=O)[O-])F)C(=O)[O-]', 'N=CC=N', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-]']",FC(=CC=C(C(=O)[O-])F)C(=O)[O-].N=CC=N.[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[Zn][Zn],bcu,0,mof_unit_107
