,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,"CCC12C3C4C2(C2C1C3(C42CC)C(=O)[O-])C(=O)[O-].CCCOc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OCCC.[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.ERROR,nbo.cat0;mof_unit_pretest_1776",Zn.KVOACUMJSXEJQT.NEQFBGHQPUXOFH.MOFkey-v1.ERROR,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCC12C3C4C2(C2C1C3(C42CC)C(=O)[O-])C(=O)[O-]', 'CCCOc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OCCC', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]']",CCC12C3C4C2(C2C1C3(C42CC)C(=O)[O-])C(=O)[O-].CCCOc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OCCC.[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],"ERROR,nbo",0,mof_unit_pretest_1776
1,O=CC12C3C4C2(C2C1C3(C42C=O)C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.ERROR.cat0;mof_unit_pretest_1777,Zn.KVOACUMJSXEJQT.NEQFBGHQPUXOFH.MOFkey-v1.ERROR,['[Zn][O]([Zn])([Zn])[Zn]'],"['O=CC12C3C4C2(C2C1C3(C42C=O)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]', '[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]']",O=CC12C3C4C2(C2C1C3(C42C=O)C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],ERROR,0,mof_unit_pretest_1777
2,[Cu][Cu].[O-]C(=O)C#Cc1c(N)c(N)c(c(c1N)N)C#CC(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_pretest_1778,Zn.KVOACUMJSXEJQT.NEQFBGHQPUXOFH.MOFkey-v1.ERROR,['[Cu][Cu]'],['[O-]C(=O)C#Cc1c(N)c(N)c(c(c1N)N)C#CC(=O)[O-]'],[Cu][Cu].[O-]C(=O)C#Cc1c(N)c(N)c(c(c1N)N)C#CC(=O)[O-],ERROR,0,mof_unit_pretest_1778
3,CCC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2)CC.[O-]C(=O)C#CC#CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_pretest_1779,Zn.KVOACUMJSXEJQT.NEQFBGHQPUXOFH.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CCC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2)CC', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",CCC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2)CC.[O-]C(=O)C#CC#CC#CC(=O)[O-].[Zn][Zn],ERROR,0,mof_unit_pretest_1779
4,"CCCc1cc(cc(c1C(=O)[O-])CCC)C(=O)[O-].[Cu][Cu].[O-]C(=O)c1c(I)cc(cc1I)C#Cc1cc(I)c(c(c1)I)C(=O)[O-] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_1780",Zn.KVOACUMJSXEJQT.NEQFBGHQPUXOFH.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CCCc1cc(cc(c1C(=O)[O-])CCC)C(=O)[O-]', '[O-]C(=O)c1c(I)cc(cc1I)C#Cc1cc(I)c(c(c1)I)C(=O)[O-]']",CCCc1cc(cc(c1C(=O)[O-])CCC)C(=O)[O-].[Cu][Cu].[O-]C(=O)c1c(I)cc(cc1I)C#Cc1cc(I)c(c(c1)I)C(=O)[O-],"ERROR,pcu",0,mof_unit_pretest_1780
5,"N#CC(=C(C(=CC(=O)[O-])Cl)Cl)C(=O)[O-].N#Cc1cc2c(C(=O)[O-])c3c(Cl)c(C#N)c(c(c3c(c2c(c1Cl)C#N)C(=O)[O-])Cl)Cl.[O-]C(=O)C=CC(=C(C(=O)[O-])Cl)Cl.[O-]C(=O)C=CC=C(C(=O)[O-])Cl.[O-]C(=O)C=CC=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.ERROR,nbo.cat0;mof_unit_pretest_1781",Zn.KVOACUMJSXEJQT.NEQFBGHQPUXOFH.MOFkey-v1.ERROR,['[Zn][O]([Zn])([Zn])[Zn]'],"['N#CC(=C(C(=CC(=O)[O-])Cl)Cl)C(=O)[O-]', 'N#Cc1cc2c(C(=O)[O-])c3c(Cl)c(C#N)c(c(c3c(c2c(c1Cl)C#N)C(=O)[O-])Cl)Cl', '[O-]C(=O)C=CC(=C(C(=O)[O-])Cl)Cl', '[O-]C(=O)C=CC=C(C(=O)[O-])Cl', '[O-]C(=O)C=CC=CC(=O)[O-]']",N#CC(=C(C(=CC(=O)[O-])Cl)Cl)C(=O)[O-].N#Cc1cc2c(C(=O)[O-])c3c(Cl)c(C#N)c(c(c3c(c2c(c1Cl)C#N)C(=O)[O-])Cl)Cl.[O-]C(=O)C=CC(=C(C(=O)[O-])Cl)Cl.[O-]C(=O)C=CC=C(C(=O)[O-])Cl.[O-]C(=O)C=CC=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],"ERROR,nbo",0,mof_unit_pretest_1781
6,Fc1cc(cc(c1c1c(cc(cc1c1ccccc1)C(=O)[O-])c1ccccc1)F)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_pretest_1782,Zn.KVOACUMJSXEJQT.NEQFBGHQPUXOFH.MOFkey-v1.ERROR,['[Cu][Cu]'],"['Fc1cc(cc(c1c1c(cc(cc1c1ccccc1)C(=O)[O-])c1ccccc1)F)c1c(F)c(F)c(c(c1F)F)C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]']",Fc1cc(cc(c1c1c(cc(cc1c1ccccc1)C(=O)[O-])c1ccccc1)F)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC(=O)[O-],ERROR,0,mof_unit_pretest_1782
7,[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)c1cc(C(=O)O)c(c2c1CC2C(=O)O)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_pretest_1783,Zn.KVOACUMJSXEJQT.NEQFBGHQPUXOFH.MOFkey-v1.ERROR,['[Zn][Zn]'],"['[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]', '[O-]C(=O)c1cc(C(=O)O)c(c2c1CC2C(=O)O)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]']",[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)c1cc(C(=O)O)c(c2c1CC2C(=O)O)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[Zn][Zn],ERROR,0,mof_unit_pretest_1783
8,"[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Br)Br)Br.[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])Br.[O].[V] MOFid-v1.ERROR,nbo.cat0;mof_unit_pretest_1784",Zn.CMIOIIMFFJKLKN.IVHBREJLPGXBAS.MOFkey-v1.ERROR,"['[O]', '[V]']","['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Br)Br)Br', '[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])Br']",[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Br)Br)Br.[O-]C(=O)C12C3C4C2C2(C1C3C42C(=O)[O-])Br.[O].[V],"ERROR,nbo",0,mof_unit_pretest_1784
9,"OC(=O)c1cc(cc(c1C(=O)[O-])C(=O)O)C(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-] MOFid-v1.ERROR,nbo.cat0;mof_unit_pretest_1785",Zn.KVOACUMJSXEJQT.NEQFBGHQPUXOFH.MOFkey-v1.ERROR,['[Cu][Cu]'],"['OC(=O)c1cc(cc(c1C(=O)[O-])C(=O)O)C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",OC(=O)c1cc(cc(c1C(=O)[O-])C(=O)O)C(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC#CC#CC(=O)[O-],"ERROR,nbo",0,mof_unit_pretest_1785
10,"N#Cc1c(C#N)c(C(=O)[O-])c2c(c1C(=O)[O-])c(C#N)c(cc2Br)Br.N#Cc1cc2c(C(=O)[O-])c(Br)c(c(c2c(c1Br)Br)C(=O)[O-])Br.[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1c(Br)cc(c2c1cc(Br)c(c2Br)Br)C(=O)[O-] MOFid-v1.ERROR,nbo.cat0;mof_unit_pretest_1786",Zn.KVOACUMJSXEJQT.NEQFBGHQPUXOFH.MOFkey-v1.ERROR,['[Cr][O]([Cr])[Cr]'],"['N#Cc1c(C#N)c(C(=O)[O-])c2c(c1C(=O)[O-])c(C#N)c(cc2Br)Br', 'N#Cc1cc2c(C(=O)[O-])c(Br)c(c(c2c(c1Br)Br)C(=O)[O-])Br', '[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1c(Br)cc(c2c1cc(Br)c(c2Br)Br)C(=O)[O-]']",N#Cc1c(C#N)c(C(=O)[O-])c2c(c1C(=O)[O-])c(C#N)c(cc2Br)Br.N#Cc1cc2c(C(=O)[O-])c(Br)c(c(c2c(c1Br)Br)C(=O)[O-])Br.[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1c(Br)cc(c2c1cc(Br)c(c2Br)Br)C(=O)[O-],"ERROR,nbo",0,mof_unit_pretest_1786
11,CCCCOP(=O)([C]1C=C(C=C([CH]1)P(=O)(OCC)[O])c1nnc(nn1)c1cc(cc(c1)P(=O)(OCCCC)[O])P(=O)(OCC)[O])[O].CCOP(=O)(c1cc(c2c3c1ccc1c3c(cc2)c(c(c1P(=O)(OCC)[O])CC)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba] MOFid-v1.ERROR.cat0;mof_unit_pretest_1787,Zn.KVOACUMJSXEJQT.NEQFBGHQPUXOFH.MOFkey-v1.ERROR,['[Ba]'],"['CCCCOP(=O)([C]1C=C(C=C([CH]1)P(=O)(OCC)[O])c1nnc(nn1)c1cc(cc(c1)P(=O)(OCCCC)[O])P(=O)(OCC)[O])[O]', 'CCOP(=O)(c1cc(c2c3c1ccc1c3c(cc2)c(c(c1P(=O)(OCC)[O])CC)P(=O)(OCC)[O])P(=O)(OCC)[O])[O]']",CCCCOP(=O)([C]1C=C(C=C([CH]1)P(=O)(OCC)[O])c1nnc(nn1)c1cc(cc(c1)P(=O)(OCCCC)[O])P(=O)(OCC)[O])[O].CCOP(=O)(c1cc(c2c3c1ccc1c3c(cc2)c(c(c1P(=O)(OCC)[O])CC)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba],ERROR,0,mof_unit_pretest_1787
12,"O=Cc1c(C2=N[N]C(=N[N]2)c2c(C=O)c(C=O)c(c(c2C=O)C=O)C(=O)[O-])c(C=O)c(c(c1C=O)C(=O)[O-])C=O.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.ERROR,nbo.cat0;mof_unit_pretest_1788",Zn.KVOACUMJSXEJQT.NEQFBGHQPUXOFH.MOFkey-v1.ERROR,['[Zn][O]([Zn])([Zn])[Zn]'],"['O=Cc1c(C2=N[N]C(=N[N]2)c2c(C=O)c(C=O)c(c(c2C=O)C=O)C(=O)[O-])c(C=O)c(c(c1C=O)C(=O)[O-])C=O', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",O=Cc1c(C2=N[N]C(=N[N]2)c2c(C=O)c(C=O)c(c(c2C=O)C=O)C(=O)[O-])c(C=O)c(c(c1C=O)C(=O)[O-])C=O.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],"ERROR,nbo",0,mof_unit_pretest_1788
13,"COC1C(OC)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2(OC)OC)(OC)OC)OC)OC.N#CC#CC#N.[O-]C(=O)C#CC#CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.ERROR,nbo.cat0;mof_unit_pretest_1789",Zn.KKEYFWRCBNTPAC.YWEGDLFIZOGPEK.MOFkey-v1.ERROR,['[Zn][Zn]'],"['COC1C(OC)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2(OC)OC)(OC)OC)OC)OC', 'N#CC#CC#N', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",COC1C(OC)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2(OC)OC)(OC)OC)OC)OC.N#CC#CC#N.[O-]C(=O)C#CC#CC#CC(=O)[O-].[Zn][Zn],"ERROR,nbo",0,mof_unit_pretest_1789
