,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,Brc1cc2cc(C3=C[N]N=C3)c(cc2cc1C1=C[N]N=C1)Br.Brc1cc2cc(C3=C[N]N=C3)c(cc2cc1[C]1C=NN=C1)Br.Brc1cc2cc([C]3C=NN=C3)c(cc2cc1[C]1C=NN=C1)Br.N1=C[C](C=N1)C12C3C4C2C2C1C3C42C1=C[N]N=C1.[Ni] MOFid-v1.bcu.cat0;mof_unit_57289,Cu.OTBGZFZPNQVLLL.USZXDNVMPDEEBP.MOFkey-v1.bcu,['[Ni]'],"['Brc1cc2cc(C3=C[N]N=C3)c(cc2cc1C1=C[N]N=C1)Br', 'Brc1cc2cc(C3=C[N]N=C3)c(cc2cc1[C]1C=NN=C1)Br', 'Brc1cc2cc([C]3C=NN=C3)c(cc2cc1[C]1C=NN=C1)Br', 'N1=C[C](C=N1)C12C3C4C2C2C1C3C42C1=C[N]N=C1']",Brc1cc2cc(C3=C[N]N=C3)c(cc2cc1C1=C[N]N=C1)Br.Brc1cc2cc(C3=C[N]N=C3)c(cc2cc1[C]1C=NN=C1)Br.Brc1cc2cc([C]3C=NN=C3)c(cc2cc1[C]1C=NN=C1)Br.N1=C[C](C=N1)C12C3C4C2C2C1C3C42C1=C[N]N=C1.[Ni],bcu,0,mof_unit_57289
1,"[Cu][Cu].[O-]C(=O)c1cc(Cl)c(cc1Cl)C(=O)[O-].[O-]C(=O)c1cc(c(cc1c1cc(Cl)c(cc1Cl)Cl)C(=O)[O-])c1cc(Cl)c(cc1Cl)Cl.n1ccncc1 MOFid-v1.ERROR,pcu.cat0;mof_unit_57290",Zn.CQAHGDYUTJBSTP.NNZKXWKGKKLZQF.SBIHZDUATVMCQW.MOFkey-v1.ERROR,['[Cu][Cu]'],"['[O-]C(=O)c1cc(Cl)c(cc1Cl)C(=O)[O-]', '[O-]C(=O)c1cc(c(cc1c1cc(Cl)c(cc1Cl)Cl)C(=O)[O-])c1cc(Cl)c(cc1Cl)Cl', 'n1ccncc1']",[Cu][Cu].[O-]C(=O)c1cc(Cl)c(cc1Cl)C(=O)[O-].[O-]C(=O)c1cc(c(cc1c1cc(Cl)c(cc1Cl)Cl)C(=O)[O-])c1cc(Cl)c(cc1Cl)Cl.n1ccncc1,"ERROR,pcu",0,mof_unit_57290
2,CCCC12C3C4(C2(C2C1(C3(C42CCC)O)C(=O)[O-])O)C(=O)[O-].CCCc1nc(O)c2c(c1)c(O)nc(c2)CCC.[Cu][Cu].[O-]C(=O)c1cc(O)c2c(c1O)c(O)cc(c2O)C(=O)[O-] MOFid-v1.bcu.cat0;mof_unit_57291,Zn.CQAHGDYUTJBSTP.NNZKXWKGKKLZQF.SBIHZDUATVMCQW.MOFkey-v1.bcu,['[Cu][Cu]'],"['CCCC12C3C4(C2(C2C1(C3(C42CCC)O)C(=O)[O-])O)C(=O)[O-]', 'CCCc1nc(O)c2c(c1)c(O)nc(c2)CCC', '[O-]C(=O)c1cc(O)c2c(c1O)c(O)cc(c2O)C(=O)[O-]']",CCCC12C3C4(C2(C2C1(C3(C42CCC)O)C(=O)[O-])O)C(=O)[O-].CCCc1nc(O)c2c(c1)c(O)nc(c2)CCC.[Cu][Cu].[O-]C(=O)c1cc(O)c2c(c1O)c(O)cc(c2O)C(=O)[O-],bcu,0,mof_unit_57291
3,CN=NC.NC(=C(C(=O)[O-])N)C(=O)[O-].Nc1cc(C(=O)[O-])c(c(c1C=Cc1c(N)cc(c(c1N)C)C(=O)[O-])N)C.[Zn][Zn] MOFid-v1.bcu.cat0;mof_unit_57292,Zn.CQAHGDYUTJBSTP.NNZKXWKGKKLZQF.SBIHZDUATVMCQW.MOFkey-v1.bcu,['[Zn][Zn]'],"['CN=NC', 'NC(=C(C(=O)[O-])N)C(=O)[O-]', 'Nc1cc(C(=O)[O-])c(c(c1C=Cc1c(N)cc(c(c1N)C)C(=O)[O-])N)C']",CN=NC.NC(=C(C(=O)[O-])N)C(=O)[O-].Nc1cc(C(=O)[O-])c(c(c1C=Cc1c(N)cc(c(c1N)C)C(=O)[O-])N)C.[Zn][Zn],bcu,0,mof_unit_57292
4,"[Cr][O]([Cr])[Cr].[O-]C(=O)C12CCC(CC1)(C(C2)C)C(=O)[O-].[O-]C(=O)C=C[CH][C](C(=O)[O-])Br.[O-]C(=O)C=C[C]([CH]C(=O)[O-])C.[O-]C(=O)[CH][CH]C=CC(=O)[O-] MOFid-v1.ERROR,acs.cat0;mof_unit_57293",Zn.CQAHGDYUTJBSTP.NNZKXWKGKKLZQF.SBIHZDUATVMCQW.MOFkey-v1.ERROR,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)C12CCC(CC1)(C(C2)C)C(=O)[O-]', '[O-]C(=O)C=C[CH][C](C(=O)[O-])Br', '[O-]C(=O)C=C[C]([CH]C(=O)[O-])C', '[O-]C(=O)[CH][CH]C=CC(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)C12CCC(CC1)(C(C2)C)C(=O)[O-].[O-]C(=O)C=C[CH][C](C(=O)[O-])Br.[O-]C(=O)C=C[C]([CH]C(=O)[O-])C.[O-]C(=O)[CH][CH]C=CC(=O)[O-],"ERROR,acs",0,mof_unit_57293
5,CC1=C(C)[C]([C]2[C]([C]1C1=CN=N[CH]1)CC2)C1=CN=N[CH]1.Cc1c(C)c(C2=C[N]N=C2)c2c(c1[C]1C=NN=C1)CC2.O=N(=O)C1=C(N(=O)=O)[C]([C]2[C]([C]1[C]1C=NN=C1)CC2)[C]1C=NN=C1.O=N(=O)C1=NN=C[C]1C12C3C4C1C1(C2(C3C41C1=C[N]N=C1N(=O)=O)N(=O)=O)N(=O)=O.O=N(=O)c1c(N(=O)=O)c(C2=C[N]N=C2)c2c(c1C1=C[N]N=C1)CC2.O=N(=O)c1c(N(=O)=O)c([C]2C=NN=C2)c2c(c1[C]1C=NN=C1)CC2.[Ni] MOFid-v1.ERROR.cat0;mof_unit_57294,Zn.OLQRTSVWUBMARF.POZJWLYQLUXSNZ.MOFkey-v1.ERROR,['[Ni]'],"['CC1=C(C)[C]([C]2[C]([C]1C1=CN=N[CH]1)CC2)C1=CN=N[CH]1', 'Cc1c(C)c(C2=C[N]N=C2)c2c(c1[C]1C=NN=C1)CC2', 'O=N(=O)C1=C(N(=O)=O)[C]([C]2[C]([C]1[C]1C=NN=C1)CC2)[C]1C=NN=C1', 'O=N(=O)C1=NN=C[C]1C12C3C4C1C1(C2(C3C41C1=C[N]N=C1N(=O)=O)N(=O)=O)N(=O)=O', 'O=N(=O)c1c(N(=O)=O)c(C2=C[N]N=C2)c2c(c1C1=C[N]N=C1)CC2', 'O=N(=O)c1c(N(=O)=O)c([C]2C=NN=C2)c2c(c1[C]1C=NN=C1)CC2']",CC1=C(C)[C]([C]2[C]([C]1C1=CN=N[CH]1)CC2)C1=CN=N[CH]1.Cc1c(C)c(C2=C[N]N=C2)c2c(c1[C]1C=NN=C1)CC2.O=N(=O)C1=C(N(=O)=O)[C]([C]2[C]([C]1[C]1C=NN=C1)CC2)[C]1C=NN=C1.O=N(=O)C1=NN=C[C]1C12C3C4C1C1(C2(C3C41C1=C[N]N=C1N(=O)=O)N(=O)=O)N(=O)=O.O=N(=O)c1c(N(=O)=O)c(C2=C[N]N=C2)c2c(c1C1=C[N]N=C1)CC2.O=N(=O)c1c(N(=O)=O)c([C]2C=NN=C2)c2c(c1[C]1C=NN=C1)CC2.[Ni],ERROR,0,mof_unit_57294
6,"FC(=CC=C(C(=O)[O-])F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1F)S([O])(O)[O])c1ccc(c(c1S([O])([O])O)F)C(=O)[O-].[O]S(c1nccc(c1)c1ccnc(c1)S([O])([O])O)(O)[O].[Zn][Zn] MOFid-v1.ERROR,pcu.cat0;mof_unit_57295",Cu.OTBGZFZPNQVLLL.USZXDNVMPDEEBP.MOFkey-v1.ERROR,['[Zn][Zn]'],"['FC(=CC=C(C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1F)S([O])(O)[O])c1ccc(c(c1S([O])([O])O)F)C(=O)[O-]', '[O]S(c1nccc(c1)c1ccnc(c1)S([O])([O])O)(O)[O]']",FC(=CC=C(C(=O)[O-])F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1F)S([O])(O)[O])c1ccc(c(c1S([O])([O])O)F)C(=O)[O-].[O]S(c1nccc(c1)c1ccnc(c1)S([O])([O])O)(O)[O].[Zn][Zn],"ERROR,pcu",0,mof_unit_57295
7,"CCc1cc2ccc(c(c2c2c1c1cc(ccc1cc2)C(=O)[O-])CC)C(=O)[O-].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O].[V] MOFid-v1.ERROR,nbo.cat0;mof_unit_57296",Zn.OLQRTSVWUBMARF.POZJWLYQLUXSNZ.MOFkey-v1.ERROR,"['[O]', '[V]']","['CCc1cc2ccc(c(c2c2c1c1cc(ccc1cc2)C(=O)[O-])CC)C(=O)[O-]', '[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]']",CCc1cc2ccc(c(c2c2c1c1cc(ccc1cc2)C(=O)[O-])CC)C(=O)[O-].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O].[V],"ERROR,nbo",0,mof_unit_57296
8,"Fc1nc(F)c(nc1F)F.OC(=O)c1cc(C(=O)[O-])c(c(c1N1C(=O)c2c(C(=O)O)c(C(=O)O)c3c4c2c(C1=O)c(C(=O)O)c(c4C(=O)N(C3=O)c1c(cc(c(c1C(=O)O)F)C(=O)[O-])C(=O)O)C(=O)O)C(=O)O)F.[Cu][Cu].[O-]C(=O)c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)[O-] MOFid-v1.nbo,bcu.cat0;mof_unit_57297",Zn.CQAHGDYUTJBSTP.NNZKXWKGKKLZQF.SBIHZDUATVMCQW.MOFkey-v1.nbo,['[Cu][Cu]'],"['Fc1nc(F)c(nc1F)F', 'OC(=O)c1cc(C(=O)[O-])c(c(c1N1C(=O)c2c(C(=O)O)c(C(=O)O)c3c4c2c(C1=O)c(C(=O)O)c(c4C(=O)N(C3=O)c1c(cc(c(c1C(=O)O)F)C(=O)[O-])C(=O)O)C(=O)O)C(=O)O)F', '[O-]C(=O)c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)[O-]']",Fc1nc(F)c(nc1F)F.OC(=O)c1cc(C(=O)[O-])c(c(c1N1C(=O)c2c(C(=O)O)c(C(=O)O)c3c4c2c(C1=O)c(C(=O)O)c(c4C(=O)N(C3=O)c1c(cc(c(c1C(=O)O)F)C(=O)[O-])C(=O)O)C(=O)O)C(=O)O)F.[Cu][Cu].[O-]C(=O)c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)[O-],"nbo,bcu",0,mof_unit_57297
9,COc1cc2ccc3c(c2cc1C(=O)[O-])cccc3C(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC=CC#CC(=O)[O-].c1ncc2c(c1)ccc1c2cccn1 MOFid-v1.bcu.cat0;mof_unit_57298,Zn.CQAHGDYUTJBSTP.NNZKXWKGKKLZQF.SBIHZDUATVMCQW.MOFkey-v1.bcu,['[Cu][Cu]'],"['COc1cc2ccc3c(c2cc1C(=O)[O-])cccc3C(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', 'c1ncc2c(c1)ccc1c2cccn1']",COc1cc2ccc3c(c2cc1C(=O)[O-])cccc3C(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC=CC#CC(=O)[O-].c1ncc2c(c1)ccc1c2cccn1,bcu,0,mof_unit_57298
