,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,"OC(=C(C(=O)[O-])O)C(=O)[O-].OC(=O)c1nc(C(=O)O)c(c(c1O)c1c(O)c(nc(c1C(=O)O)C(=O)O)C(=O)O)C(=O)O.Oc1c(O)c(C(=O)[O-])c(c(c1c1c(O)c(O)c(c(c1C(=O)O)O)C(=O)[O-])C(=O)O)O.[Cu][Cu] MOFid-v1.pts,acs.cat0;mof_unit_27777",Zn.BSEWRHJRFNOVSK.DUQLIGDICFXWSE.SUWUPUWPGJRZAT.MOFkey-v1.pts,['[Cu][Cu]'],"['OC(=C(C(=O)[O-])O)C(=O)[O-]', 'OC(=O)c1nc(C(=O)O)c(c(c1O)c1c(O)c(nc(c1C(=O)O)C(=O)O)C(=O)O)C(=O)O', 'Oc1c(O)c(C(=O)[O-])c(c(c1c1c(O)c(O)c(c(c1C(=O)O)O)C(=O)[O-])C(=O)O)O']",OC(=C(C(=O)[O-])O)C(=O)[O-].OC(=O)c1nc(C(=O)O)c(c(c1O)c1c(O)c(nc(c1C(=O)O)C(=O)O)C(=O)O)C(=O)O.Oc1c(O)c(C(=O)[O-])c(c(c1c1c(O)c(O)c(c(c1C(=O)O)O)C(=O)[O-])C(=O)O)O.[Cu][Cu],"pts,acs",0,mof_unit_27777
1,"O=N(=O)C1C(c2ccccc2)C2(CCC1(CC2c1ccccc1)C(=O)[O-])C(=O)[O-].O=N(=O)c1cncc2c1ccc1c2ccc2c1cncc2.[O-]C(=O)c1cc2c(cc1c1ccccc1)ccc1c2ccc2c1cc(cc2)C(=O)[O-].[Zn][Zn] MOFid-v1.rna,pcu.cat0;mof_unit_27778",Cu.MMKAQOLNUBDHRF.VMNGRUVXBDBCGB.VZCYOOQTPOCHFL.MOFkey-v1.rna,['[Zn][Zn]'],"['O=N(=O)C1C(c2ccccc2)C2(CCC1(CC2c1ccccc1)C(=O)[O-])C(=O)[O-]', 'O=N(=O)c1cncc2c1ccc1c2ccc2c1cncc2', '[O-]C(=O)c1cc2c(cc1c1ccccc1)ccc1c2ccc2c1cc(cc2)C(=O)[O-]']",O=N(=O)C1C(c2ccccc2)C2(CCC1(CC2c1ccccc1)C(=O)[O-])C(=O)[O-].O=N(=O)c1cncc2c1ccc1c2ccc2c1cncc2.[O-]C(=O)c1cc2c(cc1c1ccccc1)ccc1c2ccc2c1cc(cc2)C(=O)[O-].[Zn][Zn],"rna,pcu",0,mof_unit_27778
2,Cc1ncc(c2c1c1ccc3c(c1cc2)cncc3)N.[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1cc(C)c3c(c1cc2)cc(cc3)C(=O)[O-].[Zn][Zn] MOFid-v1.rna.cat0;mof_unit_27779,Cu.MMKAQOLNUBDHRF.VMNGRUVXBDBCGB.VZCYOOQTPOCHFL.MOFkey-v1.rna,['[Zn][Zn]'],"['Cc1ncc(c2c1c1ccc3c(c1cc2)cncc3)N', '[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1cc(C)c3c(c1cc2)cc(cc3)C(=O)[O-]']",Cc1ncc(c2c1c1ccc3c(c1cc2)cncc3)N.[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1cc(C)c3c(c1cc2)cc(cc3)C(=O)[O-].[Zn][Zn],rna,0,mof_unit_27779
3,N1=CC(=C[N]1)[C]1C=CC(=C2C=NN=C2)[C]2[C]1CC2.N1=C[C](C=N1)c1ccc2c(c1)ccc(c2)C1=C[N]N=C1.[CH]1[C]=CN=N1.[N]1N=CC(=C1)C1=C2CCC2=[C]C=C1.[Ni] MOFid-v1.ERROR.cat0;mof_unit_27780,Zn.BSEWRHJRFNOVSK.DUQLIGDICFXWSE.SUWUPUWPGJRZAT.MOFkey-v1.ERROR,['[Ni]'],"['N1=CC(=C[N]1)[C]1C=CC(=C2C=NN=C2)[C]2[C]1CC2', 'N1=C[C](C=N1)c1ccc2c(c1)ccc(c2)C1=C[N]N=C1', '[CH]1[C]=CN=N1', '[N]1N=CC(=C1)C1=C2CCC2=[C]C=C1']",N1=CC(=C[N]1)[C]1C=CC(=C2C=NN=C2)[C]2[C]1CC2.N1=C[C](C=N1)c1ccc2c(c1)ccc(c2)C1=C[N]N=C1.[CH]1[C]=CN=N1.[N]1N=CC(=C1)C1=C2CCC2=[C]C=C1.[Ni],ERROR,0,mof_unit_27780
4,[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].[Zn][Zn].n1cc2ccc3c4c2c(c1)ccc4cnc3 MOFid-v1.rna.cat0;mof_unit_27781,,['[Zn][Zn]'],"['[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]', 'n1cc2ccc3c4c2c(c1)ccc4cnc3']",[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-].[Zn][Zn].n1cc2ccc3c4c2c(c1)ccc4cnc3,rna,0,mof_unit_27781
5,CCCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2.CCCOc1cc(ccc1C=C(c1ccc(cc1)C(=O)[O-])F)C(=O)[O-].[Cu][Cu].c1cnc2c(n1)CC2 MOFid-v1.ERROR.cat0;mof_unit_27782,Zn.CCKCEIPWHPYEFU.FZAQJXMTENTXLL.HMBCRWFBGYZOGX.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CCCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2', 'CCCOc1cc(ccc1C=C(c1ccc(cc1)C(=O)[O-])F)C(=O)[O-]', 'c1cnc2c(n1)CC2']",CCCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2.CCCOc1cc(ccc1C=C(c1ccc(cc1)C(=O)[O-])F)C(=O)[O-].[Cu][Cu].c1cnc2c(n1)CC2,ERROR,0,mof_unit_27782
6,O=CC(=C(C=C(C(=O)[O-])O)C=O)C(=O)[O-].O=Cc1c(O)c2c(C(=O)[O-])c(O)c(cc2c2c1ccc(c2O)C(=O)[O-])O.O=Cc1cc2c3c(ccc(c3C=O)C(=O)[O-])cc(c2c(c1C=O)C(=O)[O-])O.[O-]C(=O)C=CC=CC(=O)[O-].[O].[V] MOFid-v1.ERROR.cat0;mof_unit_27783,Zn.BSEWRHJRFNOVSK.DUQLIGDICFXWSE.SUWUPUWPGJRZAT.MOFkey-v1.ERROR,"['[O]', '[V]']","['O=CC(=C(C=C(C(=O)[O-])O)C=O)C(=O)[O-]', 'O=Cc1c(O)c2c(C(=O)[O-])c(O)c(cc2c2c1ccc(c2O)C(=O)[O-])O', 'O=Cc1cc2c3c(ccc(c3C=O)C(=O)[O-])cc(c2c(c1C=O)C(=O)[O-])O', '[O-]C(=O)C=CC=CC(=O)[O-]']",O=CC(=C(C=C(C(=O)[O-])O)C=O)C(=O)[O-].O=Cc1c(O)c2c(C(=O)[O-])c(O)c(cc2c2c1ccc(c2O)C(=O)[O-])O.O=Cc1cc2c3c(ccc(c3C=O)C(=O)[O-])cc(c2c(c1C=O)C(=O)[O-])O.[O-]C(=O)C=CC=CC(=O)[O-].[O].[V],ERROR,0,mof_unit_27783
7,"CCCc1cc(cc(c1C#Cc1c(CCC)cc(cc1CCC)C(=O)[O-])CCC)C(=O)[O-].O=N(=O)c1cnc(cc1C#Cc1cc(ncc1N(=O)=O)N(=O)=O)N(=O)=O.[Cu][Cu].[O-]C(=O)C=CC(=O)[O-] MOFid-v1.ERROR,acs.cat0;mof_unit_27784",Zn.CCKCEIPWHPYEFU.FZAQJXMTENTXLL.HMBCRWFBGYZOGX.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CCCc1cc(cc(c1C#Cc1c(CCC)cc(cc1CCC)C(=O)[O-])CCC)C(=O)[O-]', 'O=N(=O)c1cnc(cc1C#Cc1cc(ncc1N(=O)=O)N(=O)=O)N(=O)=O', '[O-]C(=O)C=CC(=O)[O-]']",CCCc1cc(cc(c1C#Cc1c(CCC)cc(cc1CCC)C(=O)[O-])CCC)C(=O)[O-].O=N(=O)c1cnc(cc1C#Cc1cc(ncc1N(=O)=O)N(=O)=O)N(=O)=O.[Cu][Cu].[O-]C(=O)C=CC(=O)[O-],"ERROR,acs",0,mof_unit_27784
8,CCOC1C(OCC)(OCC)C2(CC(C1(CC2NC)C(=O)[O-])(NC)OCC)C(=O)[O-].CCO[C](C(=[NH]C)C#CC(=O)[O-])C#CC(=O)[O-].CCO[C](C(=[NH]C)C#N)C#N.[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_27785,Zn.FQPZOJPIBKNRTJ.STGJFFRGXZUGHO.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CCOC1C(OCC)(OCC)C2(CC(C1(CC2NC)C(=O)[O-])(NC)OCC)C(=O)[O-]', 'CCO[C](C(=[NH]C)C#CC(=O)[O-])C#CC(=O)[O-]', 'CCO[C](C(=[NH]C)C#N)C#N']",CCOC1C(OCC)(OCC)C2(CC(C1(CC2NC)C(=O)[O-])(NC)OCC)C(=O)[O-].CCO[C](C(=[NH]C)C#CC(=O)[O-])C#CC(=O)[O-].CCO[C](C(=[NH]C)C#N)C#N.[Zn][Zn],ERROR,0,mof_unit_27785
9,COc1cc2ccc3c(c2cc1C(=O)[O-])c(OC)cc1c3cc(cc1)C(=O)[O-].Cl[N][CH]C=N.[Cu][Cu].[O-]C(=O)C=CC=CC(=O)[O-] MOFid-v1.rna.cat0;mof_unit_27786,Zn.FQPZOJPIBKNRTJ.STGJFFRGXZUGHO.MOFkey-v1.rna,['[Cu][Cu]'],"['COc1cc2ccc3c(c2cc1C(=O)[O-])c(OC)cc1c3cc(cc1)C(=O)[O-]', 'Cl[N][CH]C=N', '[O-]C(=O)C=CC=CC(=O)[O-]']",COc1cc2ccc3c(c2cc1C(=O)[O-])c(OC)cc1c3cc(cc1)C(=O)[O-].Cl[N][CH]C=N.[Cu][Cu].[O-]C(=O)C=CC=CC(=O)[O-],rna,0,mof_unit_27786
