,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,"FN=NF.OC(=C(C(=O)[O-])O)C(=O)[O-].OC(=C(c1c(F)c(O)c(c(c1F)F)C(=O)[O-])O)c1c(F)c(O)c(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu,acs.cat0;mof_unit_pretest_101",Zn.VEDRFVJDXYPCIG.MOFkey-v1.pcu,['[Zn][Zn]'],"['FN=NF', 'OC(=C(C(=O)[O-])O)C(=O)[O-]', 'OC(=C(c1c(F)c(O)c(c(c1F)F)C(=O)[O-])O)c1c(F)c(O)c(c(c1F)F)C(=O)[O-]']",FN=NF.OC(=C(C(=O)[O-])O)C(=O)[O-].OC(=C(c1c(F)c(O)c(c(c1F)F)C(=O)[O-])O)c1c(F)c(O)c(c(c1F)F)C(=O)[O-].[Zn][Zn],"pcu,acs",0,mof_unit_pretest_101
1,"CCCc1cc2cc(cc3c2c2c1cc(cc2cc3CCC)C(=O)[O-])C(=O)[O-].CCCc1ncc2c3c1ccc1c3c(cc2)c(nc1)CCC.COc1cc2c(c3c1ccc(c3)C(=O)[O-])cc(c1c2cc(cc1)C(=O)[O-])OC.[Zn][Zn] MOFid-v1.pcu,acs.cat0;mof_unit_pretest_102",Ni.KATROTOOEQOIDH.QDARQHMJUNQACA.MOFkey-v1.pcu,['[Zn][Zn]'],"['CCCc1cc2cc(cc3c2c2c1cc(cc2cc3CCC)C(=O)[O-])C(=O)[O-]', 'CCCc1ncc2c3c1ccc1c3c(cc2)c(nc1)CCC', 'COc1cc2c(c3c1ccc(c3)C(=O)[O-])cc(c1c2cc(cc1)C(=O)[O-])OC']",CCCc1cc2cc(cc3c2c2c1cc(cc2cc3CCC)C(=O)[O-])C(=O)[O-].CCCc1ncc2c3c1ccc1c3c(cc2)c(nc1)CCC.COc1cc2c(c3c1ccc(c3)C(=O)[O-])cc(c1c2cc(cc1)C(=O)[O-])OC.[Zn][Zn],"pcu,acs",0,mof_unit_pretest_102
2,"O=CC1C(C=O)c2c1c(ccc2C(=O)[O-])C(=O)[O-].O=Cc1nc(C=O)c(nc1Br)Br.[O-]C(=O)c1ccc(c(c1Br)Br)C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_103",Cu.HTGODBGFEKUXOL.YYMXQWHJSHDETM.ZLUFKHAUVPNHQF.MOFkey-v1.ERROR,['[Zn][Zn]'],"['O=CC1C(C=O)c2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'O=Cc1nc(C=O)c(nc1Br)Br', '[O-]C(=O)c1ccc(c(c1Br)Br)C(=O)[O-]']",O=CC1C(C=O)c2c1c(ccc2C(=O)[O-])C(=O)[O-].O=Cc1nc(C=O)c(nc1Br)Br.[O-]C(=O)c1ccc(c(c1Br)Br)C(=O)[O-].[Zn][Zn],"ERROR,acs",0,mof_unit_pretest_103
3,OC(=O)c1cnc2c(n1)ccc(c2C(=O)O)C(=O)O.[Cu][Cu].[O-]C(=O)C12CCC(C(C1)(C(=O)O)C(=O)O)(CC2(C(=O)O)C(=O)O)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-] MOFid-v1.acs.cat0;mof_unit_pretest_104,Ni.CHNJOLOTLCRFFZ.RROSOCLELUHFAO.SEACYXUWCATVHL.MOFkey-v1.acs,['[Cu][Cu]'],"['OC(=O)c1cnc2c(n1)ccc(c2C(=O)O)C(=O)O', '[O-]C(=O)C12CCC(C(C1)(C(=O)O)C(=O)O)(CC2(C(=O)O)C(=O)O)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]']",OC(=O)c1cnc2c(n1)ccc(c2C(=O)O)C(=O)O.[Cu][Cu].[O-]C(=O)C12CCC(C(C1)(C(=O)O)C(=O)O)(CC2(C(=O)O)C(=O)O)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-],acs,0,mof_unit_pretest_104
4,CCc1cc(ccc1C=Cc1ccc(cc1CC)C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.acs.cat0;mof_unit_pretest_105,Zn.HVYYSGGTVMJFCG.VKFWUFGCWFKRQJ.YTIVTFGABIZHHX.MOFkey-v1.acs,"['[O]', '[V]']",['CCc1cc(ccc1C=Cc1ccc(cc1CC)C(=O)[O-])C(=O)[O-]'],CCc1cc(ccc1C=Cc1ccc(cc1CC)C(=O)[O-])C(=O)[O-].[O].[V],acs,0,mof_unit_pretest_105
5,N1=C[C](C=N1)C12C3C4C2C2C1C3C42C1=C[N]N=C1.N1=C[C](C=N1)c1ccc(cc1)[C]1C=NN=C1.[N]1N=CC(=C1)c1ccc(cc1)C1=C[N]N=C1.[Ni].[O]S(C1=NN=C([C]1c1ccc(cc1)C1=C([N]N=C1S([O])([O])O)S(O)([O])[O])S([O])([O])O)(O)[O] MOFid-v1.acs.cat0;mof_unit_pretest_106,Cu.OKSRLRCGJFQKEE.QHVVNYOICOXXNG.YHQGJKQDSRXIQR.MOFkey-v1.acs,['[Ni]'],"['N1=C[C](C=N1)C12C3C4C2C2C1C3C42C1=C[N]N=C1', 'N1=C[C](C=N1)c1ccc(cc1)[C]1C=NN=C1', '[N]1N=CC(=C1)c1ccc(cc1)C1=C[N]N=C1', '[O]S(C1=NN=C([C]1c1ccc(cc1)C1=C([N]N=C1S([O])([O])O)S(O)([O])[O])S([O])([O])O)(O)[O]']",N1=C[C](C=N1)C12C3C4C2C2C1C3C42C1=C[N]N=C1.N1=C[C](C=N1)c1ccc(cc1)[C]1C=NN=C1.[N]1N=CC(=C1)c1ccc(cc1)C1=C[N]N=C1.[Ni].[O]S(C1=NN=C([C]1c1ccc(cc1)C1=C([N]N=C1S([O])([O])O)S(O)([O])[O])S([O])([O])O)(O)[O],acs,0,mof_unit_pretest_106
6,N=CC(=N)S([O])(O)[O].[Cu][Cu].[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1cc(c(c2c1cccc2Br)C(=O)[O-])S([O])([O])O MOFid-v1.acs.cat0;mof_unit_pretest_107,,['[Cu][Cu]'],"['N=CC(=N)S([O])(O)[O]', '[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1cc(c(c2c1cccc2Br)C(=O)[O-])S([O])([O])O']",N=CC(=N)S([O])(O)[O].[Cu][Cu].[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1cc(c(c2c1cccc2Br)C(=O)[O-])S([O])([O])O,acs,0,mof_unit_pretest_107
7,[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1cc(Cl)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1c(Cl)ccc2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-] MOFid-v1.nbo.cat0;mof_unit_pretest_108,V.CTCACPBKLVRDEU.FDFGHPKPHFUHBP.VPNHZAKITSXAFU.MOFkey-v1.nbo,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1cc(Cl)c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1c(Cl)ccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1cc(Cl)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1c(Cl)ccc2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-],nbo,0,mof_unit_pretest_108
8,CCCOc1cc2c(ccc(c2cc1OCCC)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.acs.cat0;mof_unit_pretest_109,Zn.OOIWTUWDVGBZHA.PTPFGBPLAGNLTJ.VZTNHWAJMHMMRY.MOFkey-v1.acs,['[Cu][Cu]'],"['CCCOc1cc2c(ccc(c2cc1OCCC)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",CCCOc1cc2c(ccc(c2cc1OCCC)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1,acs,0,mof_unit_pretest_109
9,F[C]1N=NC=C1C12C3C4C2C2C1C3C42C1=C(F)N=N[CH]1.N1=C[C](C=N1)[C]1C=CC(=C2C=NN=C2)[C]2[C]1CC2.N1=C[C](C=N1)c1ccc(c2c1CC2)C1=CN=N[CH]1.N1=NC=C([CH]1)[C]1C=C[C]([C]2[C]1CC2)C1=CN=N[CH]1.N1=NC=C([CH]1)[C]1C=C[C]([C]2[C]1CC2)C1=C[N]N=C1.N1=NC=C([CH]1)c1ccc(c2c1CC2)C1=CN=N[CH]1.[N]1N=CC(=C1)c1ccc(c2c1CC2)C1=C[N]N=C1.[Ni] MOFid-v1.acs.cat0;mof_unit_pretest_110,Zn.JIDZZAOQJOQFFU.QOQKJWALCQPLSB.VBJGPGDRNVWCHN.MOFkey-v1.acs,['[Ni]'],"['F[C]1N=NC=C1C12C3C4C2C2C1C3C42C1=C(F)N=N[CH]1', 'N1=C[C](C=N1)[C]1C=CC(=C2C=NN=C2)[C]2[C]1CC2', 'N1=C[C](C=N1)c1ccc(c2c1CC2)C1=CN=N[CH]1', 'N1=NC=C([CH]1)[C]1C=C[C]([C]2[C]1CC2)C1=CN=N[CH]1', 'N1=NC=C([CH]1)[C]1C=C[C]([C]2[C]1CC2)C1=C[N]N=C1', 'N1=NC=C([CH]1)c1ccc(c2c1CC2)C1=CN=N[CH]1', '[N]1N=CC(=C1)c1ccc(c2c1CC2)C1=C[N]N=C1']",F[C]1N=NC=C1C12C3C4C2C2C1C3C42C1=C(F)N=N[CH]1.N1=C[C](C=N1)[C]1C=CC(=C2C=NN=C2)[C]2[C]1CC2.N1=C[C](C=N1)c1ccc(c2c1CC2)C1=CN=N[CH]1.N1=NC=C([CH]1)[C]1C=C[C]([C]2[C]1CC2)C1=CN=N[CH]1.N1=NC=C([CH]1)[C]1C=C[C]([C]2[C]1CC2)C1=C[N]N=C1.N1=NC=C([CH]1)c1ccc(c2c1CC2)C1=CN=N[CH]1.[N]1N=CC(=C1)c1ccc(c2c1CC2)C1=C[N]N=C1.[Ni],acs,0,mof_unit_pretest_110
