,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,O=N(=O)c1cc(cc(c1C(=O)[O-])N(=O)=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)C12CCC(CC1)(C(C2)Br)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.rna.cat0;mof_unit_60761,Zn.CQNPSIAJXGEDQS.LDHRZTHOFSTOAJ.RAABOESOVLLHRU.MOFkey-v1.rna,['[Zn][Zn]'],"['O=N(=O)c1cc(cc(c1C(=O)[O-])N(=O)=O)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)C12CCC(CC1)(C(C2)Br)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",O=N(=O)c1cc(cc(c1C(=O)[O-])N(=O)=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)C12CCC(CC1)(C(C2)Br)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn],rna,0,mof_unit_60761
1,CNc1cc(cc(n1)NC)c1ccc(cc1)c1cc(NC)nc(c1)NC.[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.rna.cat0;mof_unit_60762,Zn.CQNPSIAJXGEDQS.LDHRZTHOFSTOAJ.RAABOESOVLLHRU.MOFkey-v1.rna,['[Zn][Zn]'],"['CNc1cc(cc(n1)NC)c1ccc(cc1)c1cc(NC)nc(c1)NC', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",CNc1cc(cc(n1)NC)c1ccc(cc1)c1cc(NC)nc(c1)NC.[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn],rna,0,mof_unit_60762
2,"N#Cc1c(C#CC(=O)[O-])c(C#N)c(c(c1C#N)C#CC(=O)[O-])C#N.N#Cc1cc(cc(c1C(=O)[O-])C#N)c1ccc(cc1)c1cc(C#N)c(c(c1)C#N)C(=O)[O-].O=N(=O)c1c(c2ccncc2)c(N(=O)=O)c(c(c1N(=O)=O)c1ccncc1)N(=O)=O.[Zn][Zn] MOFid-v1.rna,pcu.cat0;mof_unit_60763",Zn.CQNPSIAJXGEDQS.LDHRZTHOFSTOAJ.RAABOESOVLLHRU.MOFkey-v1.rna,['[Zn][Zn]'],"['N#Cc1c(C#CC(=O)[O-])c(C#N)c(c(c1C#N)C#CC(=O)[O-])C#N', 'N#Cc1cc(cc(c1C(=O)[O-])C#N)c1ccc(cc1)c1cc(C#N)c(c(c1)C#N)C(=O)[O-]', 'O=N(=O)c1c(c2ccncc2)c(N(=O)=O)c(c(c1N(=O)=O)c1ccncc1)N(=O)=O']",N#Cc1c(C#CC(=O)[O-])c(C#N)c(c(c1C#N)C#CC(=O)[O-])C#N.N#Cc1cc(cc(c1C(=O)[O-])C#N)c1ccc(cc1)c1cc(C#N)c(c(c1)C#N)C(=O)[O-].O=N(=O)c1c(c2ccncc2)c(N(=O)=O)c(c(c1N(=O)=O)c1ccncc1)N(=O)=O.[Zn][Zn],"rna,pcu",0,mof_unit_60763
3,O=N(=O)c1c(C(=O)[O-])c(c2c(I)c(I)c(c(c2I)N(=O)=O)I)c(c(c1c1c(I)c(I)c(c(c1I)N(=O)=O)I)C(=O)[O-])N(=O)=O.O=N(=O)c1c(I)c(C(=O)[O-])c(c(c1C(=O)[O-])I)I.O=N(=O)c1c(I)c(C(=O)[O-])c(c(c1C(=O)[O-])N(=O)=O)N(=O)=O.O=N(=O)c1c(N(=O)=O)c(C(=O)[O-])c(c(c1C(=O)[O-])I)I.O=N(=O)c1cc(C(=O)[O-])c(c(c1C(=O)[O-])N(=O)=O)I.[Cu][Cu].[O-]C(=O)c1ccc(c(c1I)I)C(=O)[O-] MOFid-v1.rna.cat0;mof_unit_60764,Zn.CQNPSIAJXGEDQS.LDHRZTHOFSTOAJ.RAABOESOVLLHRU.MOFkey-v1.rna,['[Cu][Cu]'],"['O=N(=O)c1c(C(=O)[O-])c(c2c(I)c(I)c(c(c2I)N(=O)=O)I)c(c(c1c1c(I)c(I)c(c(c1I)N(=O)=O)I)C(=O)[O-])N(=O)=O', 'O=N(=O)c1c(I)c(C(=O)[O-])c(c(c1C(=O)[O-])I)I', 'O=N(=O)c1c(I)c(C(=O)[O-])c(c(c1C(=O)[O-])N(=O)=O)N(=O)=O', 'O=N(=O)c1c(N(=O)=O)c(C(=O)[O-])c(c(c1C(=O)[O-])I)I', 'O=N(=O)c1cc(C(=O)[O-])c(c(c1C(=O)[O-])N(=O)=O)I', '[O-]C(=O)c1ccc(c(c1I)I)C(=O)[O-]']",O=N(=O)c1c(C(=O)[O-])c(c2c(I)c(I)c(c(c2I)N(=O)=O)I)c(c(c1c1c(I)c(I)c(c(c1I)N(=O)=O)I)C(=O)[O-])N(=O)=O.O=N(=O)c1c(I)c(C(=O)[O-])c(c(c1C(=O)[O-])I)I.O=N(=O)c1c(I)c(C(=O)[O-])c(c(c1C(=O)[O-])N(=O)=O)N(=O)=O.O=N(=O)c1c(N(=O)=O)c(C(=O)[O-])c(c(c1C(=O)[O-])I)I.O=N(=O)c1cc(C(=O)[O-])c(c(c1C(=O)[O-])N(=O)=O)I.[Cu][Cu].[O-]C(=O)c1ccc(c(c1I)I)C(=O)[O-],rna,0,mof_unit_60764
4,CCOC(=CC(=O)[O-])C=CC(=O)[O-].CCOC1CC2(CCC1(CC2OCC)C(=O)[O-])C(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.rna.cat0;mof_unit_60765,Zn.CQNPSIAJXGEDQS.LDHRZTHOFSTOAJ.RAABOESOVLLHRU.MOFkey-v1.rna,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCOC(=CC(=O)[O-])C=CC(=O)[O-]', 'CCOC1CC2(CCC1(CC2OCC)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C=CC=CC(=O)[O-]']",CCOC(=CC(=O)[O-])C=CC(=O)[O-].CCOC1CC2(CCC1(CC2OCC)C(=O)[O-])C(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],rna,0,mof_unit_60765
5,[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc(I)c(c2c1cccc2)C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_60766,Zn.CQNPSIAJXGEDQS.LDHRZTHOFSTOAJ.RAABOESOVLLHRU.MOFkey-v1.ERROR,['[Zn][Zn]'],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1cc(I)c(c2c1cccc2)C(=O)[O-]']",[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc(I)c(c2c1cccc2)C(=O)[O-].[Zn][Zn],ERROR,0,mof_unit_60766
6,[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1c(C)c(C)c(c(c1C)C)C#Cc1c(C)c(C)c(c(c1C)C)C(=O)[O-].[Zn][Zn] MOFid-v1.rna.cat0;mof_unit_60767,Zn.CQNPSIAJXGEDQS.LDHRZTHOFSTOAJ.RAABOESOVLLHRU.MOFkey-v1.rna,['[Zn][Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1c(C)c(C)c(c(c1C)C)C#Cc1c(C)c(C)c(c(c1C)C)C(=O)[O-]']",[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1c(C)c(C)c(c(c1C)C)C#Cc1c(C)c(C)c(c(c1C)C)C(=O)[O-].[Zn][Zn],rna,0,mof_unit_60767
7,CCOc1c(OCC)c(c2cc(F)c(c(c2)F)C(=O)[O-])c(c(c1c1cc(F)c(c(c1)F)C(=O)[O-])OCC)OCC.CCOc1cc(C#Cc2cc(OCC)c(c(c2)OCC)C(=O)[O-])cc(c1C(=O)[O-])OCC.Fc1c(F)c(c2cc(F)nc(c2)F)c(c(c1c1cc(F)nc(c1)F)F)F.[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_60768,Zn.CQNPSIAJXGEDQS.LDHRZTHOFSTOAJ.RAABOESOVLLHRU.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CCOc1c(OCC)c(c2cc(F)c(c(c2)F)C(=O)[O-])c(c(c1c1cc(F)c(c(c1)F)C(=O)[O-])OCC)OCC', 'CCOc1cc(C#Cc2cc(OCC)c(c(c2)OCC)C(=O)[O-])cc(c1C(=O)[O-])OCC', 'Fc1c(F)c(c2cc(F)nc(c2)F)c(c(c1c1cc(F)nc(c1)F)F)F']",CCOc1c(OCC)c(c2cc(F)c(c(c2)F)C(=O)[O-])c(c(c1c1cc(F)c(c(c1)F)C(=O)[O-])OCC)OCC.CCOc1cc(C#Cc2cc(OCC)c(c(c2)OCC)C(=O)[O-])cc(c1C(=O)[O-])OCC.Fc1c(F)c(c2cc(F)nc(c2)F)c(c(c1c1cc(F)nc(c1)F)F)F.[Zn][Zn],ERROR,0,mof_unit_60768
8,"[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1cc2c(Cl)c(Cl)c3c4c2c(c1)c(Cl)c(c4cc(c3)C(=O)[O-])Cl.[Zn][Zn] MOFid-v1.rna,UNKNOWN.cat0;mof_unit_60769",Zn.CQNPSIAJXGEDQS.LDHRZTHOFSTOAJ.RAABOESOVLLHRU.MOFkey-v1.rna,['[Zn][Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1cc2c(Cl)c(Cl)c3c4c2c(c1)c(Cl)c(c4cc(c3)C(=O)[O-])Cl']",[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1cc2c(Cl)c(Cl)c3c4c2c(c1)c(Cl)c(c4cc(c3)C(=O)[O-])Cl.[Zn][Zn],"rna,UNKNOWN",0,mof_unit_60769
9,"N#Cc1c(Br)c(Br)c(c(c1Br)Br)C#N.[O-]C(=O)C#Cc1c(c2ccccc2)c(c2ccccc2)c(c(c1c1ccccc1)c1ccccc1)C#CC(=O)[O-].[O-]C(=O)c1c(Br)cc(cc1Br)C#Cc1cc(Br)c(c(c1)Br)C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR,pcu.cat0;mof_unit_60770",Zn.CQNPSIAJXGEDQS.LDHRZTHOFSTOAJ.RAABOESOVLLHRU.MOFkey-v1.ERROR,['[Zn][Zn]'],"['N#Cc1c(Br)c(Br)c(c(c1Br)Br)C#N', '[O-]C(=O)C#Cc1c(c2ccccc2)c(c2ccccc2)c(c(c1c1ccccc1)c1ccccc1)C#CC(=O)[O-]', '[O-]C(=O)c1c(Br)cc(cc1Br)C#Cc1cc(Br)c(c(c1)Br)C(=O)[O-]']",N#Cc1c(Br)c(Br)c(c(c1Br)Br)C#N.[O-]C(=O)C#Cc1c(c2ccccc2)c(c2ccccc2)c(c(c1c1ccccc1)c1ccccc1)C#CC(=O)[O-].[O-]C(=O)c1c(Br)cc(cc1Br)C#Cc1cc(Br)c(c(c1)Br)C(=O)[O-].[Zn][Zn],"ERROR,pcu",0,mof_unit_60770
