,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,[O-]C(=O)C#CC12C(O)(O)C(Br)C(C(C1(O)O)Br)(C(C2(O)O)(O)Br)C#CC(=O)[O-].[O-]C(=O)c1c(Br)c(Br)c(c2c1c(Br)c(O)c(c2O)O)C(=O)[O-].[O-]C(=O)c1cc(O)c(c2c1c(O)c(O)c(c2Br)O)C(=O)[O-].[Zn][Zn] MOFid-v1.nbo.cat0;mof_unit_pretest_1626,Zn.BAGRMLOUFIKQIJ.BOVVMXNJRXDMJC.MQAIKIWIDLMEKJ.OEGCGIXXGBXPGQ.ZWAJFHDIRAOSFH.MOFkey-v1.nbo,['[Zn][Zn]'],"['[O-]C(=O)C#CC12C(O)(O)C(Br)C(C(C1(O)O)Br)(C(C2(O)O)(O)Br)C#CC(=O)[O-]', '[O-]C(=O)c1c(Br)c(Br)c(c2c1c(Br)c(O)c(c2O)O)C(=O)[O-]', '[O-]C(=O)c1cc(O)c(c2c1c(O)c(O)c(c2Br)O)C(=O)[O-]']",[O-]C(=O)C#CC12C(O)(O)C(Br)C(C(C1(O)O)Br)(C(C2(O)O)(O)Br)C#CC(=O)[O-].[O-]C(=O)c1c(Br)c(Br)c(c2c1c(Br)c(O)c(c2O)O)C(=O)[O-].[O-]C(=O)c1cc(O)c(c2c1c(O)c(O)c(c2Br)O)C(=O)[O-].[Zn][Zn],nbo,0,mof_unit_pretest_1626
1,N#Cc1c(O)c(O)c(c(c1O)O)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-] MOFid-v1.nbo.cat0;mof_unit_pretest_1627,Ba.LEWLCKTWHDENAJ.MOFkey-v1.nbo,['[Cu][Cu]'],"['N#Cc1c(O)c(O)c(c(c1O)O)C#N', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]']",N#Cc1c(O)c(O)c(c(c1O)O)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-],nbo,0,mof_unit_pretest_1627
2,"O=N(=O)c1c(N=Nc2cc(nc(c2N(=O)=O)C(=O)O)N(=O)=O)cc(nc1C(=O)O)N(=O)=O.OC(=O)c1cc(ccc1[N][N]c1ccc(cc1C(=O)O)C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.tbo,nbo.cat0;mof_unit_pretest_1628",Zn.IVHBREJLPGXBAS.SEVCFFWQVYASJE.ZEHZNAXXOOYTJM.MOFkey-v1.tbo,['[Zn][Zn]'],"['O=N(=O)c1c(N=Nc2cc(nc(c2N(=O)=O)C(=O)O)N(=O)=O)cc(nc1C(=O)O)N(=O)=O', 'OC(=O)c1cc(ccc1[N][N]c1ccc(cc1C(=O)O)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",O=N(=O)c1c(N=Nc2cc(nc(c2N(=O)=O)C(=O)O)N(=O)=O)cc(nc1C(=O)O)N(=O)=O.OC(=O)c1cc(ccc1[N][N]c1ccc(cc1C(=O)O)C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[Zn][Zn],"tbo,nbo",0,mof_unit_pretest_1628
3,[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.tbo.cat0;mof_unit_pretest_1629,Cu.AKIKGLDWIFMDLW.LDCRKKJWJVSVSC.SUWUPUWPGJRZAT.VNAFSMJGJXYXHN.MOFkey-v1.tbo,['[Zn][Zn]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn],tbo,0,mof_unit_pretest_1629
4,Cc1c([N][N]c2ccc(c(c2)Cl)C(=O)[O-])cc(c(c1C)C(=O)[O-])Cl.[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.nbo.cat0;mof_unit_pretest_1630,Zn.DYULNIPEHPGBDI.HFABXTXMSYNJJA.PMPIFODTYMOTDC.UTKSLNFDVZVCTJ.MOFkey-v1.nbo,['[Zn][O]([Zn])([Zn])[Zn]'],"['Cc1c([N][N]c2ccc(c(c2)Cl)C(=O)[O-])cc(c(c1C)C(=O)[O-])Cl', '[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-]']",Cc1c([N][N]c2ccc(c(c2)Cl)C(=O)[O-])cc(c(c1C)C(=O)[O-])Cl.[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],nbo,0,mof_unit_pretest_1630
5,[Cu][Cu].[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_pretest_1631,Zn.DYULNIPEHPGBDI.HFABXTXMSYNJJA.PMPIFODTYMOTDC.UTKSLNFDVZVCTJ.MOFkey-v1.ERROR,['[Cu][Cu]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",[Cu][Cu].[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],ERROR,0,mof_unit_pretest_1631
6,"[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1c(cc(cc1S(O)([O])[O])C1=N[N]C(=N[N]1)c1cc(c(c(c1)S([O])(O)[O])C(=O)[O-])S([O])(O)[O])S(O)([O])[O].[O-]C(=O)c1c(cc(cc1S(O)([O])[O])c1nnc(nn1)c1cc(c(c(c1)S([O])(O)[O])C(=O)[O-])S([O])(O)[O])S(O)([O])[O].[O-]C(=O)c1c(cc(cc1S([O])(O)[O])C1=N[N]C(=N[N]1)c1cc(c(c(c1)S([O])([O])O)C(=O)[O-])S([O])([O])O)S([O])(O)[O].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu,nbo.cat0;mof_unit_pretest_1632",Zn.DYULNIPEHPGBDI.HFABXTXMSYNJJA.PMPIFODTYMOTDC.UTKSLNFDVZVCTJ.MOFkey-v1.pcu,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1c(cc(cc1S(O)([O])[O])C1=N[N]C(=N[N]1)c1cc(c(c(c1)S([O])(O)[O])C(=O)[O-])S([O])(O)[O])S(O)([O])[O]', '[O-]C(=O)c1c(cc(cc1S(O)([O])[O])c1nnc(nn1)c1cc(c(c(c1)S([O])(O)[O])C(=O)[O-])S([O])(O)[O])S(O)([O])[O]', '[O-]C(=O)c1c(cc(cc1S([O])(O)[O])C1=N[N]C(=N[N]1)c1cc(c(c(c1)S([O])([O])O)C(=O)[O-])S([O])([O])O)S([O])(O)[O]']",[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1c(cc(cc1S(O)([O])[O])C1=N[N]C(=N[N]1)c1cc(c(c(c1)S([O])(O)[O])C(=O)[O-])S([O])(O)[O])S(O)([O])[O].[O-]C(=O)c1c(cc(cc1S(O)([O])[O])c1nnc(nn1)c1cc(c(c(c1)S([O])(O)[O])C(=O)[O-])S([O])(O)[O])S(O)([O])[O].[O-]C(=O)c1c(cc(cc1S([O])(O)[O])C1=N[N]C(=N[N]1)c1cc(c(c(c1)S([O])([O])O)C(=O)[O-])S([O])([O])O)S([O])(O)[O].[Zn][O]([Zn])([Zn])[Zn],"pcu,nbo",0,mof_unit_pretest_1632
7,"COc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1.[O-]C(=O)C=CC=C(S([O])([O])O)C(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.tbo,nbo.cat0;mof_unit_pretest_1633",Zn.HDSMPMRHINCYGE.TXXHDPDFNKHHGW.MOFkey-v1.tbo,['[Zn][O]([Zn])([Zn])[Zn]'],"['COc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1', '[O-]C(=O)C=CC=C(S([O])([O])O)C(=O)[O-]', '[O-]C(=O)C=CC=CC(=O)[O-]']",COc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1.[O-]C(=O)C=CC=C(S([O])([O])O)C(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],"tbo,nbo",0,mof_unit_pretest_1633
8,CCC1(CC)c2c(C(=O)[O-])c(F)cc(c2C1(F)F)C(=O)[O-].CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2.[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-] MOFid-v1.nbo.cat0;mof_unit_pretest_1634,Zn.CRVNIXXFAPNNNR.OPHZDCNPGCAKFE.UOFAGFZDXCVUCC.MOFkey-v1.nbo,['[Cu][Cu]'],"['CCC1(CC)c2c(C(=O)[O-])c(F)cc(c2C1(F)F)C(=O)[O-]', 'CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]']",CCC1(CC)c2c(C(=O)[O-])c(F)cc(c2C1(F)F)C(=O)[O-].CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2.[Cu][Cu].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-],nbo,0,mof_unit_pretest_1634
9,CCCCOP(=O)(c1cc(C=CC2=C[C]([CH][C]([C]2OCCC)P(=O)(OC(C(OCCC)CC)CC)[O])P(=O)(OCC)[O])cc(c1)P(=O)(OC(CC)C)[O])[O].CCCOCCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba] MOFid-v1.nbo.cat0;mof_unit_pretest_1635,Zn.BAGRMLOUFIKQIJ.BOVVMXNJRXDMJC.MQAIKIWIDLMEKJ.OEGCGIXXGBXPGQ.ZWAJFHDIRAOSFH.MOFkey-v1.nbo,['[Ba]'],"['CCCCOP(=O)(c1cc(C=CC2=C[C]([CH][C]([C]2OCCC)P(=O)(OC(C(OCCC)CC)CC)[O])P(=O)(OCC)[O])cc(c1)P(=O)(OC(CC)C)[O])[O]', 'CCCOCCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O]']",CCCCOP(=O)(c1cc(C=CC2=C[C]([CH][C]([C]2OCCC)P(=O)(OC(C(OCCC)CC)CC)[O])P(=O)(OCC)[O])cc(c1)P(=O)(OC(CC)C)[O])[O].CCCOCCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba],nbo,0,mof_unit_pretest_1635
10,"[O-]C(=O)C12CCC(CC1)(C(C2)F)C(=O)[O-].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.nbo,pcu.cat0;mof_unit_pretest_1636",Zn.DYULNIPEHPGBDI.HFABXTXMSYNJJA.PMPIFODTYMOTDC.UTKSLNFDVZVCTJ.MOFkey-v1.nbo,['[Zn][O]([Zn])([Zn])[Zn]'],"['[O-]C(=O)C12CCC(CC1)(C(C2)F)C(=O)[O-]', '[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]']",[O-]C(=O)C12CCC(CC1)(C(C2)F)C(=O)[O-].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],"nbo,pcu",0,mof_unit_pretest_1636
11,[Cu][Cu].[O-]C(=O)C12CCC(C(C1)F)(C(C2)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].n1ccc(cc1)C#Cc1ccncc1 MOFid-v1.nbo.cat0;mof_unit_pretest_1637,Zn.DYULNIPEHPGBDI.HFABXTXMSYNJJA.PMPIFODTYMOTDC.UTKSLNFDVZVCTJ.MOFkey-v1.nbo,['[Cu][Cu]'],"['[O-]C(=O)C12CCC(C(C1)F)(C(C2)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)C#Cc1ccncc1']",[Cu][Cu].[O-]C(=O)C12CCC(C(C1)F)(C(C2)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].n1ccc(cc1)C#Cc1ccncc1,nbo,0,mof_unit_pretest_1637
12,COc1cc(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])OC.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.nbo.cat0;mof_unit_pretest_1638,Zn.DYULNIPEHPGBDI.HFABXTXMSYNJJA.PMPIFODTYMOTDC.UTKSLNFDVZVCTJ.MOFkey-v1.nbo,['[Cu][Cu]'],"['COc1cc(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])OC', '[O-]C(=O)C#CC#CC(=O)[O-]']",COc1cc(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])OC.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-],nbo,0,mof_unit_pretest_1638
13,N#CC#CC#N.[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])N)N.[Zn][Zn] MOFid-v1.nbo.cat0;mof_unit_pretest_1639,Cu.NEQFBGHQPUXOFH.TXXHDPDFNKHHGW.MOFkey-v1.nbo,['[Zn][Zn]'],"['N#CC#CC#N', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])N)N']",N#CC#CC#N.[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])N)N.[Zn][Zn],nbo,0,mof_unit_pretest_1639
14,"Brc1c(Br)c(C(=O)[O-])c(c(c1N1C(=O)c2cc(Br)c3c4c2c(C1=O)c(Br)cc4C(=O)N(C3=O)c1c(Br)c(Br)c(c(c1C(=O)O)Br)C(=O)[O-])C(=O)O)Br.Brc1c([N][N]c2c(Br)c(Br)c(c(c2C(=O)O)Br)C(=O)[O-])c(C(=O)O)c(c(c1Br)C(=O)[O-])Br.OC(=O)c1cnc(c(c1[N][N]c1c(cnc(c1C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O.[Zn][Zn] MOFid-v1.ERROR,nbo.cat0;mof_unit_pretest_1640",Ni.MFONYKGMZRXCPQ.WKNXRVOTUAINGJ.MOFkey-v1.ERROR,['[Zn][Zn]'],"['Brc1c(Br)c(C(=O)[O-])c(c(c1N1C(=O)c2cc(Br)c3c4c2c(C1=O)c(Br)cc4C(=O)N(C3=O)c1c(Br)c(Br)c(c(c1C(=O)O)Br)C(=O)[O-])C(=O)O)Br', 'Brc1c([N][N]c2c(Br)c(Br)c(c(c2C(=O)O)Br)C(=O)[O-])c(C(=O)O)c(c(c1Br)C(=O)[O-])Br', 'OC(=O)c1cnc(c(c1[N][N]c1c(cnc(c1C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O']",Brc1c(Br)c(C(=O)[O-])c(c(c1N1C(=O)c2cc(Br)c3c4c2c(C1=O)c(Br)cc4C(=O)N(C3=O)c1c(Br)c(Br)c(c(c1C(=O)O)Br)C(=O)[O-])C(=O)O)Br.Brc1c([N][N]c2c(Br)c(Br)c(c(c2C(=O)O)Br)C(=O)[O-])c(C(=O)O)c(c(c1Br)C(=O)[O-])Br.OC(=O)c1cnc(c(c1[N][N]c1c(cnc(c1C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O.[Zn][Zn],"ERROR,nbo",0,mof_unit_pretest_1640
15,"Oc1cc(ccc1[N][N]c1ccc(cc1F)C(=O)[O-])C(=O)[O-].Oc1nccc(c1O)[N][N]c1c(O)cnc(c1O)F.[O-]C(=O)C=C(C=C(C(=O)[O-])O)O.[Zn][Zn] MOFid-v1.tbo,nbo.cat0;mof_unit_pretest_1641",Zn.IVHBREJLPGXBAS.SEVCFFWQVYASJE.ZEHZNAXXOOYTJM.MOFkey-v1.tbo,['[Zn][Zn]'],"['Oc1cc(ccc1[N][N]c1ccc(cc1F)C(=O)[O-])C(=O)[O-]', 'Oc1nccc(c1O)[N][N]c1c(O)cnc(c1O)F', '[O-]C(=O)C=C(C=C(C(=O)[O-])O)O']",Oc1cc(ccc1[N][N]c1ccc(cc1F)C(=O)[O-])C(=O)[O-].Oc1nccc(c1O)[N][N]c1c(O)cnc(c1O)F.[O-]C(=O)C=C(C=C(C(=O)[O-])O)O.[Zn][Zn],"tbo,nbo",0,mof_unit_pretest_1641
