,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,CNc1cccc2c1c(C(=O)[O-])c1ccccc1c2C(=O)[O-].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)c1c2cc(N(=O)=O)c(cc2c(c2c1cccc2)C(=O)[O-])N(=O)=O.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.ERROR.cat0;mof_unit_40798,Cu.SBIHZDUATVMCQW.SUWUPUWPGJRZAT.YTIVTFGABIZHHX.MOFkey-v1.ERROR,['[Zn][O]([Zn])([Zn])[Zn]'],"['CNc1cccc2c1c(C(=O)[O-])c1ccccc1c2C(=O)[O-]', '[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]', '[O-]C(=O)c1c2cc(N(=O)=O)c(cc2c(c2c1cccc2)C(=O)[O-])N(=O)=O']",CNc1cccc2c1c(C(=O)[O-])c1ccccc1c2C(=O)[O-].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)c1c2cc(N(=O)=O)c(cc2c(c2c1cccc2)C(=O)[O-])N(=O)=O.[Zn][O]([Zn])([Zn])[Zn],ERROR,0,mof_unit_40798
1,CN=NC.[Cu][Cu].[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-] MOFid-v1.acs.cat0;mof_unit_40799,Cu.CATMXUFJXSWQPT.GNBCIAWMQCRITQ.XSCHRSMBECNVNS.MOFkey-v1.acs,['[Cu][Cu]'],"['CN=NC', '[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]']",CN=NC.[Cu][Cu].[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-],acs,0,mof_unit_40799
2,CCOC(=C(OCC)[NH])[NH].[Cu][Cu].[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_40800,V.GUBWFUPWTHAIKP.VNAFSMJGJXYXHN.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CCOC(=C(OCC)[NH])[NH]', '[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-]']",CCOC(=C(OCC)[NH])[NH].[Cu][Cu].[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-],ERROR,0,mof_unit_40800
3,O=Cc1c2c3cc(ccc3c(cc2c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-])N(=O)=O)C(=O)[O-].O=Cc1cnc(c2c1ccc1c2cccn1)N(=O)=O.[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_40801,V.FDFGHPKPHFUHBP.VMNGRUVXBDBCGB.XBBSUDFJLPWTPE.MOFkey-v1.ERROR,['[Zn][Zn]'],"['O=Cc1c2c3cc(ccc3c(cc2c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-])N(=O)=O)C(=O)[O-]', 'O=Cc1cnc(c2c1ccc1c2cccn1)N(=O)=O']",O=Cc1c2c3cc(ccc3c(cc2c(c(c1N(=O)=O)N(=O)=O)C(=O)[O-])N(=O)=O)C(=O)[O-].O=Cc1cnc(c2c1ccc1c2cccn1)N(=O)=O.[Zn][Zn],ERROR,0,mof_unit_40801
4,CCC1=C(C(=O)[O-])[C]2[C]([C]([C]1S(O)([O])[O])C(=O)[O-])CC2S(O)([O])[O].CCC1c2c(ccc(c2C1(S([O])(O)[O])S([O])([O])O)C(=O)[O-])C(=O)[O-].CCc1c(CC)ccc(c1CC)c1c(C(=O)[O-])c(c(c(c1S([O])(O)[O])C(=O)[O-])c1ccccc1CC)S([O])(O)[O].CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)S([O])(O)[O].CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)S([O])([O])O.CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2(S([O])([O])O)S([O])([O])O.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.rna.cat0;mof_unit_40802,Ba.VTQRBYGTFWNSIT.WRADGBPMBNWDMP.MOFkey-v1.rna,['[Zn][O]([Zn])([Zn])[Zn]'],"['CCC1=C(C(=O)[O-])[C]2[C]([C]([C]1S(O)([O])[O])C(=O)[O-])CC2S(O)([O])[O]', 'CCC1c2c(ccc(c2C1(S([O])(O)[O])S([O])([O])O)C(=O)[O-])C(=O)[O-]', 'CCc1c(CC)ccc(c1CC)c1c(C(=O)[O-])c(c(c(c1S([O])(O)[O])C(=O)[O-])c1ccccc1CC)S([O])(O)[O]', 'CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)S([O])(O)[O]', 'CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)S([O])([O])O', 'CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2(S([O])([O])O)S([O])([O])O']",CCC1=C(C(=O)[O-])[C]2[C]([C]([C]1S(O)([O])[O])C(=O)[O-])CC2S(O)([O])[O].CCC1c2c(ccc(c2C1(S([O])(O)[O])S([O])([O])O)C(=O)[O-])C(=O)[O-].CCc1c(CC)ccc(c1CC)c1c(C(=O)[O-])c(c(c(c1S([O])(O)[O])C(=O)[O-])c1ccccc1CC)S([O])(O)[O].CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)S([O])(O)[O].CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(C2)S([O])([O])O.CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2(S([O])([O])O)S([O])([O])O.[Zn][O]([Zn])([Zn])[Zn],rna,0,mof_unit_40802
5,"N=CC(=N)C.[Cu][Cu].[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1cc(I)c(c2c1cccc2)C(=O)[O-] MOFid-v1.ERROR,acs.cat0;mof_unit_40804",Cu.BAKGXNOIJUVCRJ.HXRRPPRLOGSPCN.RAABOESOVLLHRU.MOFkey-v1.ERROR,['[Cu][Cu]'],"['N=CC(=N)C', '[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1cc(I)c(c2c1cccc2)C(=O)[O-]']",N=CC(=N)C.[Cu][Cu].[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1cc(I)c(c2c1cccc2)C(=O)[O-],"ERROR,acs",0,mof_unit_40804
6,COC1C(OC)C2(CCC1(CC2OC)C(=O)[O-])C(=O)[O-].COC1CC2(CCC1(CC2O)C(=O)[O-])C(=O)[O-].COc1cc(ccc1OC)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.COc1ccc(cc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1cccc(c1)O)O.COc1ccccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;mof_unit_40805,Ba.VTQRBYGTFWNSIT.WRADGBPMBNWDMP.MOFkey-v1.pcu,['[Zn][O]([Zn])([Zn])[Zn]'],"['COC1C(OC)C2(CCC1(CC2OC)C(=O)[O-])C(=O)[O-]', 'COC1CC2(CCC1(CC2O)C(=O)[O-])C(=O)[O-]', 'COc1cc(ccc1OC)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1', 'COc1ccc(cc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1cccc(c1)O)O', 'COc1ccccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1', '[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]']",COC1C(OC)C2(CCC1(CC2OC)C(=O)[O-])C(=O)[O-].COC1CC2(CCC1(CC2O)C(=O)[O-])C(=O)[O-].COc1cc(ccc1OC)c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.COc1ccc(cc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1cccc(c1)O)O.COc1ccccc1c1cc(C(=O)[O-])c(cc1C(=O)[O-])c1ccccc1.[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],pcu,0,mof_unit_40805
7,"[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1cc(O)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-] MOFid-v1.ERROR,rna.cat0;mof_unit_40806",Ba.VTQRBYGTFWNSIT.WRADGBPMBNWDMP.MOFkey-v1.ERROR,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1cc(O)c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1cc(O)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-],"ERROR,rna",0,mof_unit_40806
8,"ClC1=NN=C[C]1c1ccc2c(c1Cl)c(Cl)c(c(c2)C1=CN=N[CH]1)Cl.ClC1CC2=[C]C(=C(C(=C12)[C]1C=NN=C1)Cl)Cl.ClC1C[C]2[C]1[C](C=C[C]2C1=CN=N[C]1Cl)C1=C[N]N=C1.Cl[C]1N=NC=C1c1cc(Cl)c2c(c1)ccc(c2Cl)C1=CN=N[CH]1.[C]1C=NN=C1.[Ni] MOFid-v1.ERROR,acs.cat0;mof_unit_40807",V.KQFFOYYFACPVRE.NIAQVKVWCWCSGN.MOFkey-v1.ERROR,['[Ni]'],"['ClC1=NN=C[C]1c1ccc2c(c1Cl)c(Cl)c(c(c2)C1=CN=N[CH]1)Cl', 'ClC1CC2=[C]C(=C(C(=C12)[C]1C=NN=C1)Cl)Cl', 'ClC1C[C]2[C]1[C](C=C[C]2C1=CN=N[C]1Cl)C1=C[N]N=C1', 'Cl[C]1N=NC=C1c1cc(Cl)c2c(c1)ccc(c2Cl)C1=CN=N[CH]1', '[C]1C=NN=C1']",ClC1=NN=C[C]1c1ccc2c(c1Cl)c(Cl)c(c(c2)C1=CN=N[CH]1)Cl.ClC1CC2=[C]C(=C(C(=C12)[C]1C=NN=C1)Cl)Cl.ClC1C[C]2[C]1[C](C=C[C]2C1=CN=N[C]1Cl)C1=C[N]N=C1.Cl[C]1N=NC=C1c1cc(Cl)c2c(c1)ccc(c2Cl)C1=CN=N[CH]1.[C]1C=NN=C1.[Ni],"ERROR,acs",0,mof_unit_40807
9,CNc1c(cc2c(c1C)c(C)cc1c2ccc(c1C(=O)[O-])C)C(=O)[O-].CNc1cc(c(cc1C(=O)[O-])NC)N1C(=O)c2cc(NC)c3c4c2c(C1=O)c(NC)c(c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])NC.CNc1ccnc2c1c1cncc(c1c(c2)C)C.[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_40808,Cu.IJGRMHOSHXDMSA.KVILJIHCDCJYJP.YTIVTFGABIZHHX.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CNc1c(cc2c(c1C)c(C)cc1c2ccc(c1C(=O)[O-])C)C(=O)[O-]', 'CNc1cc(c(cc1C(=O)[O-])NC)N1C(=O)c2cc(NC)c3c4c2c(C1=O)c(NC)c(c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])NC', 'CNc1ccnc2c1c1cncc(c1c(c2)C)C']",CNc1c(cc2c(c1C)c(C)cc1c2ccc(c1C(=O)[O-])C)C(=O)[O-].CNc1cc(c(cc1C(=O)[O-])NC)N1C(=O)c2cc(NC)c3c4c2c(C1=O)c(NC)c(c4C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-])NC.CNc1ccnc2c1c1cncc(c1c(c2)C)C.[Zn][Zn],ERROR,0,mof_unit_40808
