,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,"[O-]C(=O)c1cc(C(=O)[O-])c2c3c1c(O)cc1c3c(cc2O)c2c3c1cc(O)c1c3c(c(c2)O)c(cc1C(=O)[O-])C(=O)[O-].[Zn][Zn] MOFid-v1.acs,UNKNOWN.cat0;mof_unit_52081",Cu.BQTHURKNWZLZAL.UPDKMZUFYMTWTO.VIHDWMGJTPJEFT.MOFkey-v1.acs,['[Zn][Zn]'],['[O-]C(=O)c1cc(C(=O)[O-])c2c3c1c(O)cc1c3c(cc2O)c2c3c1cc(O)c1c3c(c(c2)O)c(cc1C(=O)[O-])C(=O)[O-]'],[O-]C(=O)c1cc(C(=O)[O-])c2c3c1c(O)cc1c3c(cc2O)c2c3c1cc(O)c1c3c(c(c2)O)c(cc1C(=O)[O-])C(=O)[O-].[Zn][Zn],"acs,UNKNOWN",0,mof_unit_52081
1,CCOC1=[N]=C(OCC)C(=C([C]1OCC)c1c(OCC)c(C#N)nc(c1OCC)C#N)OCC.CCOc1c(ccc(c1C#N)C(=O)[O-])c1ccc(c(c1OCC)C#N)C(=O)[O-].N#CC1C(C#N)c2c1c(ccc2C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.ERROR.cat0;mof_unit_52083,Cu.BQTHURKNWZLZAL.UPDKMZUFYMTWTO.VIHDWMGJTPJEFT.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CCOC1=[N]=C(OCC)C(=C([C]1OCC)c1c(OCC)c(C#N)nc(c1OCC)C#N)OCC', 'CCOc1c(ccc(c1C#N)C(=O)[O-])c1ccc(c(c1OCC)C#N)C(=O)[O-]', 'N#CC1C(C#N)c2c1c(ccc2C(=O)[O-])C(=O)[O-]']",CCOC1=[N]=C(OCC)C(=C([C]1OCC)c1c(OCC)c(C#N)nc(c1OCC)C#N)OCC.CCOc1c(ccc(c1C#N)C(=O)[O-])c1ccc(c(c1OCC)C#N)C(=O)[O-].N#CC1C(C#N)c2c1c(ccc2C(=O)[O-])C(=O)[O-].[Cu][Cu],ERROR,0,mof_unit_52083
2,Cl[C]1N=NC=C1[C]1C=C[C]([C]2[C]1C(Cl)C2Cl)C1=C(Cl)N=N[CH]1.Cl[C]1N=NC=C1c1ccc(cc1)C1=C(Cl)N=N[CH]1.Clc1cc(cc(c1C1=C(Cl)[N]N=C1)Cl)C1=C(Cl)N=N[CH]1.Clc1cc(cc(c1[C]1C=NN=C1Cl)Cl)C1=CN=N[C]1Cl.[Ni] MOFid-v1.ERROR.cat0;mof_unit_52084,Cu.BQTHURKNWZLZAL.UPDKMZUFYMTWTO.VIHDWMGJTPJEFT.MOFkey-v1.ERROR,['[Ni]'],"['Cl[C]1N=NC=C1[C]1C=C[C]([C]2[C]1C(Cl)C2Cl)C1=C(Cl)N=N[CH]1', 'Cl[C]1N=NC=C1c1ccc(cc1)C1=C(Cl)N=N[CH]1', 'Clc1cc(cc(c1C1=C(Cl)[N]N=C1)Cl)C1=C(Cl)N=N[CH]1', 'Clc1cc(cc(c1[C]1C=NN=C1Cl)Cl)C1=CN=N[C]1Cl']",Cl[C]1N=NC=C1[C]1C=C[C]([C]2[C]1C(Cl)C2Cl)C1=C(Cl)N=N[CH]1.Cl[C]1N=NC=C1c1ccc(cc1)C1=C(Cl)N=N[CH]1.Clc1cc(cc(c1C1=C(Cl)[N]N=C1)Cl)C1=C(Cl)N=N[CH]1.Clc1cc(cc(c1[C]1C=NN=C1Cl)Cl)C1=CN=N[C]1Cl.[Ni],ERROR,0,mof_unit_52084
3,BrC(=C([CH]C(=O)[O-])Br)[CH]C(=O)[O-].[Cu][Cu].[NH][C]([C](Br)[NH])Br.[O-]C(=O)c1c2c(Br)ccc(c2c(c2c1c(Br)ccc2Br)C(=O)[O-])Br MOFid-v1.acs.cat0;mof_unit_52086,Cu.BQTHURKNWZLZAL.UPDKMZUFYMTWTO.VIHDWMGJTPJEFT.MOFkey-v1.acs,['[Cu][Cu]'],"['BrC(=C([CH]C(=O)[O-])Br)[CH]C(=O)[O-]', '[NH][C]([C](Br)[NH])Br', '[O-]C(=O)c1c2c(Br)ccc(c2c(c2c1c(Br)ccc2Br)C(=O)[O-])Br']",BrC(=C([CH]C(=O)[O-])Br)[CH]C(=O)[O-].[Cu][Cu].[NH][C]([C](Br)[NH])Br.[O-]C(=O)c1c2c(Br)ccc(c2c(c2c1c(Br)ccc2Br)C(=O)[O-])Br,acs,0,mof_unit_52086
4,COC1(Cc2c1c(ccc2C(=O)[O-])C(=O)[O-])C(=O)O.COC1=N[C]2[C](N=C1)CC2.[Cu][Cu].[O-]C(=O)C=C[CH][C](C(=O)O)C(=O)[O-] MOFid-v1.rna.cat0;mof_unit_52088,Cu.BQTHURKNWZLZAL.UPDKMZUFYMTWTO.VIHDWMGJTPJEFT.MOFkey-v1.rna,['[Cu][Cu]'],"['COC1(Cc2c1c(ccc2C(=O)[O-])C(=O)[O-])C(=O)O', 'COC1=N[C]2[C](N=C1)CC2', '[O-]C(=O)C=C[CH][C](C(=O)O)C(=O)[O-]']",COC1(Cc2c1c(ccc2C(=O)[O-])C(=O)[O-])C(=O)O.COC1=N[C]2[C](N=C1)CC2.[Cu][Cu].[O-]C(=O)C=C[CH][C](C(=O)O)C(=O)[O-],rna,0,mof_unit_52088
5,CCOC1Cc2c1nccn2.NC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_52089,Cu.BQTHURKNWZLZAL.UPDKMZUFYMTWTO.VIHDWMGJTPJEFT.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CCOC1Cc2c1nccn2', 'NC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-]']",CCOC1Cc2c1nccn2.NC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-].[Zn][Zn],ERROR,0,mof_unit_52089
6,"[Cu][Cu].[O-]C(=O)c1cc2ccc3c4c2c(c1S(O)([O])[O])ccc4cc(c3S(O)([O])[O])C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1S(O)([O])[O])ccc4cc(c3S([O])(O)[O])C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1S([O])(O)[O])ccc4cc(c3S([O])([O])O)C(=O)[O-].n1cc2ccc3c4c2c(c1)ccc4cnc3 MOFid-v1.rna,UNKNOWN.cat0;mof_unit_52090",Cu.BQTHURKNWZLZAL.UPDKMZUFYMTWTO.VIHDWMGJTPJEFT.MOFkey-v1.rna,['[Cu][Cu]'],"['[O-]C(=O)c1cc2ccc3c4c2c(c1S(O)([O])[O])ccc4cc(c3S(O)([O])[O])C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1S(O)([O])[O])ccc4cc(c3S([O])(O)[O])C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1S([O])(O)[O])ccc4cc(c3S([O])([O])O)C(=O)[O-]', 'n1cc2ccc3c4c2c(c1)ccc4cnc3']",[Cu][Cu].[O-]C(=O)c1cc2ccc3c4c2c(c1S(O)([O])[O])ccc4cc(c3S(O)([O])[O])C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1S(O)([O])[O])ccc4cc(c3S([O])(O)[O])C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1S([O])(O)[O])ccc4cc(c3S([O])([O])O)C(=O)[O-].n1cc2ccc3c4c2c(c1)ccc4cnc3,"rna,UNKNOWN",0,mof_unit_52090
7,"CNc1cc2c(cc(c(c2cc1I)C(=O)[O-])I)C(=O)[O-].I[N][CH]C(=N)NC.[O-]C(=O)C=CC=CC(=O)[O-].[Zn][Zn] MOFid-v1.ERROR,UNKNOWN.cat0;mof_unit_52092",Cu.BQTHURKNWZLZAL.UPDKMZUFYMTWTO.VIHDWMGJTPJEFT.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CNc1cc2c(cc(c(c2cc1I)C(=O)[O-])I)C(=O)[O-]', 'I[N][CH]C(=N)NC', '[O-]C(=O)C=CC=CC(=O)[O-]']",CNc1cc2c(cc(c(c2cc1I)C(=O)[O-])I)C(=O)[O-].I[N][CH]C(=N)NC.[O-]C(=O)C=CC=CC(=O)[O-].[Zn][Zn],"ERROR,UNKNOWN",0,mof_unit_52092
8,"O=Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])C=O.O=Cc1cc(ccc1C(=O)[O-])C(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[V] MOFid-v1.rna,bcu.cat0;mof_unit_52093",Cu.BQTHURKNWZLZAL.UPDKMZUFYMTWTO.VIHDWMGJTPJEFT.MOFkey-v1.rna,"['[O]', '[V]']","['O=Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])C=O', 'O=Cc1cc(ccc1C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",O=Cc1cc(C(=O)[O-])c(cc1C(=O)[O-])C=O.O=Cc1cc(ccc1C(=O)[O-])C(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[V],"rna,bcu",0,mof_unit_52093
9,COC1C(S([O])([O])O)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2(OC)OC)S([O])(O)[O])(S([O])(O)[O])S([O])(O)[O])S([O])(O)[O].[Cu][Cu].[NH][CH][CH][N]S([O])(O)[O].[O-]C(=O)C=C[CH][C](S([O])(O)[O])C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_52094,Cu.BQTHURKNWZLZAL.UPDKMZUFYMTWTO.VIHDWMGJTPJEFT.MOFkey-v1.ERROR,['[Cu][Cu]'],"['COC1C(S([O])([O])O)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2(OC)OC)S([O])(O)[O])(S([O])(O)[O])S([O])(O)[O])S([O])(O)[O]', '[NH][CH][CH][N]S([O])(O)[O]', '[O-]C(=O)C=C[CH][C](S([O])(O)[O])C(=O)[O-]']",COC1C(S([O])([O])O)C2(C#CC(=O)[O-])C(C(C1(C#CC(=O)[O-])C(C2(OC)OC)S([O])(O)[O])(S([O])(O)[O])S([O])(O)[O])S([O])(O)[O].[Cu][Cu].[NH][CH][CH][N]S([O])(O)[O].[O-]C(=O)C=C[CH][C](S([O])(O)[O])C(=O)[O-],ERROR,0,mof_unit_52094
