,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
0,CCOC(=CC=C(C(=O)[O-])OCC)C(=O)[O-].CCON=CC=NOCC.CCc1cc2cc(cc3c2c2c1cc(cc2cc3CC)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.ERROR.cat0;mof_unit_26041,Zn.MYCYMYSKYMISOI.PXSJJZHKVLUJBR.ZSHVROYELGRTEL.MOFkey-v1.ERROR,['[Cu][Cu]'],"['CCOC(=CC=C(C(=O)[O-])OCC)C(=O)[O-]', 'CCON=CC=NOCC', 'CCc1cc2cc(cc3c2c2c1cc(cc2cc3CC)C(=O)[O-])C(=O)[O-]']",CCOC(=CC=C(C(=O)[O-])OCC)C(=O)[O-].CCON=CC=NOCC.CCc1cc2cc(cc3c2c2c1cc(cc2cc3CC)C(=O)[O-])C(=O)[O-].[Cu][Cu],ERROR,0,mof_unit_26041
1,ClC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O].[V] MOFid-v1.acs.cat0;mof_unit_26042,Cu.HXRRPPRLOGSPCN.VZCYOOQTPOCHFL.XKLJHFLUAHKGGU.MOFkey-v1.acs,"['[O]', '[V]']","['ClC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]']",ClC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O].[V],acs,0,mof_unit_26042
2,CCOCCOP(=O)(c1cc([N][N]c2cc(cc(c2)P(=O)(OCCOCC)[O])P(=O)(OCC)[O])cc(c1)P(=O)(OCC)[O])[O].CNCCOP(=O)(c1cc(c2c3c1ccc1c3c(cc2NC)c2c3c1ccc1c3c(cc2)c(cc1P(=O)(OCCNC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba] MOFid-v1.pcu.cat0;mof_unit_26043,Cu.HXRRPPRLOGSPCN.VZCYOOQTPOCHFL.XKLJHFLUAHKGGU.MOFkey-v1.pcu,['[Ba]'],"['CCOCCOP(=O)(c1cc([N][N]c2cc(cc(c2)P(=O)(OCCOCC)[O])P(=O)(OCC)[O])cc(c1)P(=O)(OCC)[O])[O]', 'CNCCOP(=O)(c1cc(c2c3c1ccc1c3c(cc2NC)c2c3c1ccc1c3c(cc2)c(cc1P(=O)(OCCNC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O]']",CCOCCOP(=O)(c1cc([N][N]c2cc(cc(c2)P(=O)(OCCOCC)[O])P(=O)(OCC)[O])cc(c1)P(=O)(OCC)[O])[O].CNCCOP(=O)(c1cc(c2c3c1ccc1c3c(cc2NC)c2c3c1ccc1c3c(cc2)c(cc1P(=O)(OCCNC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba],pcu,0,mof_unit_26043
3,"N#C[C]1[C](C#N)C(=C2C=NN=C2)[C]2[C]([C]1C1=C[N]N=C1)C(C2(C#N)C#N)(C#N)C#N.N#C[C]1[C](C#N)[C](C2=C[N]N=C2)[C]2[C]([C]1[C]1C=NN=C1)C(C2(C#N)C#N)(C#N)C#N.[Ni] MOFid-v1.bcu,UNKNOWN.cat0;mof_unit_26044",Zn.MYCYMYSKYMISOI.PXSJJZHKVLUJBR.ZSHVROYELGRTEL.MOFkey-v1.bcu,['[Ni]'],"['N#C[C]1[C](C#N)C(=C2C=NN=C2)[C]2[C]([C]1C1=C[N]N=C1)C(C2(C#N)C#N)(C#N)C#N', 'N#C[C]1[C](C#N)[C](C2=C[N]N=C2)[C]2[C]([C]1[C]1C=NN=C1)C(C2(C#N)C#N)(C#N)C#N']",N#C[C]1[C](C#N)C(=C2C=NN=C2)[C]2[C]([C]1C1=C[N]N=C1)C(C2(C#N)C#N)(C#N)C#N.N#C[C]1[C](C#N)[C](C2=C[N]N=C2)[C]2[C]([C]1[C]1C=NN=C1)C(C2(C#N)C#N)(C#N)C#N.[Ni],"bcu,UNKNOWN",0,mof_unit_26044
4,C1C(C=O)c2c1nccn2.O=CC1c2c(cc(c(c2C1(C=O)C=O)C(=O)[O-])N(=O)=O)C(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][Zn] MOFid-v1.rna.cat0;mof_unit_26045,Cu.DAPNATMVCZFOFC.KYGYKLMKEKBZQX.SIRGEGGYIDONSA.MOFkey-v1.rna,['[Zn][Zn]'],"['C1C(C=O)c2c1nccn2', 'O=CC1c2c(cc(c(c2C1(C=O)C=O)C(=O)[O-])N(=O)=O)C(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]']",C1C(C=O)c2c1nccn2.O=CC1c2c(cc(c(c2C1(C=O)C=O)C(=O)[O-])N(=O)=O)C(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][Zn],rna,0,mof_unit_26045
5,[O-]C(=O)c1cc(N)c(c(c1O)O)C(=O)[O-].[O-]C(=O)c1cc(O)c(c(c1O)O)C(=O)[O-].[O-]C(=O)c1cc2c(cc1O)cc(c(c2O)N)C(=O)[O-].[O-]C(=O)c1cc2cc(O)c(c(c2c(c1O)N)O)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;mof_unit_26046,Zn.MYCYMYSKYMISOI.PXSJJZHKVLUJBR.ZSHVROYELGRTEL.MOFkey-v1.rna,"['[O]', '[V]']","['[O-]C(=O)c1cc(N)c(c(c1O)O)C(=O)[O-]', '[O-]C(=O)c1cc(O)c(c(c1O)O)C(=O)[O-]', '[O-]C(=O)c1cc2c(cc1O)cc(c(c2O)N)C(=O)[O-]', '[O-]C(=O)c1cc2cc(O)c(c(c2c(c1O)N)O)C(=O)[O-]']",[O-]C(=O)c1cc(N)c(c(c1O)O)C(=O)[O-].[O-]C(=O)c1cc(O)c(c(c1O)O)C(=O)[O-].[O-]C(=O)c1cc2c(cc1O)cc(c(c2O)N)C(=O)[O-].[O-]C(=O)c1cc2cc(O)c(c(c2c(c1O)N)O)C(=O)[O-].[O].[V],rna,0,mof_unit_26046
6,CCOP(=O)(c1cc(C#Cc2cc(cc(c2)P(=O)(OCC)[O])P(=O)(OCC)[O])cc(c1)P(=O)(OCCS([O])(O)[O])[O])[O].CCOP(=O)(c1cc(cc(c1)P(=O)(OCC(S(O)([O])[O])S([O])([O])O)[O])c1ccc(cc1)c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba] MOFid-v1.pcu.cat0;mof_unit_26047,Zn.MYCYMYSKYMISOI.PXSJJZHKVLUJBR.ZSHVROYELGRTEL.MOFkey-v1.pcu,['[Ba]'],"['CCOP(=O)(c1cc(C#Cc2cc(cc(c2)P(=O)(OCC)[O])P(=O)(OCC)[O])cc(c1)P(=O)(OCCS([O])(O)[O])[O])[O]', 'CCOP(=O)(c1cc(cc(c1)P(=O)(OCC(S(O)([O])[O])S([O])([O])O)[O])c1ccc(cc1)c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O]']",CCOP(=O)(c1cc(C#Cc2cc(cc(c2)P(=O)(OCC)[O])P(=O)(OCC)[O])cc(c1)P(=O)(OCCS([O])(O)[O])[O])[O].CCOP(=O)(c1cc(cc(c1)P(=O)(OCC(S(O)([O])[O])S([O])([O])O)[O])c1ccc(cc1)c1cc(cc(c1)P(=O)(OCC)[O])P(=O)(OCC)[O])[O].[Ba],pcu,0,mof_unit_26047
7,BrC(=CC#CC(=O)[O-])C#CC(=O)[O-].IC(=CC#CC(=O)[O-])C#CC(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2Br)C(=O)[O-] MOFid-v1.bcu.cat0;mof_unit_26048,Zn.MYCYMYSKYMISOI.PXSJJZHKVLUJBR.ZSHVROYELGRTEL.MOFkey-v1.bcu,['[Cr][O]([Cr])[Cr]'],"['BrC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'IC(=CC#CC(=O)[O-])C#CC(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2Br)C(=O)[O-]']",BrC(=CC#CC(=O)[O-])C#CC(=O)[O-].IC(=CC#CC(=O)[O-])C#CC(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2Br)C(=O)[O-],bcu,0,mof_unit_26048
8,CCOc1c(OCC)c(c(c(c1c1cc(C=O)c(cc1C=O)C(=O)[O-])OCC)OCC)c1cc(C=O)c(cc1C=O)C(=O)[O-].CCOc1c(cc(c2c1c(C=O)cc(c2OCC)C(=O)[O-])C=O)C(=O)[O-].CCOc1cc(c(cc1c1c(OCC)cncc1C=O)OCC)c1c(OCC)cncc1C=O.[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_26049,Cu.ARMHQPOBEGWJCA.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CCOc1c(OCC)c(c(c(c1c1cc(C=O)c(cc1C=O)C(=O)[O-])OCC)OCC)c1cc(C=O)c(cc1C=O)C(=O)[O-]', 'CCOc1c(cc(c2c1c(C=O)cc(c2OCC)C(=O)[O-])C=O)C(=O)[O-]', 'CCOc1cc(c(cc1c1c(OCC)cncc1C=O)OCC)c1c(OCC)cncc1C=O']",CCOc1c(OCC)c(c(c(c1c1cc(C=O)c(cc1C=O)C(=O)[O-])OCC)OCC)c1cc(C=O)c(cc1C=O)C(=O)[O-].CCOc1c(cc(c2c1c(C=O)cc(c2OCC)C(=O)[O-])C=O)C(=O)[O-].CCOc1cc(c(cc1c1c(OCC)cncc1C=O)OCC)c1c(OCC)cncc1C=O.[Zn][Zn],ERROR,0,mof_unit_26049
9,"N#Cc1cc2c(O)c(O)c3c(c2c(c1C(=O)[O-])O)c(C#N)c(c(c3C(=O)[O-])C#N)O.[O-]C(=O)C#CC#CC(=O)[O-].[O].[V] MOFid-v1.ERROR,pcu.cat0;mof_unit_26050",Zn.MYCYMYSKYMISOI.PXSJJZHKVLUJBR.ZSHVROYELGRTEL.MOFkey-v1.ERROR,"['[O]', '[V]']","['N#Cc1cc2c(O)c(O)c3c(c2c(c1C(=O)[O-])O)c(C#N)c(c(c3C(=O)[O-])C#N)O', '[O-]C(=O)C#CC#CC(=O)[O-]']",N#Cc1cc2c(O)c(O)c3c(c2c(c1C(=O)[O-])O)c(C#N)c(c(c3C(=O)[O-])C#N)O.[O-]C(=O)C#CC#CC(=O)[O-].[O].[V],"ERROR,pcu",0,mof_unit_26050
